Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
1,1.0,4.0,139.1,130,747,,
2,3.0,12.5,116.9,219,1054,28,
3,5.0,21.1,116.9,219,1054,28,
4,7.0,29.8,115.8,225,1075,27,
5,10.0,43.5,111.8,250,1161,24,
6,12.0,52.4,111.8,250,1161,24,
7,15.0,65.7,111.2,255,1176,23,
8,18.0,79.4,112.6,245,1143,23,
9,20.0,88.0,112.6,245,1143,23,
10,23.0,101.6,112.4,246,1148,24,
11,25.0,110.3,112.4,246,1148,24,
12,28.0,123.9,112.6,245,1143,23,
13,30.0,132.6,112.4,246,1148,24,
14,33.0,145.8,113.4,240,1126,24,
15,35.0,154.5,115.5,227,1081,24,
16,38.0,168.0,113.9,237,1115,24,
17,40.0,177.0,112.2,248,1152,23,
18,43.0,190.4,111.5,252,1168,23,
19,45.0,199.4,111.9,250,1159,25,
20,48.0,212.8,112.2,248,1152,24,
21,50.0,221.8,112.1,248,1155,24,
22,53.0,235.2,111.8,250,1161,24,
23,55.0,244.1,112.1,248,1155,24,
24,58.0,257.7,112.2,248,1152,24,
25,60.0,266.7,111.3,254,1173,24,
26,63.0,280.2,111.3,254,1173,24,
27,65.0,289.2,111.5,252,1168,25,
28,68.0,302.9,111.3,254,1173,24,
29,70.0,311.7,111.3,254,1173,24,
30,73.0,325.3,111.7,251,1164,24,
31,75.0,334.1,111.8,250,1161,24,
32,78.0,347.7,112.3,247,1150,24,
33,80.0,356.6,111.7,251,1164,24,
34,83.0,370.0,111.8,250,1161,24,
35,85.0,378.9,112.8,244,1139,23,
36,88.0,392.2,112.2,248,1152,24,
37,90.0,401.3,112.7,245,1141,24,
38,93.0,414.5,112.5,246,1146,24,
39,95.0,423.5,112.8,244,1139,24,
40,98.0,436.9,112.4,246,1148,24,
41,100.0,445.8,112.7,245,1141,24,
42,103.0,459.1,112.8,244,1139,24,
43,105.0,467.9,113.5,239,1123,24,
44,108.0,481.5,113.3,241,1128,24,
45,110.0,490.3,112.1,248,1155,25,
46,113.0,503.8,110.9,257,1183,24,
47,115.0,512.6,112.4,246,1148,23,
48,118.0,526.2,113.3,241,1128,24,
49,120.0,534.9,112.6,245,1143,24,
50,123.0,548.4,113.2,241,1130,24,
51,125.0,557.1,113.5,239,1123,25,
52,128.0,570.6,113.2,241,1130,24,
53,130.0,579.3,113.0,243,1134,24,
54,133.0,592.6,113.5,239,1123,24,
55,135.0,601.3,113.9,237,1115,24,
56,138.0,614.7,114.1,236,1110,23,
57,140.0,623.5,113.0,243,1134,24,
58,143.0,636.4,114.5,233,1102,22,
59,146.0,649.8,113.9,237,1115,24,
60,148.0,658.5,113.9,237,1115,24,
61,150.0,667.3,114.0,236,1113,25,
62,153.0,680.2,115.7,226,1077,25,
63,155.0,688.9,115.6,227,1079,25,
64,158.0,701.9,115.5,227,1081,24,
65,161.0,715.5,113.9,237,1115,24,
66,163.0,724.0,113.9,237,1115,24,
67,166.0,737.4,114.5,233,1102,23,
68,168.0,746.0,114.5,233,1102,23,
69,171.0,759.1,116.3,222,1065,24,
70,173.0,767.6,116.3,222,1065,24,
71,176.0,780.9,115.2,229,1087,24,
72,178.0,789.3,115.2,229,1087,24,
73,180.0,798.1,115.8,225,1075,24,
74,183.0,810.8,116.6,221,1059,24,
75,185.0,819.5,117.5,216,1042,24,
76,188.0,832.4,116.9,219,1054,24,
77,190.0,841.2,115.5,227,1081,25,
78,193.0,854.0,115.6,227,1079,24,
79,195.0,862.6,117.0,219,1052,24,
80,198.0,875.7,116.4,222,1063,24,
81,200.0,884.2,116.4,222,1063,24,
82,203.0,897.5,115.1,230,1089,25,
83,205.0,905.9,115.1,230,1089,25,
84,207.0,914.7,115.8,225,1075,24,
85,210.0,927.5,116.5,221,1061,25,
86,212.0,936.2,116.6,221,1059,25,
87,215.1,949.2,116.5,221,1061,25,
88,217.0,957.6,117.4,216,1044,25,
89,220.0,970.4,118.7,209,1020,25,
90,222.1,978.8,118.7,209,1020,25,
91,224.0,987.6,117.7,215,1038,25,
92,227.0,1000.4,115.9,225,1073,24,
93,229.0,1008.9,116.7,220,1057,24,
94,232.0,1021.7,118.2,212,1029,24,
95,234.0,1030.3,117.0,219,1052,25,
96,237.0,1043.4,116.3,222,1065,25,
97,239.0,1051.8,116.3,222,1065,24,
98,242.0,1064.8,117.3,217,1046,24,
99,244.0,1073.2,117.3,217,1046,24,
100,246.0,1082.0,117.3,217,1046,25,
101,249.0,1094.9,115.9,225,1073,25,
102,251.0,1104.0,114.5,233,1102,24,
103,254.0,1117.0,113.2,241,1130,24,
104,257.0,1130.4,114.8,231,1096,24,
105,259.0,1138.9,114.8,231,1096,24,
106,262.0,1152.0,116.1,224,1069,24,
107,264.0,1160.4,116.1,224,1069,24,
108,266.0,1169.1,117.0,219,1052,25,
109,269.0,1181.9,117.3,217,1046,25,
110,271.0,1190.5,116.9,219,1054,25,
111,274.0,1203.6,116.2,223,1067,25,
112,276.0,1211.9,116.6,221,1059,24,
113,279.0,1224.8,118.2,212,1029,25,
114,281.0,1233.2,118.2,212,1029,25,
115,284.0,1246.3,117.1,218,1050,24,
116,286.0,1254.4,117.1,218,1050,24,
117,289.0,1267.3,119.4,206,1007,25,
118,291.0,1275.5,119.4,206,1007,25,
119,293.0,1284.0,119.4,206,1007,25,
120,296.0,1297.1,117.6,215,1040,25,
121,298.0,1305.5,116.3,222,1065,25,
122,301.0,1318.6,116.5,221,1061,24,
123,303.0,1327.1,116.5,221,1061,24,
124,306.0,1340.4,115.8,225,1075,24,
125,308.0,1348.8,115.8,225,1075,24,
126,310.0,1357.6,115.9,225,1073,25,
127,313.0,1370.6,115.7,226,1077,25,
128,315.0,1379.0,116.1,224,1069,26,
129,317.0,1387.6,117.4,216,1044,25,
130,320.0,1400.2,119.3,206,1009,25,
131,322.0,1408.6,119.0,208,1014,26,
132,324.0,1417.1,118.1,212,1031,26,
133,327.0,1429.8,120.0,203,997,26,
134,329.0,1438.0,120.0,203,997,26,
135,331.0,1446.7,119.0,208,1014,26,
136,334.0,1459.6,116.9,219,1054,25,
137,336.0,1468.1,116.4,222,1063,26,
138,339.0,1481.2,116.6,221,1059,25,
139,341.0,1489.6,116.6,221,1059,25,
140,343.0,1498.3,117.1,218,1050,25,
141,346.0,1510.9,118.0,213,1033,25,
142,348.0,1519.5,117.2,217,1048,25,
143,351.0,1532.7,115.6,227,1079,25,
144,353.0,1541.1,115.6,227,1079,25,
145,355.0,1549.9,116.7,220,1057,25,
146,358.0,1562.6,116.3,222,1065,25,
147,360.0,1571.0,118.1,212,1031,25,
148,362.0,1579.5,118.6,210,1022,26,
149,365.0,1592.1,119.2,207,1011,25,
150,367.0,1600.6,119.0,208,1014,26,
151,369.0,1609.3,117.5,216,1042,26,
152,372.0,1621.8,118.5,210,1023,25,
153,374.0,1630.2,118.6,210,1022,26,
154,377.0,1643.2,117.8,214,1036,25,
155,379.0,1651.7,117.8,214,1036,25,
156,381.0,1660.6,115.9,225,1073,25,
157,384.0,1673.8,113.3,241,1128,25,
158,386.0,1682.6,113.4,240,1126,25,
159,389.0,1695.9,114.7,232,1098,25,
160,391.0,1704.4,114.7,232,1098,25,
161,393.0,1713.3,114.6,233,1100,25,
162,396.0,1726.4,115.0,230,1092,25,
163,398.0,1735.1,114.9,231,1094,25,
164,401.0,1748.4,114.6,233,1100,25,
165,403.0,1756.9,114.6,233,1100,25,
166,405.0,1765.6,116.6,221,1059,25,
167,408.0,1778.3,116.5,221,1061,25,
168,410.0,1787.0,117.0,219,1052,25,
169,413.0,1799.9,117.9,214,1034,26,
170,415.0,1808.2,117.9,214,1034,26,
171,417.0,1816.5,119.4,206,1007,26,
172,419.0,1824.9,120.5,200,988,26,
173,422.0,1837.4,120.9,198,981,26,
174,424.0,1845.9,119.2,207,1011,26,
175,427.0,1859.0,116.9,219,1054,25,
176,429.0,1867.5,116.9,219,1054,25,
177,431.0,1876.2,115.6,227,1079,26,
178,434.0,1889.6,114.5,233,1102,26,
179,436.0,1898.1,114.5,233,1102,26,
180,438.0,1906.8,115.5,227,1081,26,
181,441.0,1920.1,114.8,231,1096,26,
182,443.0,1928.6,114.8,231,1096,26,
183,445.0,1937.1,115.5,227,1081,26,
184,448.0,1950.3,116.8,220,1055,25,
185,450.0,1958.7,116.8,220,1055,25,
186,452.0,1967.5,115.4,228,1083,26,
187,454.0,1976.2,115.6,227,1079,26,
188,457.0,1989.0,117.4,216,1044,26,
189,459.0,1997.7,116.2,223,1067,26,
190,461.0,2006.5,114.9,231,1094,26,
191,464.0,2019.2,116.8,220,1055,25,
192,466.0,2027.8,116.7,220,1057,26,
193,469.0,2040.8,117.9,214,1034,26,
194,471.0,2049.2,117.9,214,1034,26,
195,473.0,2057.6,118.1,212,1031,26,
196,475.0,2066.2,117.9,214,1034,26,
197,478.0,2078.8,119.5,205,1005,26,
198,480.0,2087.2,119.3,206,1009,26,
199,482.0,2095.9,117.6,215,1040,26,
200,485.0,2108.7,116.7,220,1057,26,
201,487.0,2117.3,117.0,219,1052,26,
