Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
1,0.8,2.9,0.0,,,,
2,2.8,10.9,140.8,125,731,,
3,4.8,19.2,123.2,187,944,27,
4,6.8,27.9,119.8,204,1000,27,
5,9.8,40.9,116.5,221,1061,27,
6,11.8,49.4,116.5,221,1061,27,
7,13.8,57.9,116.8,220,1055,26,
8,15.8,66.5,117.0,219,1052,27,
9,18.8,79.3,119.5,205,1005,26,
10,20.8,87.6,119.5,205,1005,26,
11,22.8,96.1,119.3,206,1009,27,
12,24.8,104.8,116.3,222,1065,27,
13,26.8,113.6,116.1,224,1069,27,
14,29.8,126.5,116.6,221,1059,27,
15,31.8,135.0,116.8,220,1055,27,
16,33.8,143.6,116.4,222,1063,27,
17,35.8,152.2,117.0,219,1052,27,
18,38.8,165.0,117.5,216,1042,27,
19,40.8,173.6,117.5,216,1042,27,
20,42.8,182.2,115.7,226,1077,27,
21,44.8,190.7,116.9,219,1054,27,
22,47.8,203.6,118.1,212,1031,26,
23,49.8,212.0,117.8,214,1036,26,
24,51.8,220.5,118.0,213,1033,27,
25,53.8,229.1,117.9,214,1034,26,
26,56.8,241.8,117.8,214,1036,27,
27,58.8,250.2,118.9,208,1016,27,
28,60.8,258.7,118.2,212,1029,26,
29,62.8,267.4,117.7,215,1038,27,
30,65.8,280.1,117.5,216,1042,27,
31,67.8,288.4,118.2,212,1029,26,
32,69.8,297.0,118.5,210,1023,27,
33,71.8,305.6,118.1,212,1031,27,
34,74.8,318.3,119.1,207,1013,27,
35,76.8,326.7,118.8,209,1018,27,
36,78.8,335.3,117.6,215,1040,26,
37,80.8,344.0,117.8,214,1036,27,
38,83.8,356.7,118.1,212,1031,27,
39,85.8,365.1,118.1,212,1031,26,
40,87.8,373.6,118.2,212,1029,27,
41,89.8,382.2,118.3,211,1027,27,
42,92.8,394.8,118.6,210,1022,27,
43,94.8,403.0,119.6,205,1004,27,
44,96.8,411.6,119.2,207,1011,26,
45,99.8,424.5,117.6,215,1040,27,
46,101.8,432.9,117.6,215,1040,27,
47,103.8,441.2,118.8,209,1018,27,
48,105.8,449.7,119.2,207,1011,27,
49,108.8,462.6,118.1,212,1031,27,
50,110.8,471.0,118.1,212,1031,27,
51,112.8,479.3,118.3,211,1027,27,
52,114.8,487.6,119.9,203,998,26,
53,117.8,500.5,118.4,211,1025,26,
54,119.8,508.8,118.4,211,1025,26,
55,121.8,517.1,118.6,210,1022,27,
56,123.8,525.6,119.9,203,998,26,
57,126.8,538.1,120.6,200,986,26,
58,128.8,546.3,120.6,200,986,26,
59,130.8,554.7,120.1,202,995,26,
60,132.8,563.2,119.6,205,1004,27,
61,135.8,575.8,119.7,204,1002,26,
62,137.8,584.0,119.4,206,1007,26,
63,139.8,592.3,121.1,197,978,27,
64,142.8,604.7,122.0,193,963,27,
65,144.8,612.8,122.0,193,963,27,
66,146.8,620.9,122.8,189,950,26,
67,148.8,629.1,123.2,187,944,27,
68,151.8,641.3,124.0,184,931,27,
69,153.8,649.3,124.0,184,931,27,
70,155.8,657.4,123.8,184,934,26,
71,158.8,670.0,121.6,195,969,26,
72,160.8,678.1,121.6,195,969,26,
73,162.8,686.3,121.7,194,968,26,
74,164.8,694.7,121.3,196,974,26,
75,167.8,707.1,121.0,198,979,26,
76,169.8,715.4,120.2,202,993,26,
77,171.8,723.8,120.7,199,985,26,
78,174.8,736.2,121.1,197,978,26,
79,176.8,744.4,121.6,195,969,26,
80,178.8,752.7,121.1,197,978,26,
81,181.8,765.3,120.1,202,995,26,
82,183.8,773.6,120.1,202,995,26,
83,185.8,781.9,120.4,201,990,26,
84,187.8,790.1,121.0,198,979,26,
85,190.8,802.2,122.9,189,948,26,
86,192.8,810.1,124.7,180,921,26,
87,194.8,818.2,125.2,178,913,26,
88,197.8,830.3,125.4,177,910,26,
89,199.8,838.2,125.4,177,910,26,
90,201.8,846.2,125.2,178,913,26,
91,204.8,858.3,126.0,175,902,26,
92,206.8,866.3,126.0,175,902,26,
93,208.8,874.2,124.9,180,918,26,
94,210.8,882.3,125.5,177,909,25,
95,213.8,894.2,126.4,173,896,26,
96,215.8,902.2,125.2,178,913,26,
97,217.8,910.3,124.8,180,919,26,
98,220.8,922.3,125.0,179,916,26,
99,222.8,930.2,126.0,175,902,27,
100,224.8,938.4,124.6,181,922,26,
101,227.8,950.5,124.9,180,918,26,
102,229.8,958.5,124.9,180,918,26,
103,231.8,966.6,123.6,185,937,26,
104,234.8,978.9,125.1,179,915,26,
105,236.9,986.8,125.1,179,915,26,
106,238.9,994.8,125.1,179,915,26,
107,241.8,1007.2,122.6,190,953,27,
108,243.9,1015.5,122.6,190,953,27,
109,245.8,1023.7,120.1,202,995,27,
110,247.8,1032.1,120.8,199,983,27,
111,250.8,1044.7,120.0,203,997,26,
112,252.8,1052.9,120.0,203,997,26,
113,254.8,1061.2,120.4,201,990,27,
114,256.8,1069.9,119.7,204,1002,26,
115,259.8,1082.6,119.2,207,1011,26,
116,261.9,1090.8,119.2,207,1011,26,
117,263.8,1099.1,121.1,197,978,26,
118,265.8,1107.2,122.4,191,956,27,
119,268.8,1119.5,123.0,188,947,27,
120,270.8,1127.5,122.9,189,948,26,
121,272.8,1135.9,123.0,188,947,27,
122,274.9,1144.3,121.1,197,978,26,
123,277.9,1156.4,122.8,189,950,27,
124,279.9,1164.6,122.9,189,948,26,
125,281.9,1173.1,121.1,197,978,26,
126,284.9,1185.7,120.0,203,997,26,
127,286.9,1193.8,119.9,203,998,26,
128,288.9,1202.2,121.2,197,976,26,
129,291.9,1214.8,119.8,204,1000,26,
130,293.9,1223.2,119.8,204,1000,26,
131,295.9,1231.6,117.7,215,1038,27,
132,297.9,1240.0,119.2,207,1011,26,
133,300.9,1252.9,117.9,214,1034,27,
134,302.9,1261.3,117.9,214,1034,27,
135,304.9,1269.7,117.5,216,1042,27,
136,306.9,1278.2,119.1,207,1013,27,
137,309.9,1290.9,119.2,207,1011,27,
138,311.9,1299.2,119.2,207,1011,27,
139,313.9,1307.5,119.5,205,1005,27,
140,315.9,1316.0,120.3,201,991,27,
141,318.9,1328.4,121.2,197,976,27,
142,320.9,1336.6,121.2,197,976,27,
143,322.9,1344.8,121.1,197,978,26,
144,324.9,1353.1,122.8,189,950,26,
145,327.9,1365.3,122.7,189,952,26,
146,329.9,1373.6,121.9,193,964,26,
147,331.9,1381.9,121.0,198,979,27,
148,334.9,1394.4,121.6,195,969,26,
149,336.9,1402.5,121.6,195,969,26,
150,338.9,1410.7,121.4,196,973,27,
151,340.9,1419.0,121.8,194,966,27,
152,343.9,1431.4,122.0,193,963,27,
153,345.9,1439.6,122.0,193,963,27,
154,347.9,1447.8,121.5,195,971,26,
155,349.9,1456.2,121.2,197,976,27,
156,352.9,1468.9,120.1,202,995,27,
157,354.9,1477.1,120.1,202,995,27,
158,356.8,1485.3,120.5,200,988,26,
159,358.8,1493.7,121.0,198,979,27,
160,361.9,1506.3,120.5,200,988,27,
161,363.9,1514.5,120.5,200,988,27,
162,365.9,1522.7,121.4,196,973,27,
163,367.9,1531.1,120.9,198,981,27,
164,370.9,1543.6,121.0,198,979,26,
165,372.9,1551.8,121.0,198,979,26,
166,374.8,1560.0,121.4,196,973,27,
167,376.9,1568.3,121.3,196,974,27,
168,379.9,1580.8,121.3,196,974,28,
169,381.9,1589.1,121.3,196,974,28,
170,383.9,1597.4,120.0,203,997,27,
171,385.9,1605.9,119.7,204,1002,27,
172,387.8,1614.3,119.4,206,1007,27,
173,390.9,1626.7,120.1,202,995,27,
174,392.9,1635.0,121.2,197,976,26,
175,394.8,1643.6,119.0,208,1014,26,
176,396.9,1652.1,118.3,211,1027,27,
177,399.9,1664.6,119.3,206,1009,27,
178,401.9,1672.8,120.2,202,993,26,
179,403.8,1681.1,121.0,198,979,27,
180,405.9,1689.6,120.5,200,988,27,
181,408.9,1702.1,120.6,200,986,27,
182,410.9,1710.3,120.6,200,986,27,
183,412.9,1718.6,121.6,195,969,27,
184,414.8,1727.0,120.5,200,988,27,
185,417.9,1739.4,120.8,199,983,26,
186,419.9,1747.5,122.2,192,960,27,
187,421.8,1755.8,121.9,193,964,26,
188,424.8,1768.2,122.4,191,956,27,
189,426.9,1776.3,122.4,191,956,27,
190,428.9,1784.6,121.7,194,968,26,
191,430.9,1793.0,120.7,199,985,27,
192,433.9,1805.5,120.2,202,993,27,
193,435.9,1813.9,120.2,202,993,27,
194,437.8,1822.4,118.1,212,1031,26,
195,439.8,1831.0,117.3,217,1046,26,
196,442.8,1843.8,117.7,215,1038,27,
197,444.8,1852.0,118.4,211,1025,27,
198,446.9,1860.4,119.7,204,1002,27,
199,448.8,1868.7,120.9,198,981,27,
200,451.9,1881.2,121.4,196,973,27,
201,453.9,1889.3,121.4,196,973,27,
202,455.8,1897.6,121.2,197,976,26,
203,457.9,1906.0,121.4,196,973,27,
204,460.9,1918.4,122.1,192,961,26,
205,462.8,1926.6,121.2,197,976,26,
206,464.8,1934.9,120.3,201,991,26,
207,467.9,1947.4,122.0,193,963,27,
208,469.9,1955.6,122.0,193,963,27,
209,471.9,1964.1,119.8,204,1000,26,
210,473.8,1972.5,118.8,209,1018,26,
211,476.8,1985.0,121.0,198,979,27,
212,478.9,1993.1,121.0,198,979,27,
213,480.8,2001.3,122.1,192,961,26,
214,482.8,2009.6,122.3,191,958,26,
215,485.8,2021.7,122.6,190,953,27,
216,487.9,2029.7,124.3,182,927,26,
217,489.8,2037.8,124.9,180,918,26,
218,492.8,2050.1,123.0,188,947,27,
219,494.8,2058.2,123.0,188,947,27,
220,496.8,2066.5,121.7,194,968,27,
221,498.8,2074.9,121.2,197,976,27,
222,501.8,2087.3,122.0,193,963,27,
223,503.8,2095.3,122.0,193,963,27,
224,505.8,2103.4,123.2,187,944,27,
225,507.8,2111.6,123.8,184,934,27,
226,510.9,2124.1,121.5,195,971,27,
227,512.8,2132.3,121.5,195,971,27,
228,514.9,2140.5,121.1,197,978,27,
229,516.8,2148.9,120.8,199,983,27,
230,519.8,2161.6,120.1,202,995,26,
231,521.9,2169.8,120.1,202,995,26,
