Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
1,0.3,0.7,0.0,,,,
2,3.3,12.8,125.0,179,916,27,
3,5.3,20.8,125.0,179,916,27,
4,7.3,29.0,122.5,190,955,27,
5,9.3,37.5,120.9,198,981,27,
6,11.3,46.2,118.0,213,1033,27,
7,14.3,59.2,116.3,222,1065,27,
8,16.3,67.8,116.3,222,1065,27,
9,18.3,76.4,115.7,226,1077,27,
10,20.3,85.1,115.5,227,1081,27,
11,22.3,94.0,115.7,226,1077,27,
12,25.3,106.8,116.8,220,1055,27,
13,27.3,115.4,116.8,220,1055,27,
14,29.3,124.0,116.2,223,1067,27,
15,31.3,132.7,116.3,222,1065,27,
16,33.3,141.2,116.9,219,1054,28,
17,36.3,154.1,118.0,213,1033,27,
18,38.3,162.4,118.0,213,1033,27,
19,40.3,170.8,118.0,213,1033,27,
20,42.3,179.4,118.8,209,1018,27,
21,45.3,192.0,120.3,201,991,27,
22,47.3,200.3,120.3,201,991,27,
23,49.3,208.6,120.0,203,997,27,
24,51.3,216.9,119.6,205,1004,27,
25,53.3,225.4,120.1,202,995,27,
26,56.3,238.3,117.7,215,1038,27,
27,58.3,246.7,117.7,215,1038,27,
28,60.3,255.0,117.3,217,1046,27,
29,62.3,263.5,119.9,203,998,26,
30,64.3,272.0,119.4,206,1007,27,
31,67.3,284.6,119.6,205,1004,27,
32,69.3,292.8,120.4,201,990,27,
33,71.3,301.3,120.1,202,995,27,
34,73.3,309.8,118.4,211,1025,27,
35,76.3,322.5,118.6,210,1022,26,
36,78.3,330.8,119.2,207,1011,26,
37,80.3,339.1,120.4,201,990,26,
38,83.3,351.7,119.8,204,1000,27,
39,85.3,360.0,119.8,204,1000,27,
40,87.3,368.3,119.8,204,1000,27,
41,89.3,376.6,121.0,198,979,26,
42,92.3,389.0,121.8,194,966,26,
43,94.3,397.1,122.1,192,961,26,
44,96.3,405.2,122.6,190,953,27,
45,98.3,413.6,122.7,189,952,26,
46,101.3,426.2,120.1,202,995,27,
47,103.3,434.6,119.1,207,1013,26,
48,105.3,442.9,119.6,205,1004,26,
49,108.3,455.7,120.8,199,983,27,
50,110.3,463.9,120.8,199,983,27,
51,112.3,472.2,120.4,201,990,26,
52,114.3,480.6,120.2,202,993,26,
53,117.3,493.1,121.0,198,979,26,
54,119.3,501.2,121.0,198,979,26,
55,121.3,509.4,122.0,193,963,26,
