Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
1,0.8,3.0,146.9,110,679,,
2,2.8,10.9,146.9,110,679,,
3,4.8,18.9,125.2,178,913,27,
4,6.8,27.3,123.8,184,934,28,
5,9.8,40.2,116.3,222,1065,27,
6,11.8,48.6,116.3,222,1065,27,
7,13.8,57.3,116.5,221,1061,26,
8,16.8,70.3,116.1,224,1069,26,
9,18.8,78.8,116.1,224,1069,26,
10,20.8,87.4,117.2,217,1048,26,
11,23.8,100.2,117.0,219,1052,26,
12,25.8,108.7,117.8,214,1036,25,
13,27.8,117.3,117.9,214,1034,26,
14,30.8,130.1,117.4,216,1044,25,
15,32.8,138.4,117.9,214,1034,25,
16,34.8,146.9,119.2,207,1011,26,
17,37.8,159.6,119.3,206,1009,26,
18,39.8,167.9,119.0,208,1014,26,
19,41.8,176.5,118.5,210,1023,25,
20,44.8,189.2,118.5,210,1023,26,
21,46.8,197.5,118.8,209,1018,26,
22,48.8,206.0,119.6,205,1004,25,
23,51.8,218.3,120.7,199,985,26,
24,53.8,226.6,121.2,197,976,26,
25,55.8,235.0,120.7,199,985,26,
26,58.8,247.4,120.8,199,983,26,
27,60.8,255.6,121.0,198,979,26,
28,62.8,264.0,121.3,196,974,26,
29,65.8,276.6,120.3,201,991,26,
30,67.8,284.9,119.9,203,998,26,
31,69.8,293.4,118.9,208,1016,26,
32,72.8,306.0,120.1,202,995,26,
33,74.8,314.3,119.5,205,1005,26,
34,76.8,322.7,119.8,204,1000,26,
35,79.8,335.1,120.6,200,986,26,
36,81.8,343.2,122.1,192,961,26,
37,83.8,351.5,122.0,193,963,26,
38,86.8,364.0,120.8,199,983,26,
39,88.8,372.2,120.8,199,983,26,
40,90.8,380.6,120.6,200,986,26,
41,93.8,393.2,120.7,199,985,26,
42,95.8,401.4,120.7,199,985,26,
43,97.8,409.8,120.0,203,997,25,
44,100.8,422.3,120.3,201,991,24,
45,102.8,430.4,121.3,196,974,25,
46,105.8,443.1,121.2,197,976,26,
47,107.8,451.2,121.2,197,976,26,
48,109.8,459.5,121.2,197,976,26,
49,112.8,472.0,121.6,195,969,25,
50,114.8,480.0,121.6,195,969,25,
51,116.8,488.1,123.2,187,944,26,
52,119.8,500.4,124.3,182,927,26,
53,121.8,508.4,124.3,182,927,26,
54,123.8,516.7,123.3,187,942,26,
55,125.8,525.3,119.8,204,1000,26,
56,128.8,537.7,119.4,206,1007,26,
57,130.8,545.9,120.3,201,991,25,
58,133.8,558.5,121.3,196,974,25,
59,135.8,566.8,121.3,196,974,25,
60,137.8,575.2,120.0,203,997,26,
61,140.8,587.9,120.0,203,997,26,
62,142.8,596.0,120.0,203,997,26,
63,144.8,604.3,121.3,196,974,25,
64,147.8,616.8,121.5,195,971,25,
65,149.8,624.8,121.5,195,971,25,
66,151.8,633.1,122.4,191,956,25,
67,154.8,645.4,122.3,191,958,25,
68,156.8,653.6,122.7,189,952,26,
