Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
1,0.2,0.7,0.0,,,,
2,2.3,9.0,141.5,124,725,,
3,5.3,21.3,122.3,191,958,27,
4,7.3,29.7,121.3,196,974,27,
5,9.3,38.0,118.4,211,1025,28,
6,11.2,46.7,119.7,204,1002,26,
7,13.2,55.7,114.5,233,1102,28,
8,16.3,69.1,113.1,242,1132,28,
9,18.3,77.8,113.1,242,1132,28,
10,20.3,86.5,113.9,237,1115,28,
11,22.3,95.2,114.9,231,1094,27,
12,24.2,104.1,114.7,232,1098,27,
13,27.3,117.4,113.8,237,1117,27,
14,29.3,126.1,113.8,237,1117,27,
15,31.3,134.8,114.0,236,1113,27,
16,33.2,143.5,114.0,236,1113,27,
17,35.3,152.5,114.5,233,1102,27,
18,38.3,165.6,113.8,237,1117,27,
19,40.3,174.2,115.0,230,1092,25,
20,42.3,183.1,115.1,230,1089,26,
21,45.3,196.2,114.6,233,1100,26,
22,47.3,204.7,115.1,230,1089,27,
23,49.3,213.4,116.1,224,1069,26,
24,52.3,226.4,117.3,217,1046,26,
25,54.3,234.8,117.3,217,1046,26,
26,56.3,243.3,117.1,218,1050,27,
27,58.3,252.1,116.9,219,1054,26,
28,61.3,265.3,114.8,231,1096,27,
29,63.3,273.9,114.8,231,1096,27,
30,65.3,282.5,115.1,230,1089,27,
31,67.3,291.2,115.9,225,1073,26,
32,70.3,304.2,116.7,220,1057,27,
33,72.3,312.6,116.7,220,1057,27,
34,74.3,321.2,117.3,217,1046,27,
35,76.2,329.9,116.2,223,1067,27,
36,78.2,338.7,115.8,225,1075,27,
37,81.3,351.6,115.5,227,1081,27,
38,83.3,360.1,116.1,224,1069,26,
39,85.3,368.8,116.6,221,1059,27,
40,87.3,377.4,117.0,219,1052,27,
41,90.3,390.2,117.4,216,1044,27,
42,92.3,398.7,117.1,218,1050,26,
43,94.3,407.3,117.5,216,1042,27,
44,96.2,416.0,117.2,217,1048,27,
45,99.3,428.8,116.6,221,1059,27,
46,101.3,437.3,116.9,219,1054,26,
47,103.3,445.9,117.0,219,1052,27,
48,106.3,458.9,117.4,216,1044,26,
49,108.3,467.4,117.4,216,1044,26,
50,110.3,475.8,116.8,220,1055,26,
51,112.3,484.5,118.4,211,1025,26,
52,115.3,497.1,118.1,212,1031,26,
53,117.3,505.6,118.3,211,1027,26,
54,119.3,514.2,117.4,216,1044,27,
55,122.3,527.1,118.4,211,1025,26,
56,124.3,535.5,118.4,211,1025,26,
57,126.3,544.0,117.3,217,1046,26,
58,129.3,556.8,118.0,213,1033,25,
59,131.3,565.1,118.3,211,1027,25,
60,133.3,573.6,118.8,209,1018,25,
61,136.3,586.3,119.3,206,1009,26,
62,138.3,594.7,119.1,207,1013,26,
63,140.3,603.4,118.0,213,1033,26,
64,143.3,616.1,117.2,217,1048,25,
65,145.3,624.5,118.2,212,1029,26,
66,147.3,633.0,119.0,208,1014,26,
67,150.3,645.5,119.4,206,1007,26,
68,152.3,653.9,119.9,203,998,26,
69,154.3,662.5,118.9,208,1016,25,
70,157.3,675.1,118.3,211,1027,25,
71,159.3,683.4,118.6,210,1022,25,
72,162.3,696.2,120.1,202,995,25,
73,164.3,704.4,120.1,202,995,25,
74,166.3,712.9,118.9,208,1016,26,
75,169.3,725.7,118.9,208,1016,25,
76,171.3,734.0,118.9,208,1016,25,
77,173.3,742.6,118.5,210,1023,25,
78,176.3,755.3,118.6,210,1022,25,
79,178.3,763.5,119.6,205,1004,26,
80,180.3,772.0,119.7,204,1002,25,
81,183.3,784.8,118.2,212,1029,25,
82,185.3,793.1,118.0,213,1033,26,
83,187.3,801.6,119.5,205,1005,26,
84,190.3,814.2,119.4,206,1007,26,
85,192.3,822.5,119.7,204,1002,25,
86,194.3,831.0,120.1,202,995,26,
87,197.3,843.7,119.0,208,1014,26,
88,199.3,852.0,118.0,213,1033,26,
89,201.3,860.7,118.8,209,1018,25,
90,204.3,873.3,118.5,210,1023,25,
91,206.3,881.6,118.6,210,1022,25,
92,209.3,894.4,120.0,203,997,25,
93,211.3,902.6,120.0,203,997,25,
94,213.3,911.0,119.5,205,1005,25,
95,216.3,923.6,120.0,203,997,26,
96,218.3,931.7,120.2,202,993,26,
97,220.3,940.2,120.8,199,983,25,
98,223.3,952.8,119.9,203,998,25,
