Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
1,0.9,3.5,145.4,114,691,,
2,2.9,11.6,145.4,114,691,,
3,4.9,19.9,122.8,189,950,28,
4,6.9,28.4,119.6,205,1004,27,
5,8.9,37.1,117.0,219,1052,27,
6,11.0,46.1,115.1,230,1089,28,
7,14.0,59.3,115.1,230,1089,27,
8,16.0,68.0,115.1,230,1089,27,
9,18.0,76.8,113.9,237,1115,27,
10,20.0,85.7,113.6,239,1121,27,
11,22.0,94.6,113.5,239,1123,27,
12,25.0,107.8,114.4,234,1104,27,
13,27.0,116.3,114.4,234,1104,27,
14,29.0,125.0,115.6,227,1079,28,
15,31.0,133.7,115.5,227,1081,28,
16,33.0,142.4,115.9,225,1073,28,
17,36.0,155.5,115.6,227,1079,27,
18,38.0,164.1,115.6,227,1079,27,
19,40.0,172.6,115.9,225,1073,27,
20,42.0,181.3,116.6,221,1059,27,
21,44.0,190.1,116.4,222,1063,27,
22,47.0,203.1,115.4,228,1083,27,
23,49.0,211.7,115.1,230,1089,27,
24,50.9,220.4,114.9,231,1094,27,
25,52.9,229.1,115.5,227,1081,28,
26,55.0,237.9,116.1,224,1069,27,
27,58.0,250.8,116.1,224,1069,28,
28,60.0,259.3,116.6,221,1059,27,
29,62.0,267.8,116.8,220,1055,28,
30,63.9,276.4,117.0,219,1052,27,
31,66.0,285.2,116.6,221,1059,28,
32,69.0,298.1,116.8,220,1055,28,
33,71.0,306.6,116.8,220,1055,28,
34,73.0,315.2,117.0,219,1052,28,
35,75.0,323.7,116.6,221,1059,28,
36,77.0,332.4,116.1,224,1069,28,
37,79.0,341.0,116.8,220,1055,28,
38,81.0,349.6,117.7,215,1038,28,
39,84.0,362.6,115.4,228,1083,27,
40,86.0,371.3,115.4,228,1083,27,
41,87.9,379.9,114.9,231,1094,27,
42,90.0,388.8,114.6,233,1100,27,
43,93.0,402.0,116.0,224,1071,27,
44,95.0,410.4,116.0,224,1071,27,
45,97.0,418.9,117.4,216,1044,27,
46,98.9,427.4,117.1,218,1050,28,
47,100.9,436.2,116.3,222,1065,27,
48,104.0,449.5,114.5,233,1102,27,
49,106.0,458.1,114.5,233,1102,27,
50,108.0,466.7,115.6,227,1079,27,
51,110.0,475.4,115.6,227,1079,27,
52,111.9,484.1,116.3,222,1065,27,
53,115.0,497.4,114.1,236,1110,27,
54,117.0,506.0,114.1,236,1110,27,
55,118.9,514.6,114.9,231,1094,27,
56,120.9,523.4,115.4,228,1083,27,
57,122.9,532.0,115.7,226,1077,28,
58,124.9,540.7,116.7,220,1057,28,
59,127.9,553.5,117.2,217,1048,27,
60,130.0,562.1,117.2,217,1048,27,
61,131.9,570.6,117.1,218,1050,27,
62,133.9,579.4,115.9,225,1073,27,
63,137.0,592.5,116.5,221,1061,27,
64,139.0,601.0,116.5,221,1061,27,
65,141.0,609.6,117.0,219,1052,28,
66,143.0,618.3,115.0,230,1092,27,
67,144.9,627.1,114.8,231,1096,28,
68,147.9,640.2,115.9,225,1073,27,
69,150.0,648.7,115.9,225,1073,27,
70,151.9,657.2,116.2,223,1067,28,
71,153.9,665.9,116.5,221,1061,27,
