Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
1,0.4,1.3,0.0,,,,
2,2.4,9.5,141.6,123,724,,
3,4.4,18.0,121.2,197,976,28,
4,6.4,26.9,117.8,214,1036,29,
5,9.4,40.2,113.2,241,1130,28,
6,11.4,48.9,113.2,241,1130,28,
7,13.4,57.7,113.2,241,1130,28,
8,15.4,66.6,113.3,241,1128,27,
9,18.4,79.9,114.5,233,1102,26,
10,20.4,88.6,114.5,233,1102,26,
11,22.4,97.3,113.5,239,1123,27,
12,24.4,106.1,114.3,234,1106,27,
13,26.4,114.9,115.1,230,1089,27,
14,29.4,127.8,115.6,227,1079,27,
15,31.4,136.2,116.7,220,1057,27,
16,33.4,144.8,117.7,215,1038,27,
17,35.4,153.3,118.2,212,1029,27,
18,38.4,165.7,119.0,208,1014,26,
19,40.4,174.1,120.7,199,985,26,
20,42.4,182.5,119.4,206,1007,27,
21,44.4,191.1,118.5,210,1023,27,
22,47.4,203.8,118.5,210,1023,27,
23,49.4,212.2,118.0,213,1033,27,
24,51.4,220.9,118.3,211,1027,26,
25,54.4,233.7,118.3,211,1027,27,
26,56.4,242.0,118.3,211,1027,27,
27,58.4,250.4,119.5,205,1005,27,
28,60.4,258.9,118.7,209,1020,27,
29,63.4,271.8,117.6,215,1040,26,
30,65.4,280.3,117.6,215,1040,26,
31,67.4,288.8,115.8,225,1075,26,
32,69.4,297.5,117.3,217,1046,26,
33,72.4,310.4,117.5,216,1042,27,
34,74.4,318.8,117.5,216,1042,27,
35,76.4,327.3,117.8,214,1036,27,
36,78.4,335.9,118.0,213,1033,27,
37,81.4,348.9,117.0,219,1052,27,
38,83.4,357.3,117.0,219,1052,27,
39,85.4,365.8,117.6,215,1040,27,
40,87.4,374.3,117.7,215,1038,27,
41,90.4,387.1,118.4,211,1025,27,
42,92.4,395.5,118.4,211,1025,27,
43,94.4,404.1,117.4,216,1044,26,
44,96.4,412.8,116.2,223,1067,26,
45,99.4,425.6,117.9,214,1034,26,
46,101.4,434.0,117.9,214,1034,26,
47,103.4,442.5,117.9,214,1034,27,
48,105.4,451.1,118.1,212,1031,26,
49,108.4,463.8,118.6,210,1022,27,
50,110.4,472.2,118.0,213,1033,26,
