Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
1,0.3,0.8,0.0,,,,
2,3.3,12.5,129.0,163,861,26,
3,5.3,21.2,129.0,163,861,26,
4,7.3,30.2,113.7,238,1119,27,
5,9.3,39.3,110.7,258,1187,26,
6,12.3,53.0,111.2,255,1176,26,
7,14.3,61.9,110.9,257,1183,26,
8,16.3,71.1,110.2,262,1200,26,
9,19.3,85.0,110.5,259,1192,26,
10,21.3,93.9,110.5,259,1192,26,
11,23.3,102.9,110.7,258,1187,26,
12,25.3,112.1,110.4,260,1195,26,
13,28.3,125.9,110.2,262,1200,26,
14,30.3,134.7,110.0,263,1205,26,
15,32.3,144.0,110.6,259,1190,26,
16,35.3,157.7,109.8,264,1209,26,
17,37.3,166.5,110.8,257,1185,26,
18,39.3,175.5,112.2,248,1152,26,
19,42.3,189.3,110.9,257,1183,26,
20,44.3,198.1,110.9,257,1183,26,
21,46.3,206.9,111.8,250,1161,26,
22,48.3,216.0,112.5,246,1146,26,
23,51.3,229.2,112.9,243,1137,26,
24,53.3,238.0,113.8,237,1117,26,
25,55.3,247.1,112.6,245,1143,26,
26,58.3,260.7,111.2,255,1176,26,
27,60.3,269.4,111.4,253,1171,26,
28,62.3,278.4,112.3,247,1150,26,
29,65.3,291.9,112.9,243,1137,26,
30,67.3,300.6,112.8,244,1139,26,
31,69.3,309.6,112.6,245,1143,26,
32,72.3,323.1,112.2,248,1152,25,
33,74.3,331.9,112.2,248,1152,26,
34,76.3,340.8,113.0,243,1134,26,
35,79.3,354.2,112.6,245,1143,26,
36,81.3,363.1,112.6,245,1143,25,
37,83.3,372.1,112.7,245,1141,25,
38,86.3,385.3,113.2,241,1130,26,
39,88.3,394.0,113.9,237,1115,26,
40,91.3,407.4,115.2,229,1087,25,
41,93.3,415.9,115.2,229,1087,25,
42,95.3,424.6,114.3,234,1106,26,
43,98.3,437.9,115.2,229,1087,25,
44,100.3,446.5,115.2,229,1087,25,
45,102.3,455.2,114.9,231,1094,26,
46,105.3,468.2,117.6,215,1040,26,
47,107.3,476.4,117.6,215,1040,26,
48,109.3,484.8,118.7,209,1020,26,
49,112.3,497.7,118.4,211,1025,26,
50,114.3,506.1,118.4,211,1025,26,
51,116.3,514.4,118.7,209,1020,26,
52,118.3,523.0,118.3,211,1027,26,
53,121.3,535.8,118.0,213,1033,26,
54,123.3,544.3,118.2,212,1029,26,
55,125.3,553.0,116.8,220,1055,25,
56,128.3,565.7,117.0,219,1052,25,
57,130.3,574.3,117.6,215,1040,25,
58,133.3,587.4,116.6,221,1059,25,
59,135.3,595.8,116.6,221,1059,25,
60,137.3,604.2,117.5,216,1042,25,
61,140.3,616.8,119.4,206,1007,26,
62,142.3,625.0,119.9,203,998,25,
63,144.3,633.7,119.9,203,998,26,
64,147.3,646.1,119.2,207,1011,25,
65,149.3,654.3,121.0,198,979,25,
66,151.3,662.6,121.6,195,969,26,
67,154.3,675.1,120.9,198,981,25,
68,156.3,683.5,120.3,201,991,25,
69,159.3,696.2,120.5,200,988,26,
70,161.3,704.3,120.5,200,988,26,
71,163.3,712.6,120.7,199,985,26,
72,166.3,725.2,121.2,197,976,26,
73,168.3,733.2,121.2,197,976,26,
74,170.3,741.3,123.2,187,944,25,
75,173.3,753.7,122.4,191,956,26,
76,175.3,761.8,122.4,191,956,26,
77,177.3,770.1,120.9,198,981,26,
78,180.3,782.7,121.0,198,979,26,
79,182.3,790.9,121.0,198,979,26,
80,184.3,799.1,121.4,196,973,26,
81,187.3,812.4,115.5,227,1081,25,
82,189.3,820.9,115.5,227,1081,25,
83,191.3,829.4,115.7,226,1077,25,
84,194.3,842.4,117.2,217,1048,25,
85,196.3,850.8,117.6,215,1040,25,
86,198.3,859.6,117.2,217,1048,26,
87,201.3,872.6,115.7,226,1077,26,
88,203.3,881.1,116.1,224,1069,25,
89,205.3,889.8,116.3,222,1065,25,
90,208.3,902.7,116.3,222,1065,26,
91,210.3,911.2,117.1,218,1050,26,
92,212.3,919.9,117.4,216,1044,26,
93,215.3,932.6,117.3,217,1046,26,
94,217.3,940.9,117.7,215,1038,26,
95,219.3,949.5,118.8,209,1018,26,
96,222.3,962.4,118.3,211,1027,26,
97,224.3,970.7,118.3,211,1027,26,
98,226.3,979.0,119.1,207,1013,26,
99,229.3,991.8,120.0,203,997,26,
100,231.3,1000.1,120.0,203,997,26,
101,233.3,1008.9,116.9,219,1054,25,
102,236.3,1022.2,115.5,227,1081,25,
103,238.3,1030.6,115.5,227,1081,25,
104,240.3,1039.3,116.0,224,1071,25,
105,243.3,1051.9,117.5,216,1042,26,
106,245.3,1060.3,120.0,203,997,25,
107,247.3,1068.8,118.7,209,1020,26,
108,250.3,1081.6,118.5,210,1023,26,
109,252.3,1090.0,118.1,212,1031,25,
110,254.3,1098.6,117.5,216,1042,26,
111,257.3,1111.6,118.1,212,1031,26,
112,259.3,1119.9,116.7,220,1057,26,
113,261.3,1128.8,116.5,221,1061,25,
114,264.3,1142.2,114.0,236,1113,26,
115,266.3,1150.8,113.1,242,1132,26,
116,268.3,1159.4,115.1,230,1089,25,
117,271.3,1172.4,117.2,217,1048,26,
118,273.3,1180.9,116.3,222,1065,25,
119,275.3,1189.6,116.4,222,1063,26,
120,278.3,1202.6,117.8,214,1036,26,
121,280.4,1210.9,117.8,214,1036,26,
122,282.3,1219.4,118.4,211,1025,26,
123,285.3,1232.1,119.9,203,998,26,
124,287.3,1240.3,119.9,203,998,26,
125,289.3,1248.5,121.2,197,976,26,
126,291.3,1256.9,121.2,197,976,26,
127,294.3,1269.5,120.5,200,988,26,
128,296.3,1277.7,120.5,200,988,26,
129,298.3,1286.1,120.1,202,995,26,
130,300.3,1294.6,119.5,205,1005,26,
131,303.3,1307.1,119.9,203,998,27,
132,305.3,1315.3,120.1,202,995,26,
133,307.3,1323.5,120.5,200,988,26,
134,310.3,1336.2,122.4,191,956,26,
135,312.3,1344.4,119.6,205,1004,26,
136,314.3,1353.5,117.6,215,1040,26,
137,317.3,1366.8,112.9,243,1137,26,
138,319.3,1375.4,113.8,237,1117,25,
139,321.3,1384.3,114.8,231,1096,26,
140,324.3,1397.3,114.9,231,1094,26,
141,326.3,1405.5,116.4,222,1063,26,
142,328.3,1414.1,119.0,208,1014,26,
143,331.3,1426.9,118.7,209,1020,26,
144,333.3,1435.4,117.4,216,1044,26,
145,335.3,1444.0,116.6,221,1059,26,
146,338.4,1457.0,118.6,210,1022,26,
147,340.4,1465.3,118.6,210,1022,26,
148,342.4,1473.6,118.7,209,1020,26,
149,345.4,1486.6,118.5,210,1023,26,
150,347.4,1494.9,118.5,210,1023,26,
151,349.4,1503.4,118.4,211,1025,26,
152,351.4,1511.9,118.4,211,1025,26,
153,354.4,1524.5,119.5,205,1005,26,
154,356.4,1532.8,119.7,204,1002,26,
155,358.4,1541.4,118.0,213,1033,26,
156,361.4,1554.5,116.7,220,1057,26,
157,363.4,1563.0,116.7,220,1057,26,
158,365.4,1571.7,115.2,229,1087,26,
159,368.4,1585.2,114.3,234,1106,26,
160,370.4,1593.9,114.3,234,1106,26,
161,372.4,1602.7,112.9,243,1137,26,
162,374.4,1611.6,112.9,243,1137,26,
163,377.4,1624.7,114.4,234,1104,26,
164,379.4,1633.2,115.5,227,1081,26,
165,381.4,1641.6,117.7,215,1038,26,
166,384.4,1654.3,119.8,204,1000,26,
167,386.4,1662.5,119.8,204,1000,26,
168,388.4,1670.9,119.7,204,1002,26,
169,391.4,1683.5,120.4,201,990,26,
170,393.4,1691.8,120.4,201,990,26,
171,395.4,1700.2,118.8,209,1018,26,
172,397.4,1708.6,119.4,206,1007,27,
173,400.4,1721.2,120.7,199,985,26,
174,402.4,1729.4,120.7,199,985,26,
175,404.4,1737.8,120.5,200,988,26,
176,406.4,1746.4,119.4,206,1007,26,
177,409.4,1758.9,119.5,205,1005,26,
178,411.4,1767.0,119.7,204,1002,27,
179,413.3,1775.4,120.8,199,983,27,
180,416.4,1788.2,120.4,201,990,26,
181,418.4,1796.5,120.4,201,990,26,
182,420.3,1804.8,118.2,212,1029,25,
183,423.4,1818.0,116.4,222,1063,26,
184,425.4,1826.6,116.4,222,1063,26,
185,427.4,1835.3,114.4,234,1104,26,
186,430.4,1848.3,118.1,212,1031,24,
187,432.3,1856.4,118.1,212,1031,24,
188,434.3,1864.7,120.9,198,981,25,
189,437.4,1877.3,121.3,196,974,26,
190,439.4,1885.3,121.3,196,974,26,
191,441.3,1893.6,121.9,193,964,26,
192,444.4,1906.4,119.6,205,1004,25,
193,446.4,1914.7,119.6,205,1004,25,
194,448.4,1923.3,117.8,214,1036,26,
195,451.4,1935.9,120.0,203,997,26,
196,453.3,1944.1,120.0,203,997,26,
197,455.4,1952.6,119.5,205,1005,26,
198,458.4,1965.6,117.9,214,1034,26,
199,460.4,1973.8,117.9,214,1034,26,
200,462.4,1982.1,119.5,205,1005,26,
201,464.3,1990.8,118.7,209,1020,26,
202,467.4,2003.7,117.7,215,1038,26,
203,469.4,2012.2,117.7,215,1038,26,
204,471.3,2020.8,116.6,221,1059,26,
205,473.3,2029.5,116.1,224,1069,26,
206,476.4,2042.5,116.6,221,1059,26,
207,478.3,2051.1,115.3,228,1085,26,
208,480.4,2060.0,114.7,232,1098,26,
209,483.4,2073.4,113.9,237,1115,26,
210,485.4,2082.1,112.5,246,1146,26,
211,487.3,2090.9,113.8,237,1117,26,
212,490.3,2104.0,115.2,229,1087,26,
213,492.3,2112.5,115.7,226,1077,26,
214,494.3,2121.0,116.8,220,1055,26,
215,497.4,2133.7,120.2,202,993,26,
216,499.3,2141.9,120.2,202,993,26,
217,501.4,2150.2,121.0,198,979,26,
218,503.3,2158.6,120.0,203,997,26,
219,506.4,2171.1,121.1,197,978,26,
220,508.4,2179.3,120.9,198,981,26,
221,510.3,2187.6,120.6,200,986,27,
222,512.3,2196.1,120.3,201,991,26,
223,515.3,2208.6,119.8,204,1000,27,
224,517.3,2217.1,119.2,207,1011,26,
225,519.3,2225.5,118.5,210,1023,26,
226,522.4,2238.1,120.0,203,997,26,
227,524.3,2246.3,120.1,202,995,26,
228,526.3,2254.6,120.1,202,995,26,
229,529.3,2267.1,121.5,195,971,26,
230,531.3,2275.1,121.5,195,971,26,
231,533.4,2283.3,123.4,186,941,26,
232,536.4,2295.5,124.3,182,927,26,
233,538.3,2303.5,124.3,182,927,26,
234,540.3,2311.9,121.9,193,964,27,
235,543.3,2324.4,121.6,195,969,26,
236,545.3,2332.5,121.6,195,969,26,
237,547.3,2340.8,121.4,196,973,26,
238,549.3,2349.3,120.6,200,986,26,
239,552.3,2361.6,120.8,199,983,26,
240,554.3,2369.8,121.2,197,976,26,
241,556.3,2378.3,121.7,194,968,26,
242,559.3,2390.8,120.5,200,988,26,
243,561.3,2399.2,118.9,208,1016,26,
244,563.3,2407.7,118.9,208,1016,26,
245,566.4,2420.6,117.4,216,1044,26,
246,568.3,2429.0,117.4,216,1044,26,
247,570.3,2437.5,117.7,215,1038,26,
248,572.3,2446.3,117.1,218,1050,26,
249,575.4,2459.0,117.3,217,1046,27,
250,577.3,2467.3,118.6,210,1022,26,
251,579.3,2475.7,119.1,207,1013,27,
252,581.4,2484.3,119.5,205,1005,27,
253,584.4,2497.0,119.4,206,1007,27,
254,586.4,2505.3,118.8,209,1018,27,
255,588.3,2513.7,118.4,211,1025,26,
256,591.4,2526.3,120.7,199,985,26,
257,593.4,2534.6,120.7,199,985,26,
258,595.4,2542.8,120.6,200,986,26,
259,597.4,2551.4,119.7,204,1002,26,
260,600.4,2563.9,119.6,205,1004,27,
261,602.4,2572.3,119.6,205,1004,27,
262,604.4,2581.0,118.2,212,1029,26,
263,606.4,2589.9,114.8,231,1096,26,
264,609.4,2602.6,116.1,224,1069,27,
265,611.4,2610.8,118.4,211,1025,26,
266,613.4,2619.1,120.3,201,991,27,
267,616.4,2631.9,119.2,207,1011,27,
268,618.4,2640.3,119.2,207,1011,27,
269,620.4,2648.7,118.5,210,1023,27,
270,622.3,2657.0,118.9,208,1016,27,
271,625.4,2669.8,120.0,203,997,27,
272,627.4,2678.1,120.0,203,997,27,
273,629.4,2686.4,119.3,206,1009,26,
274,631.4,2695.0,118.6,210,1022,27,
275,634.4,2707.9,117.8,214,1036,26,
276,636.4,2716.2,117.8,214,1036,26,
277,638.4,2724.6,118.2,212,1029,27,
278,640.4,2733.2,118.8,209,1018,26,
279,643.4,2746.0,119.0,208,1014,26,
280,645.4,2754.5,117.4,216,1044,27,
281,647.4,2763.0,116.3,222,1065,27,
282,649.3,2771.8,117.5,216,1042,27,
283,652.4,2785.2,114.1,236,1110,26,
284,654.4,2793.8,113.1,242,1132,27,
285,656.3,2802.9,113.3,241,1128,26,
286,659.4,2816.2,115.2,229,1087,26,
287,661.4,2824.6,115.2,229,1087,26,
288,663.4,2833.2,115.9,225,1073,27,
289,665.3,2842.0,116.3,222,1065,26,
290,668.4,2855.3,115.1,230,1089,26,
291,670.4,2863.9,113.9,237,1115,26,
292,672.4,2872.6,114.3,234,1106,26,
293,674.4,2881.4,116.3,222,1065,26,
294,677.4,2894.2,117.1,218,1050,27,
295,679.4,2902.7,117.1,218,1050,26,
296,681.4,2911.3,117.1,218,1050,26,
297,684.4,2924.1,118.6,210,1022,26,
298,686.4,2932.4,118.6,210,1022,26,
299,688.4,2940.8,119.1,207,1013,26,
300,690.4,2949.4,119.2,207,1011,27,
301,693.4,2962.2,118.4,211,1025,28,
302,695.4,2970.6,118.4,211,1025,28,
303,697.4,2978.9,118.2,212,1029,27,
304,699.4,2987.3,119.4,206,1007,27,
305,702.4,3000.1,119.6,205,1004,26,
306,704.4,3008.5,119.6,205,1004,26,
307,706.4,3016.8,119.6,205,1004,28,
308,708.4,3025.3,118.3,211,1027,27,
309,710.4,3033.9,117.8,214,1036,27,
310,713.4,3046.9,116.5,221,1061,27,
311,715.4,3055.5,116.5,221,1061,27,
312,717.4,3063.9,116.2,223,1067,27,
313,720.0,3075.7,116.6,221,1059,26,
314,722.4,3086.5,111.4,253,1171,27,
315,724.4,3095.3,111.4,253,1171,27,
316,726.4,3104.2,111.9,250,1159,26,
317,728.4,3113.0,113.9,237,1115,26,
318,731.4,3125.7,116.6,221,1059,27,
319,733.4,3134.3,117.4,216,1044,27,
320,735.4,3142.9,116.4,222,1063,27,
321,737.4,3151.6,116.6,221,1059,27,
322,740.4,3164.5,117.5,216,1042,27,
323,742.4,3172.8,117.5,216,1042,27,
324,744.4,3181.4,117.6,215,1040,27,
325,746.4,3190.1,116.3,222,1065,27,
326,749.4,3203.2,116.5,221,1061,27,
327,751.4,3211.7,116.5,221,1061,27,
328,753.4,3220.2,116.8,220,1055,28,
329,755.4,3228.7,116.8,220,1055,27,
330,757.4,3237.4,117.2,217,1048,27,
331,760.4,3250.3,116.8,220,1055,26,
332,762.4,3258.8,116.8,220,1055,26,
333,764.4,3267.5,116.4,222,1063,27,
334,766.4,3276.3,115.0,230,1092,27,
335,769.4,3288.9,117.9,214,1034,26,
336,771.4,3297.2,119.3,206,1009,27,
337,773.4,3305.8,118.0,213,1033,27,
338,775.4,3314.3,118.7,209,1020,27,
339,778.4,3326.9,119.1,207,1013,27,
340,780.4,3335.1,118.9,208,1016,26,
341,782.4,3343.5,120.7,199,985,26,
342,785.4,3355.9,121.5,195,971,26,
343,787.4,3364.1,121.5,195,971,26,
344,789.4,3372.7,120.2,202,993,26,
345,791.4,3381.2,118.1,212,1031,27,
346,794.4,3393.8,119.3,206,1009,27,
347,796.4,3402.3,118.4,211,1025,27,
348,798.4,3410.8,117.0,219,1052,26,
349,801.4,3423.6,120.5,200,988,26,
350,803.4,3431.9,120.5,200,988,26,
351,805.4,3440.1,119.5,205,1005,27,
352,807.4,3448.5,120.0,203,997,26,
353,810.4,3461.2,120.1,202,995,27,
354,812.4,3469.5,120.1,202,995,27,
355,814.4,3477.9,119.3,206,1009,26,
356,816.4,3486.4,118.5,210,1023,26,
357,819.4,3499.2,119.0,208,1014,27,
358,821.4,3507.4,119.0,208,1014,27,
359,823.4,3515.8,119.6,205,1004,27,
360,825.4,3524.3,119.7,204,1002,27,
361,828.4,3537.0,119.8,204,1000,26,
362,830.4,3545.1,119.8,204,1000,26,
363,832.4,3553.6,119.8,204,1000,26,
364,835.4,3566.5,119.0,208,1014,26,
