Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
1,0.6,1.8,0.0,,,,
2,2.6,9.8,148.0,108,671,,
3,5.6,21.2,134.8,143,791,26,
4,7.6,28.8,134.8,143,791,26,
5,9.6,37.1,126.8,172,890,24,
6,12.6,49.3,122.4,191,956,27,
7,14.6,57.3,123.6,185,937,25,
8,16.6,65.5,124.2,183,928,25,
9,19.6,78.0,123.2,187,944,26,
10,21.6,86.5,119.2,207,1011,25,
11,24.6,99.0,121.3,196,974,26,
12,26.6,107.1,121.3,196,974,26,
13,28.6,115.1,122.9,189,948,26,
14,30.6,123.3,124.1,183,930,27,
15,33.6,135.5,123.9,184,933,26,
16,35.6,143.5,123.5,186,939,26,
17,37.6,151.6,124.1,183,930,26,
18,40.6,163.8,124.4,182,925,26,
19,42.6,171.7,124.4,182,925,26,
20,44.6,179.6,125.7,176,906,26,
21,47.6,191.9,125.4,177,910,26,
22,49.6,199.9,125.4,177,910,26,
23,51.6,208.1,122.3,191,958,26,
24,53.6,216.4,122.2,192,960,27,
25,56.6,228.6,124.3,182,927,27,
26,58.6,236.5,124.3,182,927,27,
27,60.6,244.5,124.7,180,921,27,
28,62.6,252.6,125.1,179,915,27,
29,65.6,264.8,123.3,187,942,27,
30,67.6,272.8,123.3,187,942,27,
31,69.6,280.9,123.9,184,933,27,
32,71.6,289.1,123.1,188,945,26,
33,74.6,301.6,122.3,191,958,26,
34,76.6,309.6,121.3,196,974,27,
35,78.6,317.7,123.7,185,936,27,
36,80.6,325.9,124.0,184,931,27,
37,83.6,338.0,125.6,177,907,27,
38,85.6,345.9,125.6,177,907,27,
39,87.6,353.9,124.9,180,918,27,
40,89.6,361.9,124.5,181,924,27,
41,92.6,374.1,125.1,179,915,27,
42,94.6,382.0,125.1,179,915,27,
43,96.6,390.0,125.3,178,912,27,
44,98.6,398.2,123.7,185,936,27,
45,101.6,410.5,123.7,185,936,27,
46,103.6,418.6,123.7,185,936,27,
47,105.6,426.6,123.3,187,942,27,
48,107.6,434.7,123.6,185,937,27,
49,109.6,442.7,124.6,181,922,27,
50,112.6,454.8,125.5,177,909,26,
51,114.6,462.7,125.6,177,907,27,
52,116.6,470.7,124.9,180,918,27,
53,118.6,478.9,124.7,180,921,27,
54,121.6,491.4,121.6,195,969,27,
55,123.6,499.6,121.6,195,969,27,
56,125.6,507.9,120.9,198,981,27,
57,127.6,516.2,120.3,201,991,27,
58,129.6,524.7,120.4,201,990,27,
59,132.6,537.2,120.8,199,983,28,
60,134.6,545.5,120.8,199,983,28,
61,136.6,553.7,120.3,201,991,27,
62,138.6,562.0,121.0,198,979,27,
63,140.6,570.2,122.4,191,956,27,
64,143.6,582.4,124.1,183,930,27,
65,145.6,590.3,124.1,183,930,27,
66,147.6,598.4,123.9,184,933,27,
67,149.6,606.6,123.7,185,936,27,
68,151.6,615.0,122.6,190,953,27,
69,154.6,627.3,120.9,198,981,27,
70,156.6,635.5,122.6,190,953,26,
71,158.6,643.8,121.1,197,978,27,
72,160.6,652.2,120.8,199,983,27,
73,163.6,664.8,119.8,204,1000,27,
74,165.6,673.1,119.8,204,1000,27,
75,167.6,681.5,119.8,204,1000,27,
76,169.6,690.0,118.5,210,1023,27,
77,172.6,702.6,119.6,205,1004,27,
78,174.6,710.7,120.5,200,988,26,
79,176.6,719.2,120.6,200,986,26,
80,179.6,731.5,120.9,198,981,26,
81,181.6,739.7,121.8,194,966,25,
82,183.6,747.9,122.0,193,963,26,
83,186.6,760.4,122.5,190,955,26,
84,188.6,768.6,121.0,198,979,26,
85,190.6,776.9,121.1,197,978,26,
86,193.6,789.4,120.9,198,981,26,
87,195.6,797.6,120.9,198,981,26,
