Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
1,0.7,2.4,0.0,,,,
2,2.7,10.1,150.6,102,652,,
3,4.7,18.0,128.8,164,863,29,
4,6.7,26.3,125.5,177,909,29,
5,8.7,34.8,121.1,197,978,29,
6,10.7,43.6,117.0,219,1052,29,
7,12.7,52.3,115.4,228,1083,29,
8,14.7,61.1,114.8,231,1096,29,
9,16.7,69.9,114.8,231,1096,29,
10,19.7,82.9,115.2,229,1087,28,
11,21.7,91.5,115.2,229,1087,28,
12,23.7,100.2,115.9,225,1073,29,
13,25.7,108.9,114.7,232,1098,29,
14,27.7,117.8,114.3,234,1106,29,
15,29.7,126.6,113.5,239,1123,29,
16,31.7,135.4,113.8,237,1117,28,
17,33.7,144.2,114.4,234,1104,29,
18,35.7,153.0,114.5,233,1102,29,
19,38.7,166.0,116.7,220,1057,29,
20,40.7,174.5,116.9,219,1054,29,
21,42.7,183.0,116.9,219,1054,29,
22,44.7,191.5,117.9,214,1034,29,
23,46.7,200.1,117.2,217,1048,28,
24,48.7,208.7,116.8,220,1055,29,
25,50.7,217.5,115.2,229,1087,29,
26,52.7,226.2,115.5,227,1081,28,
27,54.7,234.9,116.0,224,1071,29,
28,56.7,243.5,115.5,227,1081,29,
29,58.7,252.2,116.4,222,1063,29,
30,61.7,265.3,115.7,226,1077,28,
31,63.7,273.9,115.7,226,1077,28,
32,65.7,282.5,115.7,226,1077,29,
33,67.7,291.3,114.6,233,1100,27,
34,69.7,300.2,114.6,233,1100,27,
35,72.7,313.3,115.3,228,1085,28,
36,74.7,321.8,115.3,228,1085,28,
37,76.7,330.4,116.2,223,1067,28,
38,78.7,339.0,116.5,221,1061,28,
39,80.7,347.7,115.8,225,1075,27,
40,83.7,360.8,116.5,221,1061,26,
41,85.7,369.3,116.5,221,1061,26,
42,87.7,377.8,116.2,223,1067,27,
43,89.7,386.4,117.7,215,1038,27,
44,92.7,399.6,115.3,228,1085,28,
45,94.7,408.1,115.3,228,1085,28,
46,96.7,416.6,116.2,223,1067,27,
47,98.7,425.2,116.9,219,1054,27,
48,100.7,433.7,117.2,217,1048,27,
