Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
1,0.4,1.0,0.0,,,,
2,2.4,8.0,165.8,77,564,,
3,5.4,19.5,140.4,126,735,26,
4,7.4,27.4,130.9,156,837,27,
5,9.4,35.3,125.8,176,905,26,
6,12.4,47.7,123.1,188,945,27,
7,14.4,55.7,123.1,188,945,27,
8,16.4,63.8,122.9,189,948,27,
9,18.4,72.1,122.9,189,948,26,
10,21.4,84.4,122.6,190,953,27,
11,23.4,92.5,122.6,190,953,27,
12,25.4,100.5,123.0,188,947,27,
13,27.4,108.5,124.5,181,924,26,
14,30.4,120.5,126.8,172,890,26,
15,32.4,128.3,126.8,172,890,26,
16,34.4,136.0,127.6,168,879,26,
17,37.4,148.0,128.4,165,869,26,
18,39.4,155.7,128.4,165,869,26,
19,41.4,163.5,127.7,168,878,26,
20,43.4,171.5,127.0,171,888,26,
21,46.4,183.4,126.7,172,892,26,
22,48.4,191.2,126.9,171,889,26,
23,50.4,199.1,127.4,169,882,26,
24,53.4,211.2,125.4,177,910,27,
25,55.4,219.1,125.4,177,910,27,
26,57.4,227.1,124.9,180,918,26,
27,59.4,235.3,124.7,180,921,26,
28,62.4,247.4,123.9,184,933,27,
29,64.4,255.4,124.6,181,922,26,
30,66.4,263.5,124.4,182,925,26,
31,69.4,275.6,124.9,180,918,26,
32,71.4,283.5,124.9,180,918,26,
33,73.4,291.3,126.3,174,897,26,
34,75.4,299.4,126.6,172,893,26,
35,78.4,311.4,126.0,175,902,26,
36,80.4,319.2,125.3,178,912,26,
37,82.4,327.2,127.0,171,888,26,
38,85.4,339.0,127.5,169,881,26,
39,87.4,346.7,127.4,169,882,27,
40,89.4,354.4,129.3,162,857,27,
41,92.4,366.3,129.4,162,855,26,
42,94.4,373.9,129.4,162,855,26,
43,96.5,381.6,129.3,162,857,26,
44,98.4,389.3,130.7,157,839,26,
45,101.5,400.9,130.6,157,840,26,
46,103.4,408.4,130.3,158,844,26,
47,105.4,416.1,130.9,156,837,26,
48,108.5,428.1,127.8,168,877,26,
49,110.5,435.9,127.8,168,877,26,
50,112.4,443.8,126.7,172,892,27,
51,114.4,452.1,124.8,180,919,26,
52,117.5,464.3,122.8,189,950,26,
53,119.5,472.3,123.7,185,936,26,
54,121.4,480.2,124.8,180,919,27,
55,123.4,488.2,126.3,174,897,26,
56,126.4,499.8,127.6,168,879,26,
57,128.5,507.5,128.9,163,862,26,
58,130.4,515.3,129.5,161,854,26,
59,133.5,527.1,129.2,162,858,26,
60,135.5,534.7,129.2,162,858,26,
61,137.4,542.5,129.2,162,858,26,
62,140.4,554.4,127.7,168,878,26,
63,142.5,562.0,127.7,168,878,26,
64,144.4,569.9,129.1,163,859,26,
65,147.4,581.8,127.7,168,878,26,
66,149.4,589.4,127.7,168,878,26,
67,151.4,597.1,129.3,162,857,26,
68,154.4,608.9,129.6,161,853,26,
69,156.5,616.4,129.6,161,853,26,
70,158.4,624.1,130.8,156,838,26,
71,160.4,632.0,129.7,160,852,26,
72,163.5,643.7,128.4,165,869,25,
73,165.4,651.4,128.0,167,874,26,
74,167.4,659.3,129.2,162,858,26,
75,170.5,671.1,128.9,163,862,26,
76,172.4,678.8,127.8,168,877,26,
77,174.4,686.7,127.8,168,877,26,
78,177.4,698.5,127.6,168,879,26,
79,179.4,706.1,128.8,164,863,26,
80,181.4,713.9,129.7,160,852,26,
81,184.5,725.8,128.3,166,870,26,
82,186.5,733.6,128.3,166,870,26,
83,188.5,741.5,127.6,168,879,26,
84,190.5,749.3,127.6,168,879,26,
85,193.5,761.0,129.5,161,854,26,
86,195.5,768.9,128.8,164,863,26,
87,197.5,777.0,124.9,180,918,26,
88,200.5,788.8,127.5,169,881,26,
89,202.5,796.5,127.5,169,881,26,
90,204.5,804.4,128.5,165,867,26,
91,207.5,816.1,130.4,158,843,26,
92,209.5,823.6,130.4,158,843,26,
93,211.5,831.4,130.2,159,845,26,
94,213.5,839.3,129.0,163,861,26,
95,216.5,851.0,129.1,163,859,26,
96,218.5,858.7,127.8,168,877,26,
97,220.5,866.7,127.5,169,881,27,
98,223.5,878.5,128.9,163,862,26,
99,225.5,886.1,128.9,163,862,26,
100,227.5,893.9,129.0,163,861,26,
101,229.5,902.0,128.2,166,871,27,
102,232.5,914.1,125.3,178,912,27,
103,234.5,922.1,124.5,181,924,26,
104,236.5,930.2,123.6,185,937,26,
105,239.5,942.4,124.5,181,924,26,
106,241.5,950.4,124.5,181,924,26,
107,243.5,958.4,124.2,183,928,27,
108,245.5,966.7,123.8,184,934,26,
109,248.5,979.0,123.1,188,945,26,
110,250.5,987.2,121.2,197,976,26,
111,252.5,995.4,121.8,194,966,26,
112,255.5,1007.7,123.3,187,942,26,
113,257.5,1015.6,123.3,187,942,26,
114,259.5,1023.7,124.9,180,918,26,
115,261.4,1031.7,125.1,179,915,27,
116,264.5,1043.7,125.9,175,903,26,
117,266.5,1051.6,125.6,177,907,26,
118,268.5,1059.6,125.1,179,915,26,
119,271.5,1071.7,125.7,176,906,26,
120,273.5,1079.5,125.7,176,906,26,
121,275.5,1087.6,125.8,176,905,26,
122,277.5,1095.7,125.4,177,910,26,
123,280.5,1107.7,125.3,178,912,26,
124,282.5,1115.6,124.4,182,925,26,
125,284.5,1123.7,125.6,177,907,26,
126,287.5,1136.2,121.2,197,976,26,
127,289.5,1144.3,121.2,197,976,26,
128,291.4,1152.3,122.3,191,958,26,
129,293.4,1160.4,124.8,180,919,26,
130,296.5,1172.5,125.2,178,913,26,
131,298.5,1180.3,125.4,177,910,26,
132,300.4,1188.2,126.8,172,890,27,
133,303.5,1200.2,127.2,170,885,26,
134,305.5,1207.9,127.2,170,885,26,
135,307.5,1215.7,128.0,167,874,26,
136,310.5,1227.5,129.0,163,861,26,
137,312.5,1235.2,129.0,163,861,26,
138,314.4,1242.9,129.3,162,857,26,
139,316.4,1250.8,128.8,164,863,26,
140,319.5,1262.8,127.6,168,879,26,
141,321.5,1271.2,124.8,180,919,27,
142,323.4,1279.6,118.6,210,1022,27,
143,325.4,1288.0,120.0,203,997,27,
144,328.5,1300.8,120.1,202,995,27,
145,330.5,1309.3,116.9,219,1054,27,
146,332.5,1318.0,116.1,224,1069,27,
147,334.5,1327.0,115.3,228,1085,28,
148,336.5,1336.0,112.8,244,1139,27,
149,339.5,1349.0,113.5,239,1123,27,
150,341.5,1357.6,115.4,228,1083,27,
151,343.5,1366.3,115.5,227,1081,27,
152,345.5,1375.0,115.7,226,1077,28,
153,348.5,1387.8,118.3,211,1027,27,
154,350.5,1396.1,118.3,211,1027,27,
155,352.4,1404.4,119.3,206,1009,27,
156,354.5,1412.9,119.7,204,1002,27,
157,356.5,1421.4,118.9,208,1016,27,
158,359.5,1434.2,117.9,214,1034,27,
159,361.5,1442.6,117.9,214,1034,27,
160,363.4,1450.9,118.1,212,1031,27,
161,365.5,1459.4,119.4,206,1007,27,
162,367.4,1468.0,119.5,205,1005,27,
163,370.4,1480.7,118.1,212,1031,27,
164,372.5,1489.4,116.9,219,1054,27,
165,374.4,1498.1,114.8,231,1096,28,
166,376.4,1507.0,114.6,233,1100,28,
167,378.5,1516.1,113.5,239,1123,28,
168,381.5,1529.7,111.8,250,1161,27,
169,383.5,1538.6,111.8,250,1161,27,
170,385.5,1547.3,112.8,244,1139,28,
171,387.5,1556.0,113.7,238,1119,28,
172,389.5,1564.6,115.3,228,1085,28,
173,391.5,1573.3,116.4,222,1063,28,
174,393.5,1581.9,116.5,221,1061,28,
175,396.5,1594.8,116.9,219,1054,28,
176,398.5,1603.3,116.9,219,1054,28,
177,400.5,1611.9,117.6,215,1040,28,
178,402.5,1620.8,115.1,230,1089,28,
179,404.5,1629.5,113.9,237,1115,28,
180,406.5,1638.4,115.0,230,1092,28,
181,408.5,1647.4,113.5,239,1123,27,
182,411.5,1660.9,111.5,252,1168,28,
183,413.5,1669.6,111.5,252,1168,28,
184,415.5,1678.1,114.3,234,1106,28,
185,417.5,1686.8,116.5,221,1061,28,
186,419.5,1695.9,115.2,229,1087,28,
187,421.5,1705.1,110.8,257,1185,28,
188,424.5,1718.1,116.4,222,1063,27,
189,426.5,1726.4,116.4,222,1063,27,
190,428.5,1734.8,119.3,206,1009,27,
191,430.5,1743.2,119.9,203,998,27,
192,432.5,1751.6,120.0,203,997,27,
193,435.5,1764.1,120.7,199,985,27,
194,437.5,1772.3,120.7,199,985,27,
195,439.5,1780.5,120.7,199,985,27,
196,441.5,1788.8,121.6,195,969,27,
197,443.5,1796.9,122.3,191,958,27,
198,446.5,1809.3,122.7,189,952,27,
199,448.5,1817.3,122.7,189,952,27,
200,450.5,1825.5,122.5,190,955,27,
201,452.5,1833.9,121.8,194,966,28,
202,454.5,1842.2,121.0,198,979,27,
203,457.5,1854.6,121.9,193,964,27,
204,459.5,1862.8,121.9,193,964,27,
205,461.5,1870.8,121.9,193,964,27,
206,463.5,1879.0,123.6,185,937,27,
207,466.5,1891.2,124.8,180,919,27,
208,468.5,1899.1,124.8,180,919,27,
209,470.5,1907.0,125.6,177,907,26,
210,472.5,1915.0,125.4,177,910,26,
211,475.5,1927.2,124.6,181,922,26,
212,477.5,1935.2,124.6,181,922,26,
213,479.5,1943.3,124.0,184,931,27,
214,481.5,1951.6,122.5,190,955,27,
215,483.5,1960.2,120.7,199,985,27,
216,486.5,1972.7,119.3,206,1009,27,
217,488.5,1980.9,120.2,202,993,27,
218,490.5,1989.2,121.1,197,978,27,
219,493.5,2001.7,122.0,193,963,26,
220,495.5,2009.7,122.0,193,963,26,
221,497.5,2018.0,121.5,195,971,26,
222,499.5,2026.4,121.1,197,978,27,
223,502.5,2038.9,121.8,194,966,26,
224,504.5,2047.0,121.8,194,966,26,
225,506.5,2054.9,123.5,186,939,27,
226,508.5,2063.1,123.6,185,937,26,
227,510.5,2071.4,123.1,188,945,27,
228,513.5,2083.7,122.3,191,958,27,
229,515.5,2091.8,122.5,190,955,27,
230,517.5,2100.2,121.1,197,978,27,
231,519.5,2108.6,120.9,198,981,27,
232,522.5,2120.9,121.1,197,978,27,
233,524.5,2128.9,122.2,192,960,27,
234,526.5,2137.1,123.4,186,941,26,
235,528.5,2145.5,123.5,186,939,27,
236,531.5,2157.6,122.4,191,956,26,
237,533.5,2165.6,123.8,184,934,26,
238,535.5,2174.1,123.6,185,937,27,
239,538.5,2186.5,122.9,189,948,27,
240,540.5,2194.5,122.9,189,948,27,
241,542.5,2202.7,122.8,189,950,26,
242,544.5,2210.8,122.2,192,960,27,
243,547.5,2223.2,123.1,188,945,27,
244,549.5,2231.1,123.1,188,945,27,
245,551.5,2239.2,123.5,186,939,26,
246,553.5,2247.3,124.3,182,927,26,
247,556.5,2259.5,124.4,182,925,26,
248,558.5,2267.5,124.4,182,925,26,
249,560.5,2275.6,124.3,182,927,27,
250,562.5,2283.6,124.8,180,919,26,
251,565.5,2295.6,126.0,175,902,26,
252,567.5,2303.5,125.0,179,916,27,
253,569.5,2311.5,126.5,173,895,27,
254,571.5,2319.6,125.6,177,907,26,
255,574.5,2331.5,126.3,174,897,27,
256,576.5,2339.7,125.0,179,916,26,
257,578.5,2348.0,122.2,192,960,26,
258,581.5,2360.2,124.0,184,931,26,
259,583.5,2368.3,124.0,184,931,26,
260,585.5,2376.1,124.0,184,931,27,
261,587.5,2384.2,125.7,176,906,26,
262,590.5,2396.4,123.9,184,933,26,
263,592.5,2404.4,123.9,184,933,26,
264,594.5,2412.4,124.0,184,931,27,
265,596.5,2420.6,124.9,180,918,27,
266,599.5,2432.9,123.9,184,933,27,
267,601.5,2440.8,123.9,184,933,27,
268,603.5,2448.8,124.1,183,930,27,
269,605.5,2457.0,124.4,182,925,27,
270,608.5,2469.3,123.4,186,941,27,
271,610.5,2477.4,123.4,186,941,27,
272,612.5,2485.4,123.4,186,941,27,
273,614.5,2493.5,123.7,185,936,27,
274,616.5,2501.8,123.9,184,933,27,
275,619.5,2514.0,123.4,186,941,27,
276,621.5,2522.0,122.7,189,952,26,
277,623.5,2530.1,123.7,185,936,26,
278,626.5,2542.3,124.6,181,922,26,
279,628.5,2550.3,124.6,181,922,26,
280,630.5,2558.4,123.6,185,937,27,
281,632.5,2566.5,123.6,185,937,27,
282,635.5,2578.9,123.5,186,939,27,
283,637.5,2586.9,123.5,186,939,27,
