Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
1,0.6,1.7,0.0,,,,
2,2.6,9.6,149.8,104,658,,
3,4.5,17.7,125.9,175,903,27,
4,7.6,30.4,119.3,206,1009,28,
5,9.6,38.9,119.3,206,1009,28,
6,11.6,47.4,117.1,218,1050,27,
7,13.6,56.0,117.4,216,1044,27,
8,16.6,68.7,118.7,209,1020,27,
9,18.6,77.0,118.7,209,1020,27,
10,20.6,85.5,119.0,208,1014,26,
11,22.5,94.2,117.5,216,1042,26,
12,25.6,107.1,117.1,218,1050,26,
13,27.6,115.5,116.7,220,1057,26,
14,29.6,124.1,117.6,215,1040,26,
15,32.6,137.0,117.8,214,1036,26,
16,34.6,145.4,117.8,214,1036,26,
17,36.5,153.8,118.1,212,1031,26,
18,38.5,162.4,118.4,211,1025,27,
19,41.6,175.3,117.4,216,1044,26,
20,43.6,183.8,117.0,219,1052,26,
21,45.6,192.4,117.5,216,1042,26,
22,48.6,205.4,117.0,219,1052,27,
23,50.6,213.8,117.0,219,1052,27,
24,52.5,222.3,116.7,220,1057,26,
25,54.5,231.0,116.7,220,1057,27,
26,57.5,243.9,117.2,217,1048,26,
27,59.6,252.3,117.0,219,1052,26,
28,61.5,260.8,117.8,214,1036,26,
29,64.5,273.6,118.8,209,1018,26,
30,66.5,281.9,118.8,209,1018,26,
31,68.6,290.3,119.4,206,1007,26,
32,70.5,298.8,118.8,209,1018,26,
33,73.5,311.5,119.0,208,1014,26,
34,75.5,319.9,118.5,210,1023,26,
35,77.6,328.5,118.4,211,1025,26,
36,80.6,341.4,118.6,210,1022,26,
37,82.5,349.6,118.6,210,1022,26,
38,84.6,358.2,118.3,211,1027,26,
39,86.5,366.7,118.1,212,1031,26,
40,89.5,379.4,118.8,209,1018,26,
41,91.5,387.8,118.7,209,1020,26,
42,93.6,396.4,117.8,214,1036,26,
43,96.5,409.2,118.1,212,1031,26,
44,98.5,417.5,118.1,212,1031,26,
45,100.5,426.0,118.3,211,1027,26,
46,102.6,434.7,118.0,213,1033,27,
47,105.6,447.3,119.7,204,1002,27,
48,107.6,455.7,119.7,204,1002,27,
49,109.6,464.2,118.3,211,1027,26,
50,112.6,477.1,118.2,212,1029,26,
51,114.5,485.3,118.2,212,1029,26,
52,116.5,493.7,120.2,202,993,25,
53,119.6,506.4,119.7,204,1002,25,
54,121.6,514.7,119.7,204,1002,25,
55,123.6,523.1,119.0,208,1014,26,
56,126.6,535.8,119.5,205,1005,26,
57,128.6,544.1,119.5,205,1005,26,
58,130.5,552.5,119.2,207,1011,26,
59,133.6,565.3,119.5,205,1005,25,
60,135.5,573.4,119.5,205,1005,25,
61,137.6,581.8,120.6,200,986,25,
62,140.6,594.4,120.2,202,993,26,
63,142.6,602.6,120.2,202,993,26,
64,144.5,611.0,119.7,204,1002,26,
65,146.6,619.5,120.2,202,993,26,
66,149.5,631.9,120.8,199,983,26,
67,151.6,640.1,120.3,201,991,26,
68,153.6,648.4,121.8,194,966,26,
69,156.5,661.0,121.0,198,979,26,
70,158.5,669.4,119.4,206,1007,26,
71,160.6,678.0,117.6,215,1040,25,
72,163.6,690.7,119.0,208,1014,25,
73,165.5,699.1,118.0,213,1033,26,
74,167.5,707.7,118.3,211,1027,25,
75,170.6,720.1,119.5,205,1005,26,
76,172.5,728.3,120.8,199,983,26,
77,174.5,736.8,120.5,200,988,26,
78,177.5,749.3,120.4,201,990,26,
79,179.5,757.5,120.3,201,991,26,
80,181.5,766.0,119.9,203,998,26,
81,184.6,778.7,119.5,205,1005,26,
82,186.5,786.9,119.5,205,1005,26,
83,188.5,795.3,119.8,204,1000,26,
84,191.5,808.1,118.4,211,1025,26,
85,193.5,816.5,118.4,211,1025,26,
86,195.5,824.9,118.0,213,1033,26,
87,197.5,833.4,119.1,207,1013,26,
88,200.6,846.0,119.3,206,1009,26,
89,202.6,854.3,119.3,206,1009,26,
90,204.5,862.9,119.6,205,1004,26,
91,207.6,875.6,118.2,212,1029,26,
92,209.5,883.9,118.9,208,1016,26,
93,211.5,892.5,118.7,209,1020,26,
94,214.5,905.2,119.4,206,1007,26,
95,216.5,913.4,119.4,206,1007,26,
96,218.6,921.8,119.9,203,998,26,
97,220.5,930.4,119.3,206,1009,27,
98,223.6,943.0,119.0,208,1014,27,
99,225.5,951.5,118.9,208,1016,26,
100,227.5,960.1,117.2,217,1048,26,
101,230.6,972.8,117.6,215,1040,26,
102,232.5,981.2,118.1,212,1031,24,
103,235.6,994.1,118.0,213,1033,25,
104,237.5,1002.4,118.0,213,1033,25,
105,239.5,1011.0,118.0,213,1033,25,
106,242.5,1023.7,119.0,208,1014,25,
107,244.5,1032.3,117.4,216,1044,24,
108,247.5,1045.1,119.3,206,1009,26,
109,249.5,1053.1,119.3,206,1009,26,
110,251.5,1061.6,121.6,195,969,25,
111,254.5,1074.0,121.5,195,971,26,
112,256.5,1082.2,121.2,197,976,26,
113,258.5,1090.6,120.2,202,993,26,
114,261.5,1103.1,120.7,199,985,26,
115,263.5,1111.3,120.7,199,985,26,
116,265.5,1119.7,120.7,199,985,26,
117,268.5,1132.1,121.1,197,978,26,
118,270.5,1140.4,121.1,197,978,26,
119,272.5,1149.1,118.4,211,1025,26,
120,275.5,1161.6,118.2,212,1029,25,
121,277.5,1169.9,120.1,202,995,25,
122,280.5,1182.6,119.9,203,998,25,
123,282.5,1190.9,119.6,205,1004,25,
124,284.7,1200.3,118.4,211,1025,26,
125,287.5,1212.4,117.0,219,1052,25,
126,289.5,1220.9,117.1,218,1050,25,
127,292.5,1233.9,118.0,213,1033,25,
128,294.5,1242.1,118.0,213,1033,25,
129,296.5,1250.7,118.0,213,1033,26,
130,299.5,1263.6,118.5,210,1023,26,
131,301.5,1271.8,118.5,210,1023,26,
132,303.5,1280.3,119.1,207,1013,25,
133,306.5,1293.1,118.1,212,1031,26,
134,308.5,1301.5,118.1,212,1031,26,
135,310.5,1309.9,118.0,213,1033,26,
136,313.5,1322.6,120.1,202,995,26,
137,315.5,1330.9,120.1,202,995,26,
138,317.5,1339.3,119.3,206,1009,26,
139,320.5,1352.1,118.8,209,1018,25,
140,322.5,1360.5,118.0,213,1033,25,
141,324.5,1369.2,118.5,210,1023,25,
142,327.5,1382.0,117.0,219,1052,25,
143,329.5,1390.3,117.5,216,1042,25,
144,331.5,1398.9,119.2,207,1011,26,
145,334.5,1411.3,119.3,206,1009,26,
146,336.5,1419.6,120.4,201,990,25,
147,338.5,1428.1,120.4,201,990,27,
148,341.5,1440.9,118.7,209,1020,27,
149,343.5,1449.2,118.7,209,1020,27,
150,345.5,1457.7,118.0,213,1033,26,
151,348.5,1470.8,116.9,219,1054,25,
152,350.5,1479.0,116.9,219,1054,25,
153,352.5,1487.5,118.3,211,1027,26,
154,355.6,1500.5,118.1,212,1031,26,
155,357.6,1508.8,118.1,212,1031,26,
156,359.5,1517.2,118.8,209,1018,26,
157,361.6,1525.9,118.3,211,1027,26,
158,364.6,1538.8,117.4,216,1044,26,
159,366.6,1547.1,116.8,220,1055,26,
160,368.6,1555.7,118.6,210,1022,26,
161,371.6,1568.4,118.7,209,1020,26,
162,373.6,1576.7,118.8,209,1018,26,
163,375.5,1585.1,119.1,207,1013,26,
164,378.6,1597.9,119.1,207,1013,26,
165,380.6,1606.3,119.1,207,1013,26,
166,382.5,1614.9,117.7,215,1038,25,
167,385.6,1627.7,117.3,217,1046,25,
168,387.5,1636.1,117.5,216,1042,25,
169,390.6,1649.1,118.1,212,1031,25,
170,392.6,1657.3,118.1,212,1031,25,
171,394.5,1665.8,118.5,210,1023,26,
172,396.5,1674.5,118.3,211,1027,26,
173,399.5,1687.2,117.5,216,1042,26,
174,401.6,1695.7,117.6,215,1040,26,
175,403.5,1704.2,118.2,212,1029,26,
176,406.6,1716.9,118.6,210,1022,26,
177,408.6,1725.2,119.0,208,1014,26,
178,410.5,1733.6,119.3,206,1009,26,
179,413.6,1746.6,117.9,214,1034,26,
180,415.5,1754.8,117.9,214,1034,26,
181,417.5,1763.2,119.3,206,1009,26,
182,419.5,1771.9,118.5,210,1023,26,
183,422.5,1784.6,117.2,217,1048,26,
184,424.5,1792.9,117.9,214,1034,26,
185,426.5,1801.4,119.5,205,1005,26,
186,429.6,1814.3,118.2,212,1029,26,
187,431.6,1822.5,118.2,212,1029,26,
188,433.5,1830.9,119.1,207,1013,26,
189,435.5,1839.4,119.3,206,1009,26,
190,438.5,1852.0,119.4,206,1007,26,
191,440.5,1860.2,119.4,206,1007,26,
192,442.5,1868.6,120.4,201,990,26,
193,444.5,1877.1,120.5,200,988,26,
194,447.6,1889.6,119.8,204,1000,27,
195,449.5,1897.9,119.8,204,1000,26,
196,451.5,1906.3,119.8,204,1000,27,
197,453.5,1914.8,119.6,205,1004,27,
198,456.6,1927.7,117.7,215,1038,27,
199,458.6,1936.0,117.7,215,1038,27,
200,460.5,1944.5,118.3,211,1027,26,
201,462.5,1953.1,118.1,212,1031,27,
202,465.5,1965.8,118.0,213,1033,26,
203,467.6,1974.2,118.9,208,1016,27,
204,469.6,1983.0,117.5,216,1042,27,
205,472.6,1996.0,117.0,219,1052,26,
206,474.6,2004.3,117.0,219,1052,26,
207,476.5,2012.7,119.1,207,1013,26,
208,478.5,2021.2,119.1,207,1013,26,
209,481.5,2034.0,118.7,209,1020,26,
210,483.5,2042.3,118.1,212,1031,26,
211,485.5,2050.8,119.0,208,1014,26,
212,487.5,2059.6,117.6,215,1040,27,
213,490.6,2072.3,117.1,218,1050,27,
214,492.6,2080.8,117.9,214,1034,27,
215,494.5,2089.3,117.5,216,1042,27,
216,496.5,2097.9,117.4,216,1044,26,
217,499.6,2110.7,118.2,212,1029,27,
218,501.6,2119.0,117.6,215,1040,26,
219,503.5,2127.5,118.9,208,1016,26,
220,505.5,2136.1,118.7,209,1020,27,
221,508.5,2148.7,118.3,211,1027,27,
222,510.5,2157.1,118.8,209,1018,27,
223,512.5,2165.6,118.8,209,1018,26,
224,514.5,2174.2,118.6,210,1022,27,
225,517.5,2186.8,118.5,210,1023,26,
226,519.5,2195.2,118.0,213,1033,26,
227,521.5,2203.8,117.7,215,1038,27,
228,524.5,2216.8,116.6,221,1059,26,
229,526.5,2225.3,116.6,221,1059,26,
230,528.5,2233.9,116.5,221,1061,26,
231,531.5,2247.1,115.7,226,1077,26,
232,533.5,2255.5,115.7,226,1077,26,
233,535.5,2264.0,117.1,218,1050,26,
234,537.5,2272.5,118.8,209,1018,26,
235,540.5,2285.4,116.8,220,1055,27,
236,542.5,2293.9,116.8,220,1055,27,
237,544.5,2302.4,116.5,221,1061,26,
238,546.5,2310.9,118.1,212,1031,26,
239,549.5,2323.5,119.1,207,1013,26,
240,551.5,2331.9,119.1,207,1013,26,
241,553.5,2340.4,118.2,212,1029,27,
242,555.5,2348.8,119.7,204,1002,26,
243,558.5,2361.3,120.5,200,988,27,
244,560.5,2369.5,119.8,204,1000,26,
245,562.5,2377.8,121.3,196,974,27,
246,564.5,2386.2,121.1,197,978,27,
247,567.5,2398.7,120.1,202,995,27,
248,569.5,2407.0,120.2,202,993,27,
249,571.5,2415.4,120.1,202,995,27,
250,573.5,2423.7,120.4,201,990,27,
251,576.5,2436.2,120.8,199,983,27,
252,578.5,2444.4,120.8,199,983,27,
253,580.5,2452.6,121.5,195,971,27,
254,582.5,2460.9,121.5,195,971,26,
255,584.5,2469.3,121.4,196,973,27,
256,587.5,2481.8,120.7,199,985,28,
257,589.5,2490.1,120.0,203,997,27,
258,591.5,2498.4,120.2,202,993,27,
259,593.5,2506.9,120.2,202,993,27,
260,596.5,2519.7,118.8,209,1018,27,
261,598.5,2528.1,117.6,215,1040,26,
262,600.5,2536.5,118.3,211,1027,26,
263,603.5,2549.2,119.7,204,1002,27,
264,605.5,2557.5,119.7,204,1002,27,
265,607.5,2566.0,118.9,208,1016,26,
266,609.5,2574.5,118.7,209,1020,26,
267,612.5,2587.1,119.0,208,1014,26,
268,614.5,2595.3,119.4,206,1007,27,
269,616.5,2603.7,120.3,201,991,27,
270,618.5,2612.2,119.8,204,1000,26,
271,621.5,2624.8,118.9,208,1016,26,
272,623.5,2633.3,118.9,208,1016,26,
273,625.5,2641.7,118.9,208,1016,27,
274,628.5,2654.3,120.3,201,991,27,
275,630.5,2662.5,120.3,201,991,27,
276,632.5,2670.8,119.7,204,1002,26,
277,634.5,2679.2,120.9,198,981,26,
278,637.5,2691.8,120.3,201,991,27,
279,639.5,2699.9,120.3,201,991,27,
280,641.5,2708.3,120.6,200,986,26,
281,643.5,2716.8,120.6,200,986,27,
282,646.5,2729.6,118.5,210,1023,27,
283,648.5,2738.0,117.1,218,1050,26,
284,650.5,2746.7,117.0,219,1052,26,
285,653.5,2759.5,117.6,215,1040,26,
286,655.5,2767.9,118.1,212,1031,26,
287,657.5,2776.5,117.8,214,1036,26,
288,660.5,2789.4,118.4,211,1025,26,
289,662.5,2797.7,118.4,211,1025,26,
290,664.5,2806.0,118.7,209,1020,26,
291,666.5,2814.4,120.1,202,995,26,
292,669.5,2827.1,119.7,204,1002,27,
293,671.5,2835.3,119.7,204,1002,26,
294,673.5,2843.7,120.8,199,983,26,
295,676.5,2856.6,118.4,211,1025,26,
296,678.5,2864.9,118.4,211,1025,26,
297,680.5,2873.2,119.5,205,1005,26,
298,682.5,2881.9,119.3,206,1009,27,
299,685.5,2894.6,117.1,218,1050,26,
300,687.5,2902.9,118.4,211,1025,26,
301,689.5,2911.5,119.0,208,1014,26,
302,692.5,2924.3,118.3,211,1027,26,
303,694.5,2932.6,118.5,210,1023,26,
304,697.5,2945.4,118.6,210,1022,24,
305,699.5,2953.7,118.3,211,1027,24,
306,701.5,2962.1,119.2,207,1011,25,
307,704.5,2974.7,120.5,200,988,25,
308,706.5,2983.0,120.4,201,990,26,
309,708.5,2991.3,119.8,204,1000,26,
310,711.5,3003.9,120.7,199,985,27,
311,713.5,3012.3,120.7,199,985,27,
312,715.5,3020.6,118.7,209,1020,27,
