Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
1,0.1,0.3,0.0,,,,
2,3.2,12.3,149.4,105,661,,
3,5.2,20.8,123.0,188,947,27,
4,7.2,29.6,116.4,222,1063,28,
5,9.1,38.6,112.8,244,1139,27,
6,12.2,52.0,114.1,236,1110,27,
7,14.1,60.6,114.1,236,1110,27,
8,16.2,69.5,113.4,240,1126,26,
9,18.1,78.5,113.0,243,1134,26,
10,21.2,91.6,113.6,239,1121,26,
11,23.2,100.3,114.3,234,1106,26,
12,25.1,109.1,115.0,230,1092,26,
13,28.1,122.1,115.4,228,1083,25,
14,30.2,130.8,115.4,228,1083,26,
15,32.1,139.6,115.0,230,1092,26,
16,35.1,152.8,114.3,234,1106,27,
17,37.2,161.4,114.3,234,1106,27,
18,39.1,170.1,115.0,230,1092,26,
19,41.1,179.1,114.6,233,1100,26,
20,44.2,192.3,114.3,234,1106,27,
21,46.1,200.9,114.3,234,1106,27,
22,48.1,209.6,114.9,231,1094,27,
23,50.1,218.4,115.0,230,1092,27,
24,52.1,227.2,115.1,230,1089,27,
25,55.2,240.5,114.1,236,1110,27,
26,57.1,249.1,114.1,236,1110,27,
27,59.1,257.8,114.4,234,1104,28,
28,61.1,266.5,115.5,227,1081,28,
29,63.1,275.2,115.6,227,1079,27,
30,66.1,288.3,116.3,222,1065,27,
31,68.1,296.7,116.3,222,1065,27,
32,70.1,305.2,116.9,219,1054,26,
33,73.1,318.3,116.9,219,1054,25,
34,75.1,326.7,116.9,219,1054,25,
35,77.1,335.2,117.7,215,1038,26,
36,79.1,343.8,117.4,216,1044,26,
37,82.1,356.5,118.2,212,1029,26,
38,84.1,365.0,118.0,213,1033,26,
39,86.1,373.6,117.2,217,1048,26,
40,89.1,386.4,117.6,215,1040,26,
41,91.1,394.8,118.4,211,1025,26,
42,93.1,403.4,117.8,214,1036,26,
43,96.1,416.3,118.0,213,1033,26,
44,98.1,424.6,118.0,213,1033,26,
45,100.1,433.2,117.8,214,1036,26,
46,102.1,441.8,117.5,216,1042,26,
47,105.1,454.8,117.3,217,1046,26,
48,107.1,463.3,116.4,222,1063,27,
49,109.1,471.7,116.9,219,1054,27,
50,111.1,480.4,118.0,213,1033,27,
51,114.1,493.1,118.0,213,1033,26,
52,116.1,501.5,117.9,214,1034,27,
53,118.1,510.0,118.1,212,1031,26,
54,120.1,518.6,118.1,212,1031,27,
55,123.1,531.3,118.8,209,1018,27,
56,125.1,539.8,118.6,210,1022,26,
57,127.1,548.2,117.4,216,1044,27,
58,129.1,556.8,118.5,210,1023,27,
59,132.1,569.5,118.1,212,1031,27,
60,134.1,578.0,118.1,212,1031,27,
61,136.1,586.6,116.7,220,1057,27,
62,138.1,595.2,116.8,220,1055,27,
63,141.1,608.2,116.9,219,1054,27,
64,143.1,616.6,116.9,219,1054,27,
65,145.1,625.2,116.5,221,1061,27,
66,147.1,633.9,116.7,220,1057,27,
67,150.1,646.8,117.5,216,1042,27,
68,152.1,655.3,117.5,216,1042,27,
69,154.1,663.8,116.1,224,1069,26,
70,157.1,676.7,118.8,209,1018,25,
71,159.1,684.9,118.8,209,1018,25,
72,161.1,693.3,119.2,207,1011,25,
73,164.1,706.0,120.0,203,997,25,
74,166.1,714.4,118.8,209,1018,25,
75,169.1,727.0,120.8,199,983,25,
76,171.1,735.2,120.8,199,983,25,
77,173.1,743.6,119.8,204,1000,26,
78,176.1,756.5,118.9,208,1016,26,
79,178.1,764.7,118.9,208,1016,26,
80,180.1,773.2,118.9,208,1016,26,
81,182.1,781.8,117.9,214,1034,26,
82,185.1,794.5,118.5,210,1023,26,
83,187.1,802.7,119.0,208,1014,26,
84,189.1,811.2,119.8,204,1000,26,
85,192.1,823.8,120.8,199,983,26,
86,194.1,831.9,120.8,199,983,26,
87,196.1,840.2,120.3,201,991,26,
88,198.1,848.8,119.9,203,998,26,
89,201.1,861.5,119.0,208,1014,26,
90,203.1,869.9,118.0,213,1033,26,
91,205.1,878.3,118.7,209,1020,26,
92,208.1,891.1,119.2,207,1011,26,
93,210.1,899.3,119.2,207,1011,26,
94,213.1,912.2,118.6,210,1022,24,
95,215.1,920.5,118.6,210,1022,24,
96,218.1,933.2,119.7,204,1002,24,
97,220.1,941.4,119.7,204,1002,24,
98,223.1,954.3,119.3,206,1009,24,
99,225.1,962.4,119.3,206,1009,24,
100,228.1,975.2,119.8,204,1000,24,
101,230.1,983.5,119.7,204,1002,24,
102,233.1,996.3,118.3,211,1027,23,
103,235.1,1004.8,118.3,211,1027,23,
104,238.1,1017.4,118.1,212,1031,23,
105,241.1,1030.3,119.3,206,1009,23,
106,243.1,1038.4,119.3,206,1009,23,
107,246.1,1051.3,119.1,207,1013,23,
108,248.1,1059.5,119.1,207,1013,23,
109,251.1,1072.1,119.4,206,1007,24,
110,253.1,1080.4,120.3,201,991,24,
111,256.1,1093.3,119.1,207,1013,24,
112,258.1,1101.9,117.2,217,1048,23,
113,261.1,1114.7,117.0,219,1052,23,
114,263.1,1123.2,117.7,215,1038,24,
115,266.1,1135.7,118.3,211,1027,24,
116,268.1,1144.3,119.7,204,1002,23,
117,271.1,1156.8,119.2,207,1011,24,
118,274.1,1169.9,117.8,214,1036,23,
119,276.1,1178.5,116.1,224,1069,23,
120,279.1,1191.3,116.3,222,1065,23,
121,282.1,1204.1,119.6,205,1004,23,
122,284.1,1212.3,119.6,205,1004,23,
123,287.1,1225.1,120.1,202,995,24,
124,289.1,1233.2,120.1,202,995,24,
125,291.1,1241.5,120.4,201,990,24,
126,294.1,1253.8,121.4,196,973,24,
127,297.1,1266.6,119.5,205,1005,24,
128,299.1,1274.8,119.5,205,1005,24,
129,302.1,1287.5,120.1,202,995,24,
130,304.1,1295.6,120.1,202,995,24,
131,307.1,1308.4,119.8,204,1000,24,
132,309.1,1316.6,119.8,204,1000,24,
133,312.1,1329.6,118.5,210,1023,24,
134,314.1,1337.8,118.5,210,1023,24,
135,317.1,1350.6,119.2,207,1011,24,
136,319.1,1358.8,119.2,207,1011,24,
137,322.1,1371.8,118.9,208,1016,24,
138,324.1,1380.3,116.8,220,1055,24,
139,327.1,1393.1,117.0,219,1052,24,
140,329.1,1401.4,118.9,208,1016,24,
141,332.1,1414.3,119.3,206,1009,24,
142,334.1,1422.5,119.3,206,1009,24,
143,337.1,1435.4,118.6,210,1022,24,
144,339.1,1443.7,118.6,210,1022,24,
145,342.1,1456.6,118.8,209,1018,24,
146,344.1,1464.9,118.8,209,1018,24,
147,347.1,1477.5,118.6,210,1022,23,
148,349.1,1485.9,119.2,207,1011,23,
149,352.1,1498.5,120.2,202,993,24,
150,354.1,1506.8,119.5,205,1005,24,
151,357.1,1519.6,119.9,203,998,24,
152,359.1,1527.9,119.5,205,1005,24,
