Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
1,0.9,3.0,0.0,,,,
2,2.9,11.0,145.9,113,687,,
3,4.8,18.9,124.8,180,919,26,
4,6.8,27.4,125.9,175,903,26,
5,9.9,40.1,119.4,206,1007,27,
6,11.9,48.6,118.5,210,1023,27,
7,13.9,57.5,115.1,230,1089,26,
8,16.9,70.8,114.0,236,1113,25,
9,18.9,79.4,114.2,235,1108,26,
10,20.9,88.4,113.8,237,1117,25,
11,23.9,101.8,113.5,239,1123,26,
12,25.9,110.5,113.5,239,1123,26,
13,27.9,119.3,113.1,242,1132,26,
14,30.9,132.6,114.6,233,1100,26,
15,32.9,141.1,114.6,233,1100,26,
16,34.9,149.7,116.0,224,1071,26,
17,37.9,163.2,113.6,239,1121,26,
18,39.9,171.9,113.6,239,1121,26,
19,41.9,181.1,111.5,252,1168,25,
20,44.9,194.7,110.5,259,1192,25,
21,46.9,203.4,111.9,250,1159,25,
22,48.9,212.6,111.9,250,1159,25,
23,51.9,226.0,111.8,250,1161,25,
24,53.9,235.0,111.6,252,1166,25,
25,56.9,248.6,112.0,249,1157,25,
26,58.9,257.5,112.0,249,1157,25,
27,60.8,266.4,111.4,253,1171,26,
28,63.9,280.2,110.9,257,1183,26,
29,65.9,289.1,110.9,257,1183,26,
30,67.9,297.9,111.7,251,1164,26,
31,69.8,306.9,113.3,241,1128,26,
32,72.9,320.0,113.6,239,1121,26,
33,74.9,328.7,114.2,235,1108,26,
34,76.8,337.7,113.3,241,1128,26,
35,79.9,351.2,113.4,240,1126,27,
36,81.9,359.9,113.4,240,1126,27,
37,83.9,368.7,113.1,242,1132,27,
38,85.9,377.8,112.9,243,1137,26,
39,88.9,391.2,112.6,245,1143,27,
40,90.9,399.9,112.6,245,1143,27,
41,92.9,408.7,113.4,240,1126,27,
42,94.8,417.6,114.1,236,1110,27,
43,97.9,430.8,114.6,233,1100,27,
44,99.9,439.3,114.6,233,1100,27,
45,101.9,448.0,115.7,226,1077,26,
46,103.9,456.7,116.4,222,1063,27,
47,106.9,469.7,116.5,221,1061,27,
48,108.9,478.2,116.0,224,1071,27,
49,110.8,486.8,115.9,225,1073,27,
50,112.8,495.5,116.5,221,1061,27,
51,115.9,508.4,116.5,221,1061,27,
52,117.9,517.0,116.9,219,1054,26,
53,119.9,525.8,115.5,227,1081,26,
54,122.8,539.0,115.1,230,1089,26,
55,124.8,547.6,115.1,230,1089,26,
56,126.9,556.3,115.1,230,1089,27,
57,128.8,565.1,114.8,231,1096,27,
58,131.8,578.2,115.3,228,1085,26,
59,133.8,586.8,115.3,228,1085,26,
60,135.8,595.6,114.7,232,1098,26,
61,138.8,609.0,114.6,233,1100,26,
62,140.8,617.5,114.6,233,1100,26,
63,142.8,626.1,115.3,228,1085,26,
64,144.8,634.9,115.9,225,1073,26,
65,147.8,648.0,115.5,227,1081,26,
66,149.8,656.5,114.6,233,1100,25,
67,151.8,665.2,116.9,219,1054,26,
68,154.8,678.3,116.3,222,1065,26,
69,156.8,686.9,115.7,226,1077,26,
70,158.8,695.6,115.2,229,1087,26,
71,161.9,708.9,115.2,229,1087,26,
72,163.9,717.4,115.2,229,1087,26,
73,165.9,726.0,115.9,225,1073,26,
74,167.9,734.8,115.7,226,1077,26,
75,170.9,747.8,115.6,227,1079,26,
76,172.9,756.3,115.9,225,1073,26,
77,174.9,765.2,115.9,225,1073,26,
78,177.9,778.2,115.3,228,1085,25,
79,179.9,786.8,116.1,224,1069,26,
80,181.9,795.6,115.1,230,1089,26,
