Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
1,0.3,0.8,0.0,,,,
2,3.3,12.6,129.2,162,858,26,
3,5.3,20.5,129.2,162,858,26,
4,7.3,28.8,124.2,183,928,27,
5,9.3,37.2,120.7,199,985,27,
6,12.3,49.8,119.9,203,998,27,
7,14.3,58.1,119.9,203,998,27,
8,16.3,66.4,119.3,206,1009,27,
9,18.3,74.9,119.3,206,1009,26,
10,21.3,87.5,121.0,198,979,26,
11,23.3,95.7,121.0,198,979,26,
12,25.3,103.9,121.6,195,969,26,
13,27.3,112.1,121.6,195,969,27,
14,30.3,124.6,121.7,194,968,27,
15,32.3,132.7,121.7,194,968,27,
16,34.3,140.9,121.7,194,968,27,
17,36.3,149.2,121.5,195,971,27,
18,38.3,157.7,121.0,198,979,27,
19,41.3,170.2,120.0,203,997,27,
20,43.3,178.5,120.0,203,997,27,
21,45.3,186.7,120.9,198,981,27,
22,47.3,195.1,121.2,197,976,27,
23,50.3,207.5,122.4,191,956,27,
24,52.3,215.6,122.4,191,956,27,
25,54.3,223.5,123.2,187,944,27,
26,56.3,231.8,123.8,184,934,26,
27,59.3,244.3,122.0,193,963,27,
28,61.3,252.3,122.0,193,963,27,
29,63.3,260.4,123.0,188,947,27,
30,65.3,268.4,124.0,184,931,27,
31,67.3,276.6,124.1,183,930,27,
32,70.3,289.1,121.2,197,976,27,
33,72.3,297.3,121.2,197,976,27,
34,74.3,305.6,121.0,198,979,27,
35,76.3,313.8,120.6,200,986,27,
36,78.3,322.2,121.2,197,976,27,
37,81.3,334.7,121.1,197,978,27,
38,83.3,342.9,121.1,197,978,27,
39,85.3,351.1,121.6,195,969,27,
40,87.3,359.3,122.0,193,963,27,
41,89.3,367.5,122.7,189,952,28,
42,92.3,379.9,121.3,196,974,27,
43,94.3,388.1,121.3,196,974,27,
44,96.3,396.4,120.7,199,985,27,
45,98.3,404.7,120.9,198,981,27,
46,100.3,413.1,121.0,198,979,27,
47,103.3,425.4,123.0,188,947,27,
48,105.3,433.3,123.0,188,947,27,
49,107.3,441.4,123.8,184,934,27,
50,109.3,449.6,123.4,186,941,27,
51,112.3,461.8,123.8,184,934,27,
52,114.3,469.9,123.8,184,934,27,
53,116.3,478.0,123.4,186,941,26,
54,118.3,486.1,123.0,188,947,27,
55,121.3,498.2,125.2,178,913,27,
56,123.3,506.1,125.2,178,913,27,
57,125.3,514.2,125.0,179,916,27,
58,127.3,522.3,124.8,180,919,27,
59,130.3,534.4,125.2,178,913,27,
60,132.3,542.4,125.2,178,913,27,
61,134.3,550.3,124.3,182,927,27,
62,136.3,558.4,125.0,179,916,27,
63,138.3,566.6,124.3,182,927,27,
64,141.3,578.7,123.7,185,936,27,
65,143.3,586.7,124.6,181,922,27,
66,145.3,594.8,124.5,181,924,27,
67,147.3,603.0,123.9,184,933,27,
68,150.3,615.2,123.5,186,939,27,
69,152.3,623.2,123.5,186,939,27,
70,154.3,631.4,123.2,187,944,27,
71,156.3,639.5,123.8,184,934,27,
72,159.3,651.8,124.2,183,928,27,
73,161.3,659.7,124.2,183,928,27,
74,163.3,667.8,124.2,183,928,27,
75,165.3,675.9,123.8,184,934,27,
76,168.3,688.1,124.5,181,924,26,
77,170.3,696.2,124.5,181,924,26,
78,172.3,704.7,121.3,196,974,26,
79,175.3,717.3,118.8,209,1018,26,
80,177.3,725.4,120.6,200,986,25,
81,179.3,733.7,121.8,194,966,25,
82,182.3,745.9,122.3,191,958,25,
83,184.3,754.0,123.1,188,945,26,
84,186.3,762.2,123.7,185,936,26,
85,189.3,774.4,123.3,187,942,26,
86,191.3,782.4,123.8,184,934,26,
87,193.3,790.5,124.2,183,928,26,
88,196.3,802.6,124.7,180,921,26,
89,198.3,810.6,124.7,180,921,26,
90,200.3,818.7,124.0,184,931,26,
91,203.3,830.9,125.2,178,913,26,
92,205.3,838.8,125.2,178,913,26,
93,207.3,846.7,125.1,179,915,26,
94,210.3,859.1,123.7,185,936,26,
95,212.3,867.0,123.7,185,936,26,
96,214.3,875.1,123.7,185,936,25,
97,217.3,887.2,125.8,176,905,25,
