Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
1,0.7,2.2,0.0,,,,
2,2.7,10.2,152.6,98,638,,
3,4.7,18.5,125.1,179,915,27,
4,6.7,27.4,118.4,211,1025,28,
5,8.7,36.4,113.6,239,1121,28,
6,11.7,50.0,111.3,254,1173,28,
7,13.7,58.9,111.3,254,1173,28,
8,15.7,67.8,111.5,252,1168,28,
9,17.7,76.8,111.9,250,1159,28,
10,19.7,85.8,111.2,255,1176,29,
11,21.7,94.7,111.2,255,1176,28,
12,23.7,103.9,112.0,249,1157,28,
13,25.7,113.2,109.9,264,1207,28,
14,28.7,127.1,109.0,270,1230,29,
15,30.7,136.2,109.7,265,1212,29,
16,32.7,145.3,109.7,265,1212,29,
17,34.7,154.5,109.8,264,1209,29,
18,36.7,163.5,109.6,266,1214,29,
19,38.7,172.6,110.1,262,1202,29,
20,40.7,181.8,109.9,264,1207,29,
21,42.7,190.9,109.6,266,1214,29,
22,44.7,200.1,110.0,263,1205,29,
23,46.7,209.2,110.3,261,1197,28,
24,48.7,218.4,110.1,262,1202,29,
25,50.7,227.5,110.3,261,1197,29,
26,53.7,241.0,111.6,252,1166,27,
27,55.7,249.8,111.6,252,1166,27,
28,57.7,258.6,112.4,246,1148,27,
29,59.7,267.6,113.5,239,1123,26,
30,62.7,281.0,112.8,244,1139,28,
31,64.7,289.9,112.8,244,1139,28,
32,66.7,298.6,112.5,246,1146,28,
33,68.7,307.5,113.4,240,1126,28,
34,70.7,316.2,113.8,237,1117,28,
35,72.7,325.0,114.9,231,1094,28,
36,75.7,338.0,117.2,217,1048,28,
37,77.7,346.5,117.2,217,1048,28,
38,79.7,355.0,117.2,217,1048,28,
39,81.7,363.7,116.0,224,1071,27,
40,83.7,372.6,114.8,231,1096,28,
41,85.7,381.2,114.9,231,1094,28,
42,88.7,394.4,115.3,228,1085,28,
43,90.7,402.9,115.3,228,1085,28,
44,92.7,411.6,115.6,227,1079,27,
45,94.7,420.4,114.4,234,1104,27,
46,97.7,433.6,115.8,225,1075,27,
47,99.7,442.1,115.8,225,1075,27,
48,101.7,450.7,116.2,223,1067,27,
49,103.7,459.5,115.4,228,1083,27,
50,105.7,468.4,115.7,226,1077,27,
51,108.7,481.4,115.0,230,1092,27,
52,110.7,490.0,115.1,230,1089,27,
53,112.7,498.8,115.4,228,1083,27,
54,114.7,507.5,115.1,230,1089,27,
55,117.7,520.4,117.3,217,1046,28,
56,119.7,528.8,117.3,217,1046,28,
57,121.7,537.2,117.5,216,1042,27,
58,123.7,545.8,118.1,212,1031,27,
59,125.7,554.4,118.0,213,1033,28,
60,128.7,567.4,117.1,218,1050,27,
61,130.7,575.7,117.1,218,1050,27,
62,132.7,584.0,118.4,211,1025,27,
63,134.7,592.4,120.0,203,997,27,
64,136.7,600.9,119.9,203,998,27,
65,139.7,613.5,119.1,207,1013,27,
66,141.7,621.8,119.7,204,1002,27,
67,143.7,630.2,120.2,202,993,27,
68,145.7,638.6,119.1,207,1013,27,
69,148.7,651.3,120.1,202,995,27,
70,150.7,659.6,120.1,202,995,27,
71,152.7,667.9,119.3,206,1009,27,
72,154.7,676.3,119.4,206,1007,27,
73,156.7,684.7,120.1,202,995,27,
74,159.7,697.3,120.8,199,983,27,
75,161.7,705.5,120.8,199,983,27,
76,163.7,713.7,120.7,199,985,27,
77,165.7,722.1,120.4,201,990,27,
78,167.7,730.6,119.8,204,1000,27,
79,170.7,743.1,120.4,201,990,27,
80,172.7,751.4,120.4,201,990,27,
81,174.7,759.8,119.4,206,1007,27,
82,176.7,768.4,118.8,209,1018,27,
83,179.7,781.4,116.2,223,1067,26,
84,181.7,789.9,116.2,223,1067,26,
85,183.7,798.3,117.2,217,1048,27,
86,185.7,806.9,118.0,213,1033,26,
87,188.7,819.8,117.9,214,1034,26,
88,190.7,828.4,116.4,222,1063,26,
89,192.7,837.0,117.1,218,1050,26,
90,195.7,849.9,117.1,218,1050,26,
91,197.7,858.4,117.1,218,1050,26,
