Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
1,0.8,3.2,0.0,,,,
2,2.8,11.8,130.8,156,838,,
3,4.8,20.4,115.7,226,1077,27,
4,6.8,29.0,116.8,220,1055,29,
5,8.8,37.8,118.3,211,1027,25,
6,11.8,51.5,109.3,268,1222,30,
7,13.8,60.8,108.4,275,1245,29,
8,15.8,70.0,108.4,275,1245,29,
9,17.8,79.0,108.5,274,1243,28,
10,19.8,88.0,110.1,262,1202,28,
11,21.8,97.0,111.6,252,1166,28,
12,23.8,105.8,112.6,245,1143,28,
13,26.8,118.9,115.2,229,1087,28,
14,28.8,127.7,115.2,229,1087,28,
15,30.8,136.5,114.1,236,1110,28,
16,32.8,145.4,112.9,243,1137,28,
17,34.8,154.3,112.2,248,1152,28,
18,36.8,163.3,112.5,246,1146,28,
19,38.8,172.3,113.3,241,1128,28,
20,41.8,185.5,113.4,240,1126,28,
21,43.8,194.4,113.4,240,1126,28,
22,45.8,203.2,112.0,249,1157,28,
23,47.8,212.2,112.6,245,1143,27,
24,49.8,221.2,112.5,246,1146,27,
25,52.8,234.4,113.8,237,1117,27,
26,54.8,243.1,113.3,241,1128,27,
27,56.8,251.8,114.3,234,1106,27,
28,58.8,260.8,113.9,237,1115,27,
29,60.8,269.7,113.3,241,1128,27,
30,63.8,282.7,114.1,236,1110,27,
31,65.8,291.2,116.0,224,1071,27,
32,67.8,299.9,116.6,221,1059,27,
33,69.8,308.7,115.7,226,1077,27,
34,72.8,321.6,116.5,221,1061,27,
35,74.8,330.2,116.5,221,1061,27,
36,76.8,338.8,115.9,225,1073,27,
37,78.8,347.6,116.0,224,1071,27,
38,81.8,360.6,115.9,225,1073,27,
39,83.8,369.0,115.9,225,1073,27,
40,85.8,377.6,117.5,216,1042,26,
41,87.8,386.3,117.0,219,1052,27,
42,90.8,399.2,116.5,221,1061,26,
43,92.8,407.6,116.3,222,1065,25,
44,94.8,416.4,117.6,215,1040,25,
45,97.8,429.1,116.5,221,1061,26,
46,99.8,437.6,117.5,216,1042,26,
47,101.8,446.1,118.5,210,1023,26,
48,104.8,458.5,120.5,200,988,26,
49,106.8,466.8,120.3,201,991,26,
50,108.8,475.2,120.6,200,986,26,
51,111.8,487.6,120.4,201,990,26,
52,113.8,495.9,120.9,198,981,26,
53,115.8,504.3,120.9,198,981,25,
54,118.8,516.5,121.7,194,968,26,
55,120.8,524.6,122.7,189,952,25,
56,123.8,537.2,121.7,194,968,26,
57,125.8,545.4,121.7,194,968,26,
58,127.8,553.9,119.3,206,1009,25,
59,130.8,566.7,120.4,201,990,25,
60,132.8,574.8,120.4,201,990,25,
61,134.8,583.2,121.0,198,979,26,
62,137.8,595.8,121.0,198,979,26,
63,139.8,603.9,121.0,198,979,26,
64,141.8,612.2,121.0,198,979,26,
65,143.8,620.6,121.4,196,973,26,
66,146.8,633.0,121.3,196,974,26,
67,148.8,641.2,121.2,197,976,26,
68,150.8,649.7,120.6,200,986,26,
69,153.8,662.4,119.2,207,1011,26,
70,155.8,670.6,118.5,210,1023,26,
71,157.8,679.1,120.4,201,990,25,
72,160.8,691.4,121.2,197,976,26,
73,162.8,699.6,121.7,194,968,25,
74,164.8,707.9,121.5,195,971,26,
75,167.8,720.2,122.4,191,956,26,
76,169.8,728.2,122.2,192,960,26,
77,171.9,736.5,124.3,182,927,25,
78,174.9,748.9,123.3,187,942,26,
79,176.9,757.4,120.0,203,997,26,
80,179.9,770.3,117.6,215,1040,25,
81,181.9,778.6,117.6,215,1040,25,
82,183.9,787.2,118.5,210,1023,25,
83,186.9,799.8,118.3,211,1027,24,
84,188.9,808.1,119.6,205,1004,25,
85,191.9,820.9,119.3,206,1009,25,
86,193.9,829.2,119.3,206,1009,25,
87,195.9,837.9,118.0,213,1033,25,
88,198.9,850.6,117.8,214,1036,26,
89,200.9,859.0,118.6,210,1022,26,
90,202.9,867.6,118.2,212,1029,26,
91,205.9,880.2,118.5,210,1023,26,
92,207.9,888.7,118.6,210,1022,25,
93,209.9,897.4,117.7,215,1038,25,
94,212.9,909.9,118.1,212,1031,26,
95,214.9,918.1,119.4,206,1007,26,
96,217.9,930.9,119.7,204,1002,26,
97,219.9,939.2,119.7,204,1002,26,
98,221.9,947.6,119.3,206,1009,25,
99,224.9,960.3,119.6,205,1004,25,
100,226.9,968.6,119.6,205,1004,25,
101,228.9,977.3,118.8,209,1018,26,
102,231.9,990.2,117.9,214,1034,26,
103,234.2,1000.2,117.9,214,1034,26,
104,235.9,1007.2,117.6,215,1040,26,
105,238.9,1020.3,115.8,225,1075,26,
106,240.9,1028.7,115.8,225,1075,26,
107,242.9,1037.3,117.4,216,1044,25,
108,245.9,1050.1,117.9,214,1034,26,
109,247.9,1058.3,118.8,209,1018,25,
110,249.9,1066.8,119.3,206,1009,26,
111,252.9,1079.8,117.2,217,1048,26,
112,254.9,1088.2,117.2,217,1048,26,
113,256.9,1096.9,116.7,220,1057,26,
114,259.9,1110.0,116.6,221,1059,26,
115,261.9,1118.4,116.6,221,1059,26,
116,263.9,1126.9,116.8,220,1055,26,
117,266.9,1139.7,118.6,210,1022,26,
118,268.9,1148.0,118.6,210,1022,26,
119,270.9,1156.6,118.6,210,1022,26,
120,272.9,1165.2,117.9,214,1034,26,
121,275.9,1177.8,117.9,214,1034,26,
122,277.9,1186.0,119.5,205,1005,26,
123,279.9,1194.5,120.2,202,993,26,
124,282.9,1207.2,119.1,207,1013,26,
125,284.9,1215.5,119.1,207,1013,26,
126,286.9,1224.2,117.1,218,1050,26,
127,289.9,1237.2,117.2,217,1048,26,
128,291.9,1245.5,117.2,217,1048,26,
129,293.9,1254.0,118.5,210,1023,26,
130,296.9,1266.7,119.1,207,1013,26,
131,298.9,1275.2,118.1,212,1031,24,
132,301.9,1288.1,118.0,213,1033,25,
133,303.9,1296.3,118.0,213,1033,25,
134,305.9,1304.8,119.7,204,1002,25,
135,308.9,1317.5,119.7,204,1002,25,
136,310.9,1325.8,119.7,204,1002,25,
137,312.9,1334.3,118.8,209,1018,26,
138,315.9,1347.1,118.2,212,1029,26,
139,317.9,1355.6,117.5,216,1042,25,
140,319.9,1364.3,116.5,221,1061,25,
141,322.9,1376.9,118.0,213,1033,25,
142,324.9,1385.3,118.4,211,1025,25,
143,327.9,1398.1,119.6,205,1004,25,
