Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
1,0.0,0.0,0.0,,,,
2,3.0,11.7,145.1,115,694,,
3,5.0,19.8,124.3,182,927,27,
4,7.0,28.1,122.7,189,952,27,
5,9.0,36.9,119.3,206,1009,27,
6,12.0,49.8,116.6,221,1059,26,
7,14.0,58.4,115.5,227,1081,26,
8,16.0,67.0,116.4,222,1063,26,
9,19.0,79.8,117.8,214,1036,26,
10,21.0,88.2,118.3,211,1027,26,
11,23.0,96.9,117.5,216,1042,26,
12,26.0,109.6,117.2,217,1048,26,
13,28.0,118.0,118.0,213,1033,26,
14,30.0,126.5,118.7,209,1020,27,
15,33.0,139.1,119.9,203,998,26,
16,35.0,147.4,119.9,203,998,26,
17,37.0,155.8,119.4,206,1007,26,
18,39.0,164.2,119.6,205,1004,27,
19,42.0,176.8,120.5,200,988,27,
20,44.0,185.0,120.5,200,988,27,
21,46.0,193.3,120.7,199,985,26,
22,49.0,206.1,120.2,202,993,26,
23,51.0,214.3,120.2,202,993,26,
24,53.0,222.5,120.3,201,991,26,
25,55.0,230.9,120.6,200,986,27,
26,58.0,243.5,121.0,198,979,27,
27,60.0,251.6,121.0,198,979,27,
28,62.0,259.9,121.0,198,979,27,
29,64.0,268.3,119.9,203,998,26,
30,67.0,281.3,116.9,219,1054,26,
31,69.0,289.8,116.9,219,1054,26,
32,71.0,298.4,116.9,219,1054,26,
33,73.0,307.1,116.4,222,1063,27,
34,76.0,320.1,116.5,221,1061,26,
35,78.0,328.6,115.7,226,1077,27,
36,80.0,337.1,117.4,216,1044,26,
37,83.0,350.1,117.3,217,1046,27,
38,85.0,358.5,117.3,217,1046,27,
39,87.0,366.8,117.1,218,1050,26,
40,89.0,375.3,119.1,207,1013,27,
41,92.0,388.2,119.8,204,1000,27,
42,94.0,396.4,119.8,204,1000,27,
43,96.0,404.6,120.1,202,995,27,
44,98.0,413.1,120.8,199,983,27,
45,101.0,426.0,117.6,215,1040,27,
46,103.0,434.3,117.6,215,1040,27,
47,105.0,442.8,117.8,214,1036,26,
48,107.0,451.3,119.1,207,1013,26,
49,110.0,463.8,120.6,200,986,27,
50,112.0,472.1,120.6,200,986,27,
51,114.0,480.4,119.8,204,1000,27,
52,116.0,488.9,119.9,203,998,26,
53,119.0,501.6,119.2,207,1011,26,
54,121.0,509.8,118.8,209,1018,27,
55,123.0,518.2,119.9,203,998,27,
56,125.0,526.6,120.1,202,995,27,
57,128.0,539.2,120.2,202,993,26,
58,130.0,547.5,119.1,207,1013,26,
59,132.0,556.1,119.3,206,1009,26,
60,135.0,568.8,118.2,212,1029,26,
61,137.0,577.1,118.9,208,1016,26,
62,139.0,585.4,119.7,204,1002,26,
63,142.0,597.9,121.7,194,968,26,
64,144.0,606.1,121.0,198,979,26,
65,146.0,614.5,120.8,199,983,26,
66,149.0,627.2,119.9,203,998,26,
67,151.0,635.5,119.9,203,998,26,
68,153.0,643.7,120.1,202,995,26,
69,155.0,652.1,120.6,200,986,26,
70,158.0,664.7,120.6,200,986,26,
71,160.0,672.8,120.5,200,988,26,
72,162.0,681.1,121.4,196,973,26,
73,165.0,693.7,120.8,199,983,26,
74,167.0,701.8,120.8,199,983,26,
75,169.0,710.1,121.3,196,974,26,
76,171.0,718.4,121.0,198,979,26,
77,174.0,731.0,121.6,195,969,27,
78,176.0,739.3,120.0,203,997,26,
79,178.0,747.9,118.2,212,1029,26,
80,181.0,760.9,115.9,225,1073,26,
81,183.0,769.5,115.9,225,1073,26,
82,185.0,778.1,115.9,225,1073,26,
83,188.0,791.3,116.4,222,1063,26,
84,190.0,799.8,116.4,222,1063,26,
85,192.0,808.4,115.5,227,1081,26,
86,195.0,821.5,116.9,219,1054,26,
87,197.0,830.0,116.9,219,1054,26,
88,199.0,838.4,116.8,220,1055,26,
89,201.0,846.8,118.1,212,1031,27,
90,204.0,859.9,115.5,227,1081,26,
91,206.0,868.6,115.5,227,1081,26,
92,208.0,877.2,115.3,228,1085,27,
93,211.0,890.2,117.1,218,1050,26,
94,213.0,898.5,117.1,218,1050,26,
95,215.0,906.9,118.2,212,1029,26,
96,217.0,915.4,119.1,207,1013,26,
97,220.0,928.3,118.0,213,1033,27,
98,222.0,936.6,118.0,213,1033,27,
99,224.0,945.0,118.5,210,1023,26,
100,226.0,953.6,118.9,208,1016,26,
101,229.0,966.2,119.3,206,1009,26,
102,231.0,974.5,119.0,208,1014,27,
103,233.0,982.9,119.7,204,1002,27,
104,236.0,996.1,116.7,220,1057,26,
105,238.0,1004.6,116.7,220,1057,26,
106,240.0,1013.0,115.9,225,1073,26,
107,242.0,1021.5,117.8,214,1036,26,
108,245.0,1034.1,120.1,202,995,26,
109,247.0,1042.3,120.1,202,995,26,
110,249.0,1050.7,120.3,201,991,27,
111,251.0,1059.0,120.7,199,985,27,
112,254.0,1071.6,120.6,200,986,27,
113,256.0,1079.9,120.6,200,986,27,
114,258.0,1088.4,118.5,210,1023,27,
115,260.0,1097.0,117.9,214,1034,26,
116,263.0,1109.6,118.9,208,1016,26,
117,265.0,1117.9,119.1,207,1013,26,
118,267.0,1126.5,119.2,207,1011,27,
119,270.0,1139.4,116.7,220,1057,26,
120,272.0,1148.0,116.7,220,1057,26,
121,274.0,1156.7,115.0,230,1092,26,
122,277.1,1169.7,118.5,210,1023,26,
123,279.1,1178.0,118.5,210,1023,26,
124,281.0,1186.5,117.7,215,1038,26,
125,284.1,1199.4,118.3,211,1027,26,
126,286.0,1207.7,118.3,211,1027,26,
127,288.0,1216.1,117.9,214,1034,26,
128,290.0,1224.7,118.6,210,1022,26,
129,293.1,1237.5,118.3,211,1027,26,
130,295.1,1246.1,117.3,217,1046,26,
131,297.0,1254.8,115.6,227,1079,26,
132,300.0,1267.9,116.1,224,1069,27,
133,302.1,1276.4,116.1,224,1069,27,
134,304.1,1285.0,116.4,222,1063,26,
135,306.0,1293.7,116.3,222,1065,27,
136,309.0,1306.7,116.0,224,1071,26,
137,311.0,1315.3,116.0,224,1071,26,
138,313.0,1324.0,115.2,229,1087,26,
139,315.0,1332.7,115.7,226,1077,27,
140,318.0,1345.7,116.8,220,1055,27,
141,320.1,1354.2,116.8,220,1055,27,
142,322.0,1362.7,117.0,219,1052,27,
143,324.0,1371.5,116.0,224,1071,27,
144,327.0,1384.7,114.7,232,1098,26,
145,329.0,1393.3,114.7,232,1098,26,
146,331.0,1401.9,115.1,230,1089,26,
147,333.0,1410.7,115.6,227,1079,26,
148,336.0,1423.8,115.4,228,1083,26,
149,338.0,1432.4,115.0,230,1092,26,
150,340.0,1441.0,115.9,225,1073,27,
151,342.0,1449.8,116.0,224,1071,27,
152,345.1,1462.7,116.5,221,1061,27,
153,347.0,1471.2,116.5,221,1061,27,
154,349.0,1479.7,116.6,221,1059,27,
155,351.0,1488.4,117.8,214,1036,27,
156,354.0,1501.3,116.7,220,1057,27,
157,356.0,1509.9,116.4,222,1063,27,
158,358.0,1518.5,116.4,222,1063,26,
159,360.0,1527.2,116.3,222,1065,27,
160,363.0,1540.1,116.8,220,1055,26,
161,365.0,1548.6,116.7,220,1057,27,
162,367.0,1557.2,116.8,220,1055,27,
163,369.0,1565.9,117.0,219,1052,27,
164,372.0,1578.9,116.4,222,1063,27,
165,374.1,1587.5,115.3,228,1085,27,
166,376.0,1596.3,115.1,230,1089,27,
167,379.1,1609.7,115.1,230,1089,26,
168,381.1,1618.2,115.1,230,1089,26,
169,383.1,1626.8,116.0,224,1071,27,
170,385.1,1635.5,115.6,227,1079,26,
171,388.1,1648.7,115.5,227,1081,26,
172,390.1,1657.2,115.5,227,1081,26,
173,392.1,1665.8,115.8,225,1075,27,
174,394.1,1674.5,115.9,225,1073,27,
175,397.1,1687.4,117.7,215,1038,27,
176,399.1,1695.9,117.7,215,1038,27,
177,401.1,1704.2,117.1,218,1050,27,
178,403.1,1712.7,118.2,212,1029,27,
179,406.1,1725.5,119.4,206,1007,27,
180,408.1,1733.9,119.4,206,1007,27,
181,410.1,1742.4,117.7,215,1038,26,
182,412.1,1750.8,118.1,212,1031,27,
183,414.1,1759.3,119.4,206,1007,27,
184,417.1,1772.0,119.6,205,1004,27,
185,419.1,1780.4,118.6,210,1022,27,
186,421.1,1788.9,117.9,214,1034,27,
187,423.0,1797.4,118.1,212,1031,26,
188,426.1,1810.3,118.5,210,1023,27,
189,428.1,1818.8,117.0,219,1052,26,
190,430.1,1827.5,116.1,224,1069,27,
191,433.1,1840.7,115.8,225,1075,26,
192,435.1,1849.1,115.8,225,1075,26,
193,437.1,1857.5,117.6,215,1040,27,
194,439.1,1866.2,117.8,214,1036,26,
195,442.1,1879.1,117.3,217,1046,27,
196,444.1,1887.6,117.3,217,1046,27,
197,446.1,1896.0,117.4,216,1044,27,
198,448.0,1904.5,118.5,210,1023,27,
199,451.1,1917.2,120.0,203,997,27,
200,453.1,1925.4,120.0,203,997,27,
201,455.1,1933.8,120.0,203,997,27,
202,457.1,1942.4,119.1,207,1013,27,
203,459.1,1951.1,116.7,220,1057,27,
204,462.1,1964.0,116.7,220,1057,27,
205,464.1,1972.6,116.7,220,1057,27,
206,466.1,1981.4,114.8,231,1096,26,
207,468.1,1990.2,115.2,229,1087,26,
208,471.1,2003.0,116.2,223,1067,27,
209,473.0,2011.3,117.0,219,1052,26,
210,475.0,2019.9,118.1,212,1031,27,
211,478.1,2032.7,119.2,207,1011,27,
212,480.1,2041.0,119.2,207,1011,27,
213,482.0,2049.3,118.9,208,1016,27,
214,484.0,2057.9,119.0,208,1014,26,
215,486.1,2066.6,118.9,208,1016,27,
216,489.1,2079.1,118.8,209,1018,27,
217,491.1,2087.5,119.0,208,1014,27,
218,493.1,2095.9,118.4,211,1025,27,
219,495.1,2104.4,119.6,205,1004,27,
220,498.1,2117.0,119.2,207,1011,27,
221,500.1,2125.4,119.2,207,1011,27,
222,502.1,2133.7,119.4,206,1007,27,
223,504.1,2142.4,118.7,209,1020,26,
224,507.1,2155.1,119.2,207,1011,26,
225,509.1,2163.4,119.2,207,1011,26,
226,511.1,2171.9,119.0,208,1014,27,
227,513.1,2180.6,117.0,219,1052,27,
228,516.1,2193.6,116.5,221,1061,26,
229,518.1,2202.1,116.1,224,1069,26,
230,520.1,2210.7,116.6,221,1059,27,
231,522.1,2219.5,116.3,222,1065,26,
232,525.1,2232.4,116.5,221,1061,26,
233,527.1,2240.9,116.6,221,1059,27,
234,529.1,2249.5,116.0,224,1071,27,
235,531.1,2258.2,117.1,218,1050,27,
236,534.1,2271.0,117.5,216,1042,27,
237,536.1,2279.3,117.8,214,1036,27,
238,538.1,2287.8,118.4,211,1025,26,
239,540.1,2296.5,118.3,211,1027,27,
240,543.1,2309.4,117.3,217,1046,27,
241,545.1,2317.7,117.3,217,1046,27,
242,547.1,2326.1,118.6,210,1022,27,
243,549.1,2334.7,118.9,208,1016,27,
244,552.1,2347.4,119.9,203,998,27,
245,554.1,2355.7,119.9,203,998,27,
246,556.1,2364.4,118.0,213,1033,27,
247,558.1,2373.1,115.7,226,1077,27,
248,561.1,2386.2,116.6,221,1059,27,
249,563.1,2394.6,116.6,221,1059,27,
250,565.1,2403.0,118.2,212,1029,27,
251,567.1,2411.7,117.2,217,1048,27,
252,569.1,2420.5,116.2,223,1067,27,
253,572.1,2433.4,116.1,224,1069,26,
254,574.1,2442.0,116.2,223,1067,27,
255,576.0,2450.6,115.8,225,1075,27,
256,578.1,2459.5,115.0,230,1092,27,
257,581.1,2472.4,115.6,227,1079,26,
258,583.1,2481.0,116.2,223,1067,26,
259,585.0,2489.6,115.8,225,1075,26,
260,588.1,2502.6,117.4,216,1044,26,
261,590.1,2511.0,117.4,216,1044,26,
262,592.1,2519.7,117.0,219,1052,27,
263,594.1,2528.5,115.9,225,1073,27,
264,597.1,2541.6,114.5,233,1102,27,
265,599.1,2550.2,114.5,233,1102,27,
266,601.1,2558.7,115.5,227,1081,27,
267,603.0,2567.3,117.3,217,1046,27,
268,606.1,2580.4,116.7,220,1057,27,
269,608.1,2588.8,116.7,220,1057,27,
270,610.1,2597.3,117.4,216,1044,27,
271,612.1,2605.9,117.4,216,1044,26,
272,615.1,2618.8,117.5,216,1042,27,
273,617.1,2627.2,117.5,216,1042,27,
274,619.1,2635.6,117.7,215,1038,27,
275,621.1,2644.0,119.0,208,1014,27,
276,623.0,2652.5,119.6,205,1004,27,
277,626.1,2665.6,117.9,214,1034,27,
278,628.1,2674.1,115.6,227,1079,27,
279,630.1,2682.8,115.5,227,1081,27,
280,632.0,2691.4,116.3,222,1065,27,
281,635.1,2704.2,118.2,212,1029,27,
282,637.1,2712.6,118.2,212,1029,27,
283,639.0,2721.0,117.8,214,1036,27,
284,641.0,2729.7,118.4,211,1025,27,
285,644.1,2742.6,117.8,214,1036,27,
286,646.1,2751.0,117.8,214,1036,27,
287,648.1,2759.4,118.1,212,1031,27,
288,650.1,2768.0,118.2,212,1029,27,
289,652.1,2776.7,117.3,217,1046,27,
290,655.1,2789.4,117.8,214,1036,27,
291,657.1,2797.8,117.8,214,1036,27,
292,659.1,2806.2,118.3,211,1027,27,
293,661.0,2814.7,118.5,210,1023,27,
294,664.1,2827.5,119.1,207,1013,27,
295,666.1,2836.0,119.1,207,1013,27,
296,668.1,2844.6,117.2,217,1048,27,
297,670.1,2853.3,115.6,227,1079,26,
298,673.1,2866.3,117.0,219,1052,27,
299,675.1,2874.6,117.0,219,1052,27,
300,677.1,2883.0,118.5,210,1023,27,
301,679.1,2891.5,119.1,207,1013,27,
302,682.1,2904.5,117.6,215,1040,27,
303,684.1,2912.9,117.6,215,1040,27,
304,686.1,2921.3,118.2,212,1029,27,
305,688.1,2930.0,117.5,216,1042,27,
306,690.1,2938.8,116.2,223,1067,27,
307,693.1,2951.6,116.7,220,1057,27,
308,695.1,2960.1,116.7,220,1057,27,
309,697.1,2968.7,116.7,220,1057,26,
310,699.0,2977.4,117.2,217,1048,27,
311,702.1,2990.4,116.7,220,1057,27,
312,704.1,2999.1,115.5,227,1081,26,
313,706.1,3007.9,113.8,237,1117,26,
314,709.1,3021.2,114.8,231,1096,26,
315,711.1,3029.9,114.8,231,1096,26,
316,713.1,3038.5,114.8,231,1096,26,
317,715.1,3047.4,114.3,234,1106,27,
318,717.1,3056.3,114.3,234,1106,27,
319,720.1,3069.3,114.7,232,1098,27,
320,722.1,3077.9,115.1,230,1089,27,
321,724.1,3086.6,115.6,227,1079,27,
322,726.1,3095.5,115.1,230,1089,27,
323,729.1,3108.6,115.8,225,1075,27,
324,731.1,3117.2,115.8,225,1075,27,
325,733.1,3125.9,114.6,233,1100,27,
326,735.0,3134.7,114.7,232,1098,26,
327,738.1,3147.8,115.9,225,1073,27,
328,740.1,3156.4,115.9,225,1073,27,
329,742.1,3164.9,115.9,225,1073,27,
330,744.0,3173.6,115.8,225,1075,27,
331,746.0,3182.5,115.0,230,1092,27,
332,749.1,3195.5,116.9,219,1054,27,
333,751.1,3203.9,116.9,219,1054,27,
334,753.1,3212.4,117.4,216,1044,27,
335,755.0,3220.8,118.0,213,1033,28,
336,757.0,3229.3,119.2,207,1011,27,
337,759.1,3238.0,117.9,214,1034,28,
338,762.0,3250.8,116.7,220,1057,28,
339,764.0,3259.4,117.0,219,1052,27,
340,766.1,3268.2,115.8,225,1075,27,
341,768.0,3276.9,114.6,233,1100,28,
342,770.1,3285.9,114.4,234,1104,27,
343,773.1,3299.0,115.5,227,1081,28,
344,775.1,3307.5,115.5,227,1081,28,
345,777.0,3315.8,116.8,220,1055,27,
346,779.1,3324.3,119.1,207,1013,27,
347,781.1,3332.8,119.3,206,1009,28,
348,784.1,3345.5,118.9,208,1016,28,
349,786.1,3353.9,118.9,208,1016,28,
350,788.1,3362.2,118.7,209,1020,27,
351,790.1,3370.7,119.2,207,1011,27,
352,792.1,3379.3,118.3,211,1027,28,
353,794.0,3387.9,117.3,217,1046,27,
354,797.0,3400.7,117.6,215,1040,28,
355,799.0,3409.1,117.6,215,1040,28,
356,801.0,3417.7,117.9,214,1034,28,
357,803.0,3426.3,116.9,219,1054,27,
358,805.0,3434.9,116.9,219,1054,27,
359,808.1,3448.1,115.6,227,1079,27,
360,810.0,3456.6,115.6,227,1079,27,
361,812.0,3465.1,116.0,224,1071,27,
362,814.0,3473.7,116.8,220,1055,27,
363,816.1,3482.3,117.9,214,1034,27,
364,819.0,3495.3,115.6,227,1079,27,
365,821.1,3503.9,115.6,227,1079,27,
