Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
1,0.8,3.0,145.3,114,692,,
2,2.9,11.0,145.3,114,692,,
3,4.9,19.2,124.5,181,924,27,
4,6.8,27.7,121.2,197,976,27,
5,9.8,40.6,118.8,209,1018,26,
6,11.9,48.8,118.8,209,1018,26,
7,13.8,57.1,120.4,201,990,26,
8,15.8,65.7,119.7,204,1002,27,
9,17.8,74.3,117.8,214,1036,27,
10,20.8,87.1,117.2,217,1048,27,
11,22.9,95.6,117.6,215,1040,27,
12,24.8,104.1,117.4,216,1044,27,
13,26.9,112.7,117.4,216,1044,27,
14,29.9,125.4,119.0,208,1014,27,
15,31.9,133.7,119.0,208,1014,27,
16,33.9,142.2,119.1,207,1013,27,
17,35.8,150.6,118.8,209,1018,27,
18,37.9,159.3,118.8,209,1018,27,
19,40.9,172.1,118.0,213,1033,28,
20,42.8,180.4,118.0,213,1033,28,
21,44.9,188.7,119.1,207,1013,28,
22,46.8,197.2,119.3,206,1009,28,
23,48.8,205.9,117.6,215,1040,28,
24,51.8,219.0,115.9,225,1073,27,
25,53.8,227.5,115.9,225,1073,27,
26,55.8,235.9,117.5,216,1042,28,
27,57.8,244.4,118.5,210,1023,28,
28,59.8,252.9,118.5,210,1023,28,
29,61.8,261.4,118.0,213,1033,28,
30,63.8,270.0,117.9,214,1034,28,
31,66.8,282.8,118.3,211,1027,28,
32,68.8,291.3,118.3,211,1027,28,
33,70.8,299.9,116.9,219,1054,28,
34,72.9,308.5,115.7,226,1077,28,
35,74.8,317.1,116.3,222,1065,28,
36,77.9,330.4,115.2,229,1087,26,
37,79.8,339.0,115.2,229,1087,26,
38,81.8,347.5,115.4,228,1083,27,
39,83.8,356.2,116.4,222,1063,26,
40,86.8,369.1,117.4,216,1044,27,
41,88.9,377.6,117.4,216,1044,27,
42,90.8,386.0,117.5,216,1042,27,
43,92.8,394.5,117.9,214,1034,27,
44,95.8,407.4,118.3,211,1027,27,
45,97.8,415.7,118.3,211,1027,27,
46,99.8,424.0,119.0,208,1014,27,
47,101.8,432.3,120.5,200,988,27,
48,103.8,440.7,120.3,201,991,27,
49,106.8,453.1,121.0,198,979,27,
50,108.8,461.2,121.9,193,964,27,
51,110.8,469.4,121.8,194,966,26,
52,112.8,477.7,122.7,189,952,27,
53,115.8,490.3,121.7,194,968,27,
54,117.8,498.7,119.2,207,1011,27,
55,119.8,507.2,117.7,215,1038,26,
56,122.9,520.3,117.7,215,1038,27,
57,124.8,528.7,117.7,215,1038,27,
58,126.8,537.2,116.6,221,1059,26,
59,128.8,545.9,116.6,221,1059,26,
60,131.8,558.7,117.6,215,1040,26,
