Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
1,0.7,2.2,0.0,,,,
2,2.7,9.9,155.6,93,619,,
3,4.7,18.0,128.7,164,865,28,
4,6.7,26.5,122.9,189,948,29,
5,8.7,35.1,118.2,212,1029,29,
6,11.7,47.6,118.7,209,1020,26,
7,13.7,55.9,119.8,204,1000,27,
8,15.7,64.5,119.1,207,1013,28,
9,17.7,73.1,117.2,217,1048,28,
10,19.7,81.8,116.1,224,1069,28,
11,22.7,95.0,116.1,224,1069,27,
12,24.7,103.4,116.1,224,1069,27,
13,26.7,111.9,116.6,221,1059,26,
14,28.7,120.6,117.2,217,1048,26,
15,31.7,133.3,117.6,215,1040,27,
16,33.7,141.7,118.6,210,1022,26,
17,35.7,150.3,118.4,211,1025,27,
18,37.7,159.0,117.1,218,1050,26,
19,40.7,171.8,117.0,219,1052,26,
20,42.7,180.3,117.0,219,1052,27,
21,44.7,188.8,117.3,217,1046,27,
22,46.7,197.5,117.2,217,1048,27,
23,49.7,210.3,118.0,213,1033,27,
24,51.7,218.8,118.0,213,1033,27,
25,53.7,227.3,117.4,216,1044,27,
26,55.7,236.0,116.7,220,1057,27,
27,58.7,248.9,117.3,217,1046,27,
28,60.7,257.3,117.3,217,1046,27,
29,62.7,265.7,118.3,211,1027,27,
30,64.7,274.2,118.6,210,1022,27,
31,67.7,287.0,118.6,210,1022,27,
32,69.7,295.3,118.6,210,1022,27,
33,71.7,303.8,118.2,212,1029,27,
34,73.7,312.2,118.6,210,1022,26,
35,76.7,325.3,117.3,217,1046,25,
36,78.7,333.7,117.3,217,1046,25,
37,80.7,342.3,117.5,216,1042,25,
38,83.7,355.1,118.0,213,1033,25,
39,85.7,363.5,117.5,216,1042,26,
40,87.7,372.0,118.8,209,1018,26,
41,90.7,384.7,118.8,209,1018,26,
42,92.7,393.0,118.6,210,1022,26,
43,94.7,401.6,118.8,209,1018,26,
44,97.7,414.4,118.6,210,1022,26,
45,99.7,422.8,117.7,215,1038,26,
46,101.7,431.4,117.7,215,1038,26,
47,104.7,444.3,117.8,214,1036,26,
48,106.7,452.6,117.8,214,1036,26,
49,108.7,461.0,118.8,209,1018,26,
50,110.7,469.6,118.8,209,1018,27,
51,113.7,482.1,119.8,204,1000,26,
52,115.7,490.2,119.8,204,1000,27,
53,117.7,498.8,120.6,200,986,26,
54,120.7,511.3,120.4,201,990,27,
55,122.7,519.7,120.4,201,990,27,
56,124.7,528.0,119.6,205,1004,27,
57,126.7,536.4,119.7,204,1002,27,
58,129.8,549.1,120.6,200,986,26,
59,131.7,557.2,120.6,200,986,26,
60,133.7,565.5,121.9,193,964,26,
61,135.7,574.0,120.5,200,988,26,
62,138.7,586.5,119.9,203,998,26,
63,140.7,594.8,119.5,205,1005,26,
64,142.7,603.4,119.3,206,1009,26,
65,145.7,616.0,119.4,206,1007,27,
66,147.7,624.2,119.4,206,1007,27,
67,149.7,632.7,119.3,206,1009,26,
68,151.7,641.3,118.9,208,1016,26,
69,154.8,654.0,118.4,211,1025,26,
70,156.7,662.3,118.7,209,1020,26,
71,158.7,670.7,119.0,208,1014,26,
72,161.7,683.4,120.2,202,993,27,
73,163.7,691.6,120.2,202,993,27,
74,165.7,700.0,119.7,204,1002,27,
75,167.7,708.4,119.7,204,1002,26,
76,170.7,721.1,120.0,203,997,26,
77,172.7,729.5,118.4,211,1025,25,
78,174.7,738.0,118.9,208,1016,26,
79,177.7,750.5,119.7,204,1002,26,
80,179.7,758.7,120.2,202,993,26,
81,181.7,767.1,120.9,198,981,26,
82,184.7,779.7,120.7,199,985,26,
83,186.7,787.9,120.4,201,990,26,
84,188.7,796.2,120.6,200,986,26,
85,191.7,808.9,120.3,201,991,26,
86,193.7,817.1,120.3,201,991,26,
87,195.7,825.4,120.2,202,993,26,
88,197.7,834.0,119.5,205,1005,26,
89,200.7,846.5,118.8,209,1018,26,
90,202.7,855.0,119.2,207,1011,26,
91,204.7,863.5,118.6,210,1022,25,
92,207.7,876.0,119.3,206,1009,26,
93,209.7,884.4,119.9,203,998,26,
94,211.7,892.9,119.6,205,1004,26,
95,214.7,905.6,118.2,212,1029,26,
96,216.7,914.0,118.5,210,1023,26,
97,218.7,922.7,118.3,211,1027,26,
98,221.7,935.5,117.2,217,1048,26,
99,223.7,943.9,117.2,217,1048,25,
100,225.7,952.5,118.1,212,1031,26,
101,228.7,965.2,118.8,209,1018,26,
102,230.7,973.5,118.8,209,1018,26,
103,232.7,982.1,118.5,210,1023,26,
104,235.8,995.1,118.1,212,1031,26,
105,237.8,1003.4,118.1,212,1031,26,
106,239.8,1011.8,119.2,207,1011,25,
107,242.8,1024.4,120.4,201,990,25,
108,244.7,1032.5,120.6,200,986,26,
109,246.7,1041.0,120.4,201,990,25,
110,249.8,1053.6,119.5,205,1005,26,
111,251.8,1062.0,119.3,206,1009,26,
112,253.8,1070.5,119.1,207,1013,26,
113,256.7,1083.0,119.5,205,1005,26,
114,258.7,1091.1,120.5,200,988,26,
115,260.7,1099.6,120.8,199,983,26,
116,263.8,1112.3,119.8,204,1000,26,
117,265.7,1120.5,119.8,204,1000,26,
118,267.7,1128.9,119.7,204,1002,26,
119,270.7,1141.7,118.8,209,1018,26,
120,272.7,1150.1,118.8,209,1018,26,
121,274.7,1158.4,118.7,209,1020,26,
122,277.7,1171.1,120.6,200,986,26,
123,279.8,1179.3,120.6,200,986,26,
124,281.7,1187.7,119.8,204,1000,26,
125,284.8,1200.4,119.3,206,1009,25,
126,286.8,1208.7,119.3,206,1009,25,
127,288.7,1217.0,119.4,206,1007,26,
128,290.7,1225.6,119.4,206,1007,26,
129,293.8,1238.3,119.0,208,1014,27,
130,295.7,1246.6,118.8,209,1018,27,
131,297.7,1255.2,118.4,211,1025,26,
132,300.7,1268.0,118.2,212,1029,26,
133,302.7,1276.4,118.2,212,1029,26,
134,304.7,1284.8,118.2,212,1029,27,
135,306.7,1293.2,119.0,208,1014,26,
136,309.8,1306.0,119.2,207,1011,26,
137,311.7,1314.2,119.2,207,1011,26,
138,313.7,1322.6,119.5,205,1005,27,
139,315.7,1331.1,119.9,203,998,26,
140,318.7,1343.6,120.0,203,997,26,
141,320.7,1351.9,119.4,206,1007,26,
142,322.7,1360.4,119.9,203,998,27,
143,325.7,1373.2,118.4,211,1025,27,
144,327.8,1381.6,118.4,211,1025,27,
145,329.8,1389.9,118.5,210,1023,26,
146,332.1,1400.0,119.1,207,1013,26,
147,334.7,1411.0,118.4,211,1025,25,
148,336.7,1419.4,119.4,206,1007,25,
149,339.8,1432.2,119.7,204,1002,26,
150,341.7,1440.4,119.7,204,1002,26,
151,343.8,1448.7,119.9,203,998,26,
152,345.7,1457.2,120.2,202,993,27,
153,348.8,1470.0,118.0,213,1033,27,
154,350.8,1478.4,118.0,213,1033,27,
