Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
1,0.7,2.2,0.0,,,,
2,2.7,10.0,152.9,98,636,,
3,4.7,18.1,127.7,168,878,27,
4,7.7,30.9,119.4,206,1007,27,
5,9.7,39.2,119.4,206,1007,27,
6,11.7,47.7,118.3,211,1027,26,
7,13.7,56.2,117.7,215,1038,27,
8,16.7,68.9,120.6,200,986,26,
9,18.7,77.0,120.6,200,986,26,
10,20.7,85.3,121.3,196,974,26,
11,22.7,94.0,119.1,207,1013,27,
12,25.7,106.8,118.2,212,1029,27,
13,27.7,115.1,118.2,212,1029,27,
14,29.7,123.5,119.1,207,1013,26,
15,31.7,132.2,117.7,215,1038,26,
16,34.7,145.0,117.2,217,1048,27,
17,36.7,153.4,117.8,214,1036,26,
18,38.7,161.9,118.3,211,1027,27,
19,40.7,170.5,118.6,210,1022,27,
20,43.7,183.3,118.0,213,1033,27,
21,45.7,191.7,117.2,217,1048,27,
22,47.7,200.2,117.7,215,1038,26,
23,49.7,208.8,118.8,209,1018,27,
24,52.7,221.4,119.6,205,1004,27,
25,54.7,229.6,119.6,205,1004,27,
26,56.7,238.0,119.6,205,1004,26,
27,58.7,246.5,119.5,205,1005,27,
28,61.7,259.3,118.8,209,1018,26,
29,63.7,267.7,117.8,214,1036,27,
30,65.7,276.1,118.9,208,1016,27,
31,67.7,284.4,120.3,201,991,27,
32,70.7,297.2,120.3,201,991,27,
33,72.7,305.6,118.2,212,1029,26,
34,74.7,314.4,116.0,224,1071,27,
35,77.7,327.7,115.0,230,1092,26,
36,79.7,336.2,115.0,230,1092,26,
37,81.7,344.8,116.2,223,1067,25,
38,84.7,357.8,116.4,222,1063,25,
39,86.7,366.2,116.8,220,1055,26,
40,88.7,374.7,118.0,213,1033,26,
41,90.7,383.2,118.0,213,1033,26,
42,93.7,395.8,119.3,206,1009,27,
43,95.7,404.0,119.7,204,1002,26,
44,97.7,412.4,120.2,202,993,27,
45,100.7,425.1,121.1,197,978,27,
46,102.7,433.2,121.1,197,978,27,
47,104.7,441.5,120.8,199,983,27,
48,106.7,450.1,119.7,204,1002,27,
49,109.7,462.7,119.6,205,1004,26,
50,111.7,471.0,119.6,205,1004,26,
51,113.7,479.5,118.7,209,1020,26,
52,116.7,492.4,118.8,209,1018,26,
53,118.7,500.7,118.8,209,1018,26,
54,120.7,509.1,118.7,209,1020,25,
55,123.7,522.0,118.1,212,1031,25,
56,125.7,530.3,118.1,212,1031,25,
57,127.7,538.7,118.9,208,1016,26,
58,129.7,547.2,119.5,205,1005,26,
59,132.7,559.7,120.5,200,988,26,
60,134.7,568.0,119.3,206,1009,26,
61,136.7,576.4,119.6,205,1004,26,
62,139.7,589.1,120.1,202,995,26,
63,141.7,597.6,118.5,210,1023,26,
64,143.7,606.3,116.7,220,1057,25,
65,146.7,618.9,118.3,211,1027,25,
66,148.7,627.3,118.2,212,1029,26,
67,150.7,635.8,119.2,207,1011,26,
68,153.7,648.5,119.0,208,1014,26,
69,155.7,656.8,119.0,208,1014,26,
70,157.7,665.2,119.1,207,1013,26,
71,160.7,678.0,120.1,202,995,26,
72,162.7,686.2,120.1,202,995,26,
73,164.7,694.6,119.8,204,1000,26,
74,166.7,703.1,119.0,208,1014,26,
75,169.7,715.8,119.4,206,1007,26,
76,171.7,724.0,118.9,208,1016,26,
77,173.7,732.5,120.1,202,995,26,
78,176.7,745.0,120.0,203,997,26,
79,178.7,753.2,120.9,198,981,25,
80,180.7,761.6,120.6,200,986,26,
81,183.7,774.4,119.1,207,1013,26,
82,185.7,782.6,119.1,207,1013,26,
83,187.7,791.0,120.1,202,995,26,
84,190.7,803.7,119.1,207,1013,26,
85,192.7,812.0,119.1,207,1013,26,
86,194.7,820.7,118.4,211,1025,26,
87,197.7,833.5,118.1,212,1031,26,
88,199.7,841.9,118.1,212,1031,26,
89,201.7,850.4,117.7,215,1038,26,
90,204.7,863.3,118.3,211,1027,26,
91,206.7,871.5,118.3,211,1027,26,
92,208.7,879.9,120.1,202,995,26,
93,211.7,892.7,119.3,206,1009,26,
94,213.7,901.0,119.3,206,1009,26,
95,215.7,909.4,119.6,205,1004,27,
96,217.7,918.0,118.4,211,1025,26,
97,220.7,930.7,119.3,206,1009,26,
98,222.7,939.0,119.3,206,1009,26,
99,224.7,947.3,119.6,205,1004,26,
100,226.7,955.8,119.9,203,998,27,
101,229.7,968.4,119.2,207,1011,26,
102,231.7,976.7,119.6,205,1004,26,
103,233.7,985.2,119.3,206,1009,26,
104,236.7,997.8,120.0,203,997,26,
105,238.7,1006.1,120.0,203,997,26,
106,240.7,1014.4,120.1,202,995,26,
107,242.7,1022.9,120.0,203,997,26,
108,245.7,1035.4,119.2,207,1011,26,
109,247.7,1043.7,119.9,203,998,26,
110,249.7,1052.0,121.0,198,979,26,
111,252.7,1064.6,121.8,194,966,26,
112,254.7,1072.8,120.0,203,997,26,
113,256.7,1081.2,120.1,202,995,26,
114,259.7,1093.8,120.5,200,988,26,
115,261.7,1102.1,120.5,200,988,26,
116,263.7,1110.5,119.7,204,1002,27,
117,265.7,1119.0,119.0,208,1014,26,
118,268.7,1131.6,119.0,208,1014,26,
119,270.7,1139.9,119.6,205,1004,26,
120,272.7,1148.3,119.7,204,1002,26,
121,275.7,1160.9,120.6,200,986,27,
122,277.7,1169.1,120.6,200,986,27,
123,279.7,1177.6,119.4,206,1007,26,
124,281.7,1186.1,118.5,210,1023,26,
125,284.7,1198.6,119.2,207,1011,26,
126,286.7,1206.7,120.9,198,981,27,
127,288.7,1215.1,121.0,198,979,26,
128,291.7,1227.8,120.0,203,997,26,
129,293.7,1236.0,120.0,203,997,26,
