Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
1,0.2,0.5,0.0,,,,
2,3.2,11.5,161.9,82,583,,
3,5.2,19.3,135.0,142,789,26,
4,7.2,27.6,125.5,177,909,27,
5,9.2,36.2,119.6,205,1004,27,
6,12.2,48.4,120.7,199,985,26,
7,14.2,56.6,123.6,185,937,27,
8,16.2,64.9,121.4,196,973,27,
9,18.2,73.5,119.2,207,1011,27,
10,21.2,86.3,118.6,210,1022,27,
11,23.2,94.5,118.6,210,1022,27,
12,25.2,102.7,120.1,202,995,27,
13,27.2,111.0,122.0,193,963,25,
14,30.2,124.1,115.1,230,1089,27,
15,32.2,132.7,115.1,230,1089,27,
16,34.2,141.4,114.8,231,1096,27,
17,36.2,150.0,115.7,226,1077,27,
18,38.2,158.8,117.0,219,1052,27,
19,41.3,171.4,118.1,212,1031,27,
20,43.2,179.7,119.2,207,1011,27,
21,45.2,188.4,118.6,210,1022,27,
22,47.2,197.2,115.6,227,1079,27,
23,50.2,210.4,114.6,233,1100,27,
24,52.2,219.3,113.6,239,1121,26,
25,54.2,228.2,111.5,252,1168,27,
26,56.2,237.2,112.9,243,1137,26,
27,59.3,250.2,115.0,230,1092,27,
28,61.2,258.7,116.4,222,1063,27,
29,63.2,267.2,115.9,225,1073,27,
30,65.2,275.9,116.8,220,1055,27,
31,68.2,288.9,117.1,218,1050,27,
32,70.2,297.4,117.1,218,1050,27,
33,72.2,306.0,116.2,223,1067,27,
34,74.2,314.8,115.7,226,1077,27,
35,77.2,327.6,118.7,209,1020,27,
36,79.2,335.9,118.7,209,1020,27,
37,81.2,344.2,119.5,205,1005,27,
38,83.2,352.7,119.2,207,1011,27,
39,85.2,361.5,118.0,213,1033,27,
40,88.2,374.1,117.1,218,1050,27,
41,90.2,382.5,118.0,213,1033,26,
42,92.2,390.9,118.6,210,1022,27,
43,94.2,399.3,120.3,201,991,27,
