Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
1,0.6,1.6,0.0,,,,
2,2.6,8.5,174.3,66,527,,
3,5.7,19.5,145.9,113,687,25,
4,7.6,27.0,135.9,139,779,26,
5,9.6,34.6,132.0,152,823,26,
6,12.6,46.7,125.3,178,912,26,
7,14.6,54.4,125.3,178,912,26,
8,16.6,62.5,126.5,173,895,25,
9,18.6,70.6,125.5,177,909,26,
10,21.6,82.8,123.9,184,933,27,
11,23.6,90.9,123.5,186,939,27,
12,25.6,99.2,121.9,193,964,27,
13,28.7,111.7,123.1,188,945,26,
14,30.7,119.8,123.1,188,945,26,
15,32.7,128.0,121.6,195,969,26,
16,34.7,136.2,121.8,194,966,26,
17,37.7,148.6,122.4,191,956,27,
18,39.7,156.7,122.4,191,956,27,
19,41.7,164.8,122.7,189,952,27,
20,43.7,173.0,122.9,189,948,27,
21,46.7,185.3,123.1,188,945,27,
22,48.7,193.3,123.1,188,945,27,
23,50.7,201.4,123.3,187,942,27,
24,52.7,209.6,123.2,187,944,26,
25,55.7,222.1,122.5,190,955,27,
26,57.7,230.1,122.5,190,955,27,
27,59.7,238.3,123.5,186,939,27,
28,61.7,246.5,122.5,190,955,27,
29,64.7,258.9,122.0,193,963,27,
30,66.7,267.1,122.0,193,963,27,
31,68.7,275.3,121.8,194,966,27,
32,70.6,283.6,121.0,198,979,27,
33,72.6,291.9,121.3,196,974,27,
34,75.7,304.3,121.6,195,969,27,
35,77.6,312.5,121.2,197,976,27,
36,79.6,320.8,121.9,193,964,26,
37,82.7,333.4,120.8,199,983,26,
38,84.7,341.5,120.8,199,983,26,
39,86.7,349.7,121.5,195,971,26,
40,89.7,362.2,122.5,190,955,26,
41,91.7,370.3,122.5,190,955,26,
42,93.7,378.4,122.8,189,950,27,
43,95.7,386.6,122.3,191,958,27,
44,97.7,394.9,122.6,190,953,27,
45,100.7,407.2,122.1,192,961,26,
46,102.7,415.2,122.3,191,958,27,
47,104.6,423.4,123.0,188,947,27,
48,107.7,435.8,122.8,189,950,27,
49,109.7,443.9,122.8,189,950,27,
50,111.7,451.9,123.1,188,945,26,
51,113.7,460.1,123.9,184,933,26,
52,116.7,472.3,123.9,184,933,26,
53,118.7,480.3,123.9,184,933,26,
54,120.7,488.5,123.1,188,945,27,
55,122.7,496.7,122.8,189,950,26,
56,125.7,509.0,123.1,188,945,26,
57,127.7,517.0,123.5,186,939,26,
58,129.7,525.2,123.0,188,947,26,
59,132.7,537.6,123.2,187,944,26,
60,134.7,545.6,123.2,187,944,26,
61,136.7,553.6,124.3,182,927,26,
62,138.7,561.8,124.6,181,922,26,
63,141.7,573.8,124.8,180,919,26,
64,143.7,581.8,125.1,179,915,26,
65,145.7,589.9,124.7,180,921,26,
66,148.7,602.0,124.6,181,922,26,
67,150.7,610.1,124.6,181,922,26,
68,152.7,618.2,123.5,186,939,26,
69,155.7,630.3,125.9,175,903,26,
70,157.7,638.1,125.9,175,903,26,
71,159.7,645.9,127.1,170,886,26,
72,162.7,658.1,125.4,177,910,26,
73,164.7,665.9,125.4,177,910,26,
74,166.7,673.8,126.4,173,896,26,
75,169.7,685.8,127.8,168,877,26,
76,171.7,693.4,127.8,168,877,26,
77,173.7,701.2,128.2,166,871,26,
78,175.7,709.0,129.3,162,857,26,
79,178.7,720.8,128.9,163,862,26,
80,180.7,728.6,127.0,171,888,26,
81,182.7,736.8,126.6,172,893,26,
82,185.7,748.7,125.1,179,915,26,
83,187.7,756.6,125.9,175,903,26,
84,189.7,764.8,125.3,178,912,26,
85,192.7,777.3,121.8,194,966,26,
86,194.7,785.4,121.8,194,966,26,
87,196.7,793.5,122.3,191,958,26,
88,198.7,801.8,122.8,189,950,26,
89,201.7,813.9,123.1,188,945,26,
90,203.7,821.9,124.6,181,922,26,
91,205.7,830.0,124.6,181,922,25,
92,208.7,842.1,124.6,181,922,26,
93,210.7,850.0,124.8,180,919,26,
94,212.7,858.2,124.4,182,925,26,
95,215.7,870.7,122.3,191,958,26,
96,217.7,879.0,120.3,201,991,25,
97,220.7,891.4,121.1,197,978,25,
98,222.7,899.6,122.0,193,963,25,
99,224.7,907.9,121.5,195,971,26,
100,227.7,920.3,122.0,193,963,26,
101,229.7,928.3,122.0,193,963,26,
102,231.7,936.5,123.2,187,944,26,
103,234.7,948.9,123.9,184,933,26,
104,236.7,957.1,121.4,196,973,26,
105,238.7,965.5,120.3,201,991,25,
106,241.7,977.9,121.4,196,973,26,
107,243.7,986.0,121.5,195,971,26,
108,245.7,994.5,120.5,200,988,26,
109,248.7,1006.9,120.6,200,986,26,
110,250.7,1015.0,121.5,195,971,26,
111,252.7,1023.4,122.1,192,961,26,
112,255.7,1035.7,121.7,194,968,26,
