Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
1,0.1,0.3,0.0,,,,
2,3.1,11.3,159.5,86,596,,
3,5.2,19.4,132.1,152,822,26,
4,7.1,27.6,123.8,184,934,27,
5,9.1,36.1,121.3,196,974,27,
6,12.1,48.4,121.0,198,979,27,
7,14.1,56.6,121.6,195,969,26,
8,16.1,65.0,121.2,197,976,26,
9,19.1,77.5,120.7,199,985,25,
10,21.1,85.7,120.8,199,983,26,
11,23.1,94.0,120.7,199,985,26,
12,26.1,106.4,122.2,192,960,26,
13,28.2,114.5,122.2,192,960,26,
14,30.1,122.7,122.2,192,960,26,
15,32.1,131.0,121.7,194,968,26,
16,35.2,143.5,121.7,194,968,26,
17,37.2,151.5,121.7,194,968,26,
18,39.1,159.7,123.3,187,942,26,
19,42.2,172.1,123.1,188,945,26,
20,44.1,180.1,123.1,188,945,26,
21,46.1,188.3,122.6,190,953,26,
22,48.1,196.6,122.5,190,955,26,
23,51.2,208.9,122.3,191,958,26,
24,53.1,217.0,122.5,190,955,27,
25,55.1,225.3,121.4,196,973,27,
26,58.2,237.8,122.5,190,955,26,
27,60.1,245.7,122.5,190,955,26,
28,62.1,253.8,123.8,184,934,26,
29,64.1,262.0,123.3,187,942,26,
30,67.1,274.1,124.9,180,918,26,
31,69.1,281.9,124.8,180,919,26,
32,71.1,290.0,125.8,176,905,26,
33,74.1,302.0,125.6,177,907,26,
34,76.1,310.0,125.6,177,907,26,
35,78.1,318.1,124.8,180,919,26,
36,81.1,330.4,123.3,187,942,26,
37,83.1,338.5,123.3,187,942,26,
38,85.1,346.5,123.2,187,944,26,
39,88.1,358.7,125.6,177,907,25,
40,90.1,366.6,125.6,177,907,25,
41,92.1,374.6,125.4,177,910,26,
42,94.1,382.7,125.2,178,913,25,
43,97.1,394.9,124.4,182,925,27,
44,99.1,403.1,122.6,190,953,26,
45,101.1,411.5,121.4,196,973,26,
46,104.1,424.0,121.2,197,976,26,
47,106.1,432.1,121.2,197,976,26,
48,108.1,440.3,122.0,193,963,26,
49,111.1,452.7,123.0,188,947,26,
50,113.1,460.8,123.0,188,947,26,
51,115.1,468.9,121.8,194,966,26,
52,117.1,477.3,122.8,189,950,26,
53,120.1,489.4,122.7,189,952,26,
54,122.1,497.3,124.1,183,930,26,
55,124.1,505.5,124.0,184,931,27,
56,127.1,517.5,125.7,176,906,27,
57,129.1,525.4,125.7,176,906,27,
58,131.1,533.6,123.7,185,936,26,
59,134.2,546.0,124.1,183,930,27,
60,136.2,553.9,124.1,183,930,27,
61,138.2,561.8,125.5,177,909,26,
62,140.2,569.7,126.4,173,896,26,
63,143.2,581.7,126.8,172,890,26,
64,145.2,589.7,125.9,175,903,26,
65,147.1,597.7,125.0,179,916,26,
66,150.2,610.0,125.7,176,906,26,
67,152.2,617.8,125.7,176,906,26,
68,154.2,625.6,126.3,174,897,27,
69,156.2,633.8,125.7,176,906,27,
70,159.2,645.8,125.7,176,906,26,
71,161.2,653.7,125.7,176,906,26,
72,163.2,661.9,124.5,181,924,26,
73,166.2,674.0,124.5,181,924,26,
74,168.2,682.2,124.5,181,924,26,
75,170.2,690.2,122.8,189,950,27,
76,172.2,698.5,123.0,188,947,26,
77,175.2,710.8,122.6,190,953,26,
78,177.2,718.9,122.4,191,956,26,
79,179.2,727.2,122.8,189,950,26,
80,182.2,739.5,123.7,185,936,27,
81,184.2,747.5,123.7,185,936,27,
82,186.2,755.6,122.2,192,960,27,
83,188.2,763.7,123.7,185,936,26,
84,191.2,775.8,125.2,178,913,27,
85,193.2,783.8,125.0,179,916,26,
86,195.2,791.9,123.8,184,934,27,
87,197.2,800.1,124.0,184,931,27,
88,200.2,812.1,124.4,182,925,26,
89,202.2,820.2,124.2,183,928,26,
90,204.2,828.7,122.5,190,955,25,
91,207.2,840.9,121.5,195,971,26,
92,209.2,849.0,122.4,191,956,26,
93,211.2,857.2,122.7,189,952,26,
94,214.2,869.6,122.7,189,952,26,
95,216.2,877.6,122.7,189,952,26,
96,218.2,885.9,122.4,191,956,26,
97,221.2,898.4,122.1,192,961,26,
98,223.2,906.4,122.1,192,961,26,
99,225.2,914.5,122.3,191,958,26,
100,227.2,922.9,122.2,192,960,26,
101,230.2,935.5,120.8,199,983,26,
102,232.2,943.7,119.5,205,1005,25,
103,235.2,956.2,123.2,187,944,26,
104,237.2,964.1,123.2,187,944,26,
105,239.2,972.0,125.0,179,916,26,
106,241.2,980.0,126.2,174,899,26,
107,244.2,992.0,125.9,175,903,26,
108,246.2,1000.0,125.2,178,913,26,
109,248.2,1008.0,125.2,178,913,26,
110,251.2,1020.2,124.2,183,928,26,
111,253.2,1028.1,124.2,183,928,26,
112,255.2,1036.1,124.8,180,919,26,
113,258.2,1048.3,124.3,182,927,26,
114,260.2,1056.2,124.3,182,927,26,
115,262.2,1064.1,125.8,176,905,25,
116,265.2,1076.1,126.1,175,900,26,
117,267.2,1084.0,126.1,175,900,26,
118,269.2,1092.0,125.2,178,913,26,
119,272.2,1104.1,125.7,176,906,26,
120,274.2,1112.0,125.7,176,906,26,
121,276.2,1119.9,126.2,174,899,26,
122,278.2,1127.9,126.2,174,899,26,
123,281.2,1139.9,125.6,177,907,26,
124,283.2,1147.8,125.8,176,905,26,
125,285.2,1155.9,125.5,177,909,27,
126,287.2,1164.1,124.7,180,921,27,
127,290.2,1176.2,125.0,179,916,26,
128,292.2,1184.4,122.4,191,956,26,
129,294.2,1192.6,122.5,190,955,27,
130,297.2,1204.8,124.5,181,924,26,
131,299.2,1212.7,124.5,181,924,26,
132,301.2,1220.8,124.8,180,919,26,
133,304.2,1233.0,125.3,178,912,26,
134,306.2,1240.8,125.3,178,912,26,
135,308.2,1248.8,125.5,177,909,27,
136,310.2,1256.9,125.3,178,912,26,
137,313.2,1268.9,125.0,179,916,26,
138,315.2,1276.9,125.6,177,907,26,
139,317.2,1284.8,124.9,180,918,26,
140,320.2,1296.9,126.2,174,899,26,
141,322.2,1304.6,126.2,174,899,26,
142,324.2,1312.4,127.5,169,881,25,
143,327.2,1324.5,126.5,173,895,26,
144,329.2,1332.3,126.5,173,895,26,
145,331.2,1340.2,126.1,175,900,26,
146,333.2,1348.3,125.8,176,905,26,
147,336.2,1360.2,126.4,173,896,26,
148,338.2,1368.1,126.0,175,902,26,
149,340.2,1376.2,125.5,177,909,26,
150,343.2,1388.2,125.3,178,912,26,
151,345.2,1396.0,125.5,177,909,26,
152,347.2,1404.2,125.8,176,905,26,
153,350.2,1416.2,124.8,180,919,26,
154,352.2,1424.1,125.1,179,915,25,
155,354.2,1432.1,126.2,174,899,26,
156,357.2,1444.6,121.9,193,964,26,
157,359.2,1452.8,121.9,193,964,26,
158,361.2,1460.9,122.3,191,958,26,
159,363.2,1469.1,123.0,188,947,26,
160,366.2,1481.5,122.6,190,953,27,
161,368.2,1489.6,121.8,194,966,26,
162,370.2,1497.8,121.5,195,971,26,
163,373.2,1510.1,124.1,183,930,26,
164,375.2,1518.1,124.1,183,930,26,
165,377.2,1526.1,123.8,184,934,27,
166,379.2,1534.3,123.8,184,934,26,
167,382.2,1546.6,123.6,185,937,27,
168,384.2,1554.6,123.6,185,937,27,
169,386.2,1562.6,124.5,181,924,27,
170,388.2,1570.8,123.7,185,936,26,
171,391.2,1583.1,123.7,185,936,26,
172,393.2,1591.1,122.7,189,952,27,
173,395.5,1600.4,123.2,187,944,27,
174,397.2,1607.5,123.7,185,936,26,
175,400.2,1619.7,124.0,184,931,27,
176,402.2,1627.8,123.2,187,944,27,
177,404.2,1636.1,122.4,191,956,27,
178,406.2,1644.5,122.2,192,960,27,
179,409.2,1656.8,122.2,192,960,27,
180,411.2,1664.8,122.5,190,955,27,
181,413.2,1672.9,123.1,188,945,26,
182,416.2,1685.1,125.1,179,915,26,
183,418.2,1693.1,125.1,179,915,26,
184,420.2,1701.2,123.4,186,941,27,
185,422.2,1709.4,122.7,189,952,26,
186,425.2,1721.7,123.7,185,936,26,
187,427.2,1729.6,123.7,185,936,26,
188,429.2,1737.7,124.1,183,930,26,
189,431.2,1746.0,123.7,185,936,26,
190,434.2,1758.3,123.5,186,939,27,
191,436.2,1766.4,122.2,192,960,26,
192,438.2,1774.7,121.4,196,973,27,
193,441.2,1787.3,120.2,202,993,26,
194,443.2,1795.5,120.2,202,993,26,
195,445.2,1803.7,121.0,198,979,27,
196,447.2,1811.9,122.6,190,953,26,
197,450.2,1824.1,123.3,187,942,27,
198,452.2,1832.1,123.3,187,942,27,
199,454.2,1840.4,123.6,185,937,25,
200,457.2,1852.9,120.8,199,983,25,
201,459.2,1861.0,120.8,199,983,25,
202,461.2,1869.4,120.8,199,983,26,
203,464.2,1881.9,121.1,197,978,26,
204,466.2,1890.1,121.1,197,978,26,
205,468.2,1898.3,121.3,196,974,27,
206,470.2,1906.7,121.3,196,974,27,
207,473.2,1919.1,122.2,192,960,26,
208,475.2,1927.0,122.2,192,960,26,
209,477.2,1935.1,123.9,184,933,26,
210,479.2,1943.4,123.7,185,936,27,
211,482.2,1955.6,123.9,184,933,27,
212,484.2,1963.5,123.9,184,933,27,
213,486.2,1971.7,123.8,184,934,26,
214,488.2,1979.9,124.0,184,931,26,
215,491.2,1992.4,122.5,190,955,27,
216,493.2,2000.6,120.1,202,995,26,
217,495.2,2009.0,120.8,199,983,25,
218,498.2,2021.4,120.8,199,983,26,
219,500.2,2029.4,121.8,194,966,26,
220,502.2,2037.6,122.9,189,948,26,
221,505.2,2049.8,124.7,180,921,26,
222,507.2,2057.8,124.7,180,921,26,
223,509.2,2065.9,124.4,182,925,26,
224,512.2,2078.0,125.3,178,912,26,
225,514.2,2085.8,125.3,178,912,26,
226,516.2,2093.8,126.5,173,895,25,
