Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
1,0.9,3.5,140.5,126,734,,
2,2.9,11.8,140.5,126,734,,
3,4.9,20.0,118.5,210,1023,27,
4,6.9,28.6,121.0,198,979,26,
5,9.9,41.8,116.9,219,1054,27,
6,11.9,50.6,113.7,238,1119,25,
7,14.9,64.1,113.2,241,1130,25,
8,16.9,72.6,113.2,241,1130,25,
9,19.9,85.5,119.1,207,1013,25,
10,21.9,93.9,119.1,207,1013,25,
11,23.9,102.7,116.1,224,1069,25,
12,26.9,115.7,114.6,233,1100,24,
13,28.9,124.5,115.0,230,1092,24,
14,31.9,137.7,114.6,233,1100,25,
15,33.9,146.3,114.8,231,1096,25,
16,35.9,155.1,115.2,229,1087,25,
17,38.9,167.7,117.0,219,1052,25,
18,40.9,176.2,118.6,210,1022,25,
19,43.9,189.1,118.7,209,1020,26,
20,45.9,197.3,118.7,209,1020,26,
21,47.9,205.9,118.8,209,1018,25,
22,50.9,219.0,116.8,220,1055,25,
23,52.9,227.4,116.8,220,1055,25,
24,54.9,236.1,116.4,222,1063,25,
25,57.9,248.9,118.1,212,1031,25,
26,59.9,257.3,117.7,215,1038,26,
27,61.9,266.2,116.7,220,1057,25,
28,64.9,279.0,116.0,224,1071,25,
29,66.9,287.8,115.7,226,1077,25,
30,69.9,300.8,115.7,226,1077,24,
31,71.9,309.3,115.8,225,1075,25,
32,73.9,318.0,116.6,221,1059,26,
33,76.9,330.9,116.6,221,1059,25,
34,78.9,339.5,116.2,223,1067,25,
35,81.9,352.5,116.6,221,1059,25,
36,83.9,361.0,116.6,221,1059,25,
37,85.9,369.7,116.9,219,1054,25,
38,88.9,382.3,117.6,215,1040,25,
39,90.9,390.8,118.3,211,1027,25,
40,93.9,403.9,116.6,221,1059,25,
41,95.9,412.3,116.6,221,1059,25,
42,97.9,421.0,116.9,219,1054,25,
43,100.9,433.8,117.4,216,1044,25,
44,102.9,442.4,116.6,221,1059,25,
45,105.9,455.1,117.1,218,1050,24,
46,107.9,463.6,118.3,211,1027,24,
47,110.9,476.2,119.3,206,1009,24,
48,112.9,484.7,118.6,210,1022,25,
49,115.9,497.7,117.7,215,1038,25,
50,117.9,506.1,117.3,217,1046,25,
51,119.9,514.9,116.7,220,1057,25,
52,122.9,527.7,115.9,225,1073,25,
53,124.9,536.4,116.4,222,1063,25,
