Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
1,0.3,0.8,0.0,,,,
2,3.3,11.9,159.0,87,599,,
3,5.3,19.5,135.8,140,780,25,
4,7.3,27.5,128.7,164,865,26,
5,10.3,39.7,123.6,185,937,26,
6,12.3,47.7,123.6,185,937,26,
7,14.3,56.0,122.9,189,948,26,
8,17.3,68.6,121.9,193,964,26,
9,19.3,76.5,121.9,193,964,26,
10,21.3,84.7,123.3,187,942,26,
11,23.3,93.2,121.1,197,978,27,
12,26.3,105.6,122.6,190,953,26,
13,28.3,113.7,122.6,190,953,26,
14,30.3,122.1,121.5,195,971,26,
15,33.3,134.8,120.2,202,993,26,
16,35.3,142.9,120.2,202,993,26,
17,37.3,151.1,121.3,196,974,26,
18,39.3,159.4,121.1,197,978,27,
19,42.3,171.8,123.1,188,945,27,
20,44.3,179.7,123.1,188,945,27,
21,46.3,187.8,123.9,184,933,27,
22,48.3,196.0,123.1,188,945,27,
23,50.3,204.4,122.3,191,958,27,
24,53.3,216.7,121.9,193,964,27,
25,55.3,224.7,122.1,192,961,27,
26,57.3,232.9,122.8,189,950,27,
27,59.3,241.1,123.2,187,944,27,
28,62.3,253.2,123.8,184,934,26,
29,64.3,261.1,124.4,182,925,27,
30,66.3,269.1,125.7,176,906,26,
31,68.3,277.3,125.5,177,909,27,
32,71.4,289.4,125.2,178,913,27,
33,73.4,297.6,123.1,188,945,27,
34,75.3,305.9,121.5,195,971,27,
35,78.4,318.4,123.5,186,939,26,
36,80.4,326.4,123.5,186,939,26,
37,82.4,334.4,123.4,186,941,26,
38,84.4,342.6,123.9,184,933,27,
39,87.4,355.1,121.6,195,969,26,
40,89.4,363.3,121.6,195,969,26,
41,91.4,371.4,121.8,194,966,26,
42,93.4,379.6,122.8,189,950,27,
43,96.4,391.8,124.0,184,931,27,
44,98.4,399.8,124.0,184,931,27,
45,100.4,407.7,124.3,182,927,27,
46,102.4,415.9,124.4,182,925,27,
47,105.4,428.1,124.0,184,931,27,
48,107.4,436.1,124.0,184,931,27,
49,109.4,444.2,123.8,184,934,27,
50,111.4,452.4,123.0,188,947,27,
51,114.4,464.4,125.4,177,910,27,
52,116.4,472.4,125.4,177,910,27,
53,118.4,480.4,124.9,180,918,27,
54,120.4,488.9,123.0,188,947,27,
55,123.4,501.4,120.7,199,985,26,
56,125.4,509.4,120.6,200,986,26,
57,127.4,517.6,122.8,189,950,26,
58,130.4,529.7,125.3,178,912,26,
59,132.4,537.6,125.3,178,912,26,
60,134.4,545.6,125.0,179,916,26,
61,137.4,557.7,126.2,174,899,26,
62,139.4,565.5,126.2,174,899,26,
63,141.4,573.3,126.4,173,896,26,
64,144.4,585.4,127.1,170,886,26,
65,146.4,593.2,127.1,170,886,26,
66,148.4,601.2,126.7,172,892,26,
67,150.4,609.5,122.7,189,952,26,
68,153.4,621.6,124.8,180,919,26,
69,155.4,629.5,124.8,180,919,26,
70,157.4,637.5,125.8,176,905,25,
71,160.4,649.6,124.9,180,918,27,
72,162.4,657.6,124.9,180,918,27,
73,164.4,665.8,123.3,187,942,26,
74,167.4,677.8,126.0,175,902,26,
75,169.4,685.6,126.0,175,902,26,
76,171.4,693.4,127.7,168,878,26,
77,173.4,701.6,127.4,169,882,26,
78,176.4,713.6,125.3,178,912,26,
79,178.4,721.5,125.3,178,912,26,
80,180.4,729.5,125.7,176,906,26,
81,183.4,741.6,126.0,175,902,26,
82,185.4,749.5,126.0,175,902,26,
83,187.4,757.4,125.6,177,907,26,
84,189.4,765.5,125.4,177,910,26,
85,192.4,777.6,125.0,179,916,26,
86,194.4,785.7,124.2,183,928,26,
87,196.4,794.0,122.9,189,948,26,
88,199.4,806.5,121.7,194,968,26,
89,201.4,814.5,121.7,194,968,26,
90,203.4,822.6,122.6,190,953,26,
91,205.4,830.8,123.6,185,937,26,
92,208.4,842.8,124.6,181,922,25,
93,210.4,850.8,125.1,179,915,27,
94,212.4,859.0,124.0,184,931,26,
95,214.4,867.3,122.6,190,953,27,
96,217.4,879.6,122.8,189,950,27,
97,219.4,887.6,122.4,191,956,27,
98,221.4,895.7,123.6,185,937,27,
99,224.4,907.9,124.4,182,925,26,
100,226.4,915.9,124.4,182,925,26,
101,228.4,924.0,123.6,185,937,26,
102,230.4,932.2,123.9,184,933,27,
103,233.4,944.4,123.9,184,933,26,
104,235.4,952.3,123.9,184,933,26,
105,237.4,960.4,124.3,182,927,27,
106,240.1,971.4,124.4,182,925,26,
107,242.4,980.8,123.6,185,937,26,
108,244.4,988.8,123.1,188,945,26,
109,246.4,996.9,124.6,181,922,26,
110,249.4,1009.0,124.2,183,928,26,
111,251.4,1017.0,124.6,181,922,26,
112,253.4,1025.2,124.0,184,931,26,
113,256.4,1037.7,121.8,194,966,26,
114,258.4,1045.8,121.8,194,966,26,
115,260.4,1054.0,121.1,197,978,26,
116,262.3,1062.1,123.2,187,944,26,
117,265.4,1074.0,125.6,177,907,26,
118,267.4,1081.9,126.1,175,900,26,
119,269.3,1090.0,126.0,175,902,26,
120,272.4,1102.2,124.2,183,928,26,
121,274.4,1110.2,124.2,183,928,26,
122,276.4,1118.4,123.0,188,947,26,
123,279.4,1130.7,123.6,185,937,27,
124,281.4,1138.8,123.6,185,937,27,
125,283.4,1147.0,122.0,193,963,26,
126,285.3,1155.2,121.6,195,969,26,
127,288.4,1167.8,120.5,200,988,26,
128,290.4,1176.1,120.5,200,988,26,
129,292.4,1184.5,119.2,207,1011,26,
130,294.4,1193.1,119.1,207,1013,26,
131,297.4,1205.4,120.0,203,997,27,
132,299.4,1213.6,121.5,195,971,27,
133,301.4,1221.9,121.3,196,974,26,
134,303.4,1230.3,122.0,193,963,26,
