Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
1,0.3,0.9,0.0,,,,
2,3.3,12.9,126.4,173,896,26,
3,5.3,21.3,126.4,173,896,26,
4,7.3,29.8,119.0,208,1014,27,
5,9.3,38.8,114.8,231,1096,27,
6,12.3,52.2,113.4,240,1126,26,
7,14.3,61.0,113.4,240,1126,26,
8,16.3,69.7,113.5,239,1123,26,
9,18.3,78.6,113.7,238,1119,26,
10,21.3,91.9,113.7,238,1119,26,
11,23.3,100.4,113.7,238,1119,26,
12,25.3,108.9,115.6,227,1079,26,
13,27.3,117.5,118.9,208,1016,27,
14,30.3,130.3,118.0,213,1033,27,
15,32.3,138.8,118.0,213,1033,27,
16,34.3,147.2,117.8,214,1036,27,
17,36.3,155.7,118.4,211,1025,27,
18,38.3,164.3,117.8,214,1036,27,
19,41.3,177.0,118.3,211,1027,27,
20,43.3,185.3,118.6,210,1022,27,
21,45.3,193.9,118.5,210,1023,27,
22,47.3,202.4,118.5,210,1023,27,
23,50.3,215.2,118.9,208,1016,27,
24,52.3,223.4,118.9,208,1016,27,
25,54.3,231.9,119.2,207,1011,27,
26,56.3,240.6,117.5,216,1042,27,
27,59.3,253.4,116.7,220,1057,26,
28,61.3,261.9,117.9,214,1034,25,
29,63.3,270.5,117.4,216,1044,25,
30,66.3,283.2,117.9,214,1034,26,
31,68.3,291.6,118.3,211,1027,26,
32,70.3,300.3,118.2,212,1029,26,
33,73.3,313.4,116.4,222,1063,27,
34,75.3,321.8,116.4,222,1063,27,
35,77.3,330.1,117.7,215,1038,27,
36,79.3,338.6,119.4,206,1007,27,
37,81.3,347.0,120.4,201,990,27,
38,84.3,359.4,121.1,197,978,27,
39,86.3,367.6,121.1,197,978,27,
40,88.3,375.7,120.8,199,983,27,
41,90.3,384.1,122.1,192,961,27,
42,93.3,396.7,120.6,200,986,27,
43,95.3,404.9,120.6,200,986,27,
44,97.3,413.1,121.3,196,974,27,
45,99.3,421.4,121.1,197,978,27,
46,101.3,429.8,121.3,196,974,27,
47,104.3,442.0,122.1,192,961,26,
48,106.3,450.0,123.4,186,941,27,
49,108.3,458.2,122.9,189,948,27,
50,110.3,466.5,122.4,191,956,27,
51,113.3,479.1,119.8,204,1000,27,
52,115.3,487.4,119.8,204,1000,27,
53,117.3,495.7,120.0,203,997,27,
54,119.3,504.1,120.3,201,991,27,
55,122.3,516.5,121.8,194,966,27,
56,124.3,524.7,121.8,194,966,27,
57,126.3,533.1,120.0,203,997,26,
58,129.3,545.8,120.3,201,991,26,
