Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
1,0.2,0.5,0.0,,,,
2,2.2,8.5,143.6,118,706,,
3,5.2,21.2,118.1,212,1031,29,
4,7.2,29.9,118.1,212,1031,29,
5,9.2,38.6,115.0,230,1092,28,
6,11.2,47.4,113.5,239,1123,28,
7,13.2,56.1,114.3,234,1106,28,
8,15.2,64.8,116.1,224,1069,28,
9,18.2,78.0,114.7,232,1098,28,
10,20.2,86.7,114.7,232,1098,28,
11,22.2,95.4,114.4,234,1104,27,
12,24.2,104.1,113.8,237,1117,28,
13,26.2,113.0,114.7,232,1098,27,
14,29.2,126.6,111.3,254,1173,27,
15,31.2,135.4,111.3,254,1173,27,
16,33.2,144.2,111.9,250,1159,27,
17,35.2,152.9,114.0,236,1113,27,
18,38.2,166.0,115.9,225,1073,26,
19,40.2,174.6,115.9,225,1073,26,
20,42.2,183.3,114.9,231,1094,27,
21,44.2,192.1,115.0,230,1092,27,
22,47.2,205.1,116.6,221,1059,26,
23,49.2,213.6,116.6,221,1059,26,
24,51.2,222.1,116.6,221,1059,27,
25,53.2,230.7,117.2,217,1048,27,
26,56.2,243.6,117.3,217,1046,27,
27,58.2,252.0,117.3,217,1046,27,
28,60.2,260.4,118.3,211,1027,26,
29,62.2,269.1,118.5,210,1023,27,
30,65.2,282.0,117.2,217,1048,27,
31,67.2,290.3,116.5,221,1061,27,
32,69.2,298.9,118.0,213,1033,27,
33,71.2,307.5,118.1,212,1031,26,
34,74.2,320.1,118.3,211,1027,27,
35,76.2,328.4,118.7,209,1020,26,
36,78.2,337.0,118.9,208,1016,26,
37,81.2,349.6,118.6,210,1022,26,
38,83.2,357.8,120.7,199,985,26,
39,85.2,365.9,121.2,197,976,27,
40,87.2,374.4,122.1,192,961,26,
41,90.2,386.9,120.4,201,990,27,
42,92.2,395.2,120.0,203,997,27,
43,94.2,403.7,119.5,205,1005,27,
44,97.2,416.4,119.8,204,1000,27,
45,99.2,424.6,119.8,204,1000,27,
46,101.2,432.8,120.4,201,990,26,
47,103.2,441.2,120.8,199,983,26,
48,106.2,453.9,120.1,202,995,26,
49,108.2,462.1,120.0,203,997,26,
50,110.2,470.5,120.4,201,990,27,
51,112.2,478.9,119.6,205,1004,26,
52,115.2,491.4,120.7,199,985,27,
53,117.2,499.8,119.9,203,998,26,
54,119.2,508.4,118.2,212,1029,26,
55,122.2,520.9,118.9,208,1016,25,
56,124.2,529.2,120.2,202,993,26,
