Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
1,0.6,1.6,0.0,,,,
2,2.5,9.1,156.6,91,613,,
3,5.6,21.2,126.9,171,889,27,
4,7.6,29.3,126.9,171,889,27,
5,9.6,37.5,122.3,191,958,27,
6,11.6,45.9,120.9,198,981,27,
7,14.6,58.8,120.0,203,997,26,
8,16.6,67.0,120.0,203,997,26,
9,18.6,75.5,118.4,211,1025,26,
10,20.6,84.1,118.7,209,1020,26,
11,23.6,96.5,119.2,207,1011,26,
12,25.6,104.7,120.0,203,997,26,
13,27.6,113.1,121.5,195,971,26,
14,30.6,125.1,122.8,189,950,26,
15,32.6,133.0,125.3,178,912,25,
16,34.6,141.2,125.8,176,905,26,
17,37.6,153.6,122.8,189,950,26,
18,39.6,161.7,121.4,196,973,26,
19,41.6,169.9,122.3,191,958,26,
20,44.6,182.2,123.2,187,944,26,
21,46.6,190.3,123.2,187,944,26,
22,48.6,198.5,121.7,194,968,26,
23,51.6,211.1,121.9,193,964,26,
24,53.6,219.1,121.9,193,964,26,
25,55.6,227.3,122.4,191,956,25,
26,58.6,239.7,123.0,188,947,27,
27,60.6,247.7,123.0,188,947,27,
28,62.6,255.7,123.6,185,937,26,
29,64.6,263.9,124.3,182,927,26,
30,67.6,276.1,123.8,184,934,26,
31,69.6,284.1,123.8,184,934,26,
32,71.6,292.5,122.0,193,963,26,
33,74.6,305.0,121.1,197,978,25,
34,76.6,313.1,121.2,197,976,26,
35,78.6,321.3,121.8,194,966,26,
36,81.6,333.9,122.3,191,958,26,
37,83.6,342.0,122.3,191,958,26,
38,85.6,350.2,121.7,194,968,26,
39,87.6,358.5,122.1,192,961,26,
40,90.6,370.7,122.3,191,958,26,
41,92.6,378.7,123.6,185,937,26,
42,94.6,387.1,122.8,189,950,26,
43,97.6,399.3,121.6,195,969,25,
44,99.6,407.5,122.8,189,950,25,
45,102.6,420.0,122.3,191,958,26,
46,104.6,428.0,122.3,191,958,26,
47,106.6,436.2,122.3,191,958,26,
48,109.6,448.7,122.7,189,952,26,
49,111.6,456.6,122.7,189,952,26,
50,113.6,464.6,123.7,185,936,26,
51,116.6,476.9,124.8,180,919,26,
52,118.6,484.8,124.8,180,919,26,
53,120.6,492.8,124.7,180,921,26,
54,123.6,505.2,123.0,188,947,26,
55,125.6,513.2,123.0,188,947,26,
56,127.6,521.4,122.6,190,953,26,
57,130.6,533.9,122.3,191,958,26,
58,132.6,541.9,122.3,191,958,26,
59,134.6,550.0,122.8,189,950,26,
60,137.6,562.5,122.0,193,963,26,
61,139.6,570.6,122.0,193,963,26,
62,141.6,578.8,121.7,194,968,25,
63,144.6,591.2,122.4,191,956,25,
64,146.6,599.2,122.9,189,948,25,
65,149.6,611.6,123.6,185,937,25,
66,151.6,619.5,123.6,185,937,25,
67,153.6,627.8,123.0,188,947,25,
68,156.6,640.2,123.1,188,945,25,
69,158.6,648.2,123.1,188,945,25,
70,160.6,656.3,123.9,184,933,25,
71,163.6,668.4,124.8,180,919,25,
72,165.6,676.5,124.8,180,919,25,
73,168.6,688.8,123.8,184,934,25,
74,170.6,696.7,123.8,184,934,25,
75,172.6,704.9,124.0,184,931,25,
76,175.6,717.1,123.9,184,933,25,
77,177.6,725.3,122.4,191,956,25,
78,180.6,737.7,122.2,192,960,24,
79,182.6,745.7,122.2,192,960,24,
80,185.6,758.2,122.9,189,948,24,
81,187.6,766.2,122.9,189,948,24,
82,189.6,774.7,121.9,193,964,24,
83,192.6,786.9,120.8,199,983,24,
84,194.6,795.1,122.5,190,955,25,
85,197.6,807.4,123.2,187,944,26,
86,199.6,815.3,123.2,187,944,26,
87,201.6,823.6,123.7,185,936,25,
88,204.6,836.0,122.6,190,953,26,
89,206.6,844.0,122.2,192,960,25,
90,208.6,852.3,123.0,188,947,26,
91,211.6,864.6,122.8,189,950,26,
92,213.6,872.6,122.8,189,950,26,
93,216.6,884.9,123.4,186,941,25,
94,218.6,892.9,123.4,186,941,25,
95,220.6,900.9,123.8,184,934,25,
96,223.6,913.3,124.0,184,931,25,
97,225.6,921.3,124.0,184,931,25,
98,227.6,929.5,122.9,189,948,25,
99,230.6,941.8,122.7,189,952,26,
100,232.6,949.8,123.1,188,945,25,
101,234.6,958.2,122.5,190,955,26,
102,237.6,970.6,120.9,198,981,25,
103,239.6,978.8,121.1,197,978,25,
104,241.6,987.2,121.8,194,966,25,
105,244.6,999.3,122.6,190,953,26,
106,246.6,1007.4,123.2,187,944,26,
107,248.6,1015.7,122.4,191,956,26,
108,251.6,1028.0,122.4,191,956,26,
109,253.6,1036.0,123.3,187,942,26,
110,255.6,1044.2,123.6,185,937,26,
111,258.6,1056.3,124.1,183,930,26,
112,260.6,1064.4,124.1,183,930,26,
113,263.6,1077.0,121.3,196,974,25,
114,265.6,1085.1,121.3,196,974,25,
115,267.6,1093.4,121.5,195,971,24,
116,270.6,1105.6,122.3,191,958,25,
117,272.6,1113.8,122.5,190,955,25,
118,275.6,1126.2,122.9,189,948,25,
119,277.6,1134.2,122.9,189,948,25,
120,279.6,1142.3,123.8,184,934,26,
121,282.6,1154.7,123.5,186,939,25,
122,284.6,1162.7,123.5,186,939,25,
123,286.6,1170.7,124.3,182,927,26,
124,289.6,1182.9,125.4,177,910,26,
125,291.6,1190.7,125.4,177,910,26,
126,293.6,1198.7,125.6,177,907,26,
127,295.6,1206.9,124.4,182,925,26,
128,298.6,1219.0,124.1,183,930,26,
129,300.6,1227.1,123.3,187,942,25,
130,302.6,1235.4,123.3,187,942,26,
131,305.6,1247.4,124.1,183,930,25,
132,307.6,1255.6,123.7,185,936,26,
133,310.6,1268.2,121.7,194,968,26,
134,312.6,1276.2,121.7,194,968,26,
135,314.6,1284.3,122.6,190,953,26,
136,316.6,1292.7,122.1,192,961,26,
137,319.6,1305.1,121.5,195,971,26,
138,321.6,1313.2,121.5,195,971,26,
139,323.6,1321.5,122.4,191,956,26,
140,326.6,1333.8,121.8,194,966,26,
141,328.6,1341.9,122.0,193,963,25,
142,330.6,1350.3,122.7,189,952,26,
143,333.6,1362.5,122.4,191,956,25,
144,335.6,1370.7,122.4,191,956,26,
145,338.6,1383.1,122.5,190,955,25,
146,340.6,1391.2,122.5,190,955,25,
147,342.8,1400.2,121.9,193,964,25,
148,345.7,1412.2,121.5,195,971,25,
149,347.7,1420.3,121.5,195,971,25,
150,349.6,1428.5,122.2,192,960,26,
151,352.7,1441.0,121.6,195,969,25,
152,354.7,1449.2,121.4,196,973,25,
153,356.6,1457.5,121.3,196,974,26,
154,359.6,1469.8,122.0,193,963,25,
155,361.7,1477.8,122.8,189,950,26,
156,363.7,1486.0,123.3,187,942,26,
157,366.7,1498.3,123.6,185,937,26,
158,368.7,1506.2,123.7,185,936,26,
159,370.6,1514.5,123.9,184,933,26,
160,373.7,1526.8,122.3,191,958,26,
161,375.7,1534.9,122.6,190,953,26,
162,377.6,1543.2,122.7,189,952,26,
163,380.6,1555.6,122.3,191,958,26,
164,382.7,1563.6,122.3,191,958,26,
165,384.6,1572.0,122.5,190,955,26,
166,387.6,1584.4,120.9,198,981,26,
167,389.6,1592.5,122.0,193,963,26,
168,391.6,1600.9,121.4,196,973,25,
169,394.7,1613.3,121.7,194,968,26,
170,396.6,1621.4,121.7,194,968,26,
171,398.6,1629.7,121.4,196,973,26,
172,401.7,1642.2,122.0,193,963,26,
173,403.7,1650.3,122.0,193,963,26,
174,405.6,1658.4,122.3,191,958,27,
175,408.6,1670.9,122.2,192,960,26,
176,410.7,1679.0,122.2,192,960,26,
177,412.6,1687.1,122.4,191,956,26,
178,415.6,1699.5,123.0,188,947,26,
179,417.7,1707.6,123.0,188,947,26,
180,419.6,1715.8,121.2,197,976,26,
181,422.7,1728.1,123.9,184,933,26,
182,424.6,1736.1,123.9,184,933,26,
183,426.6,1744.1,123.9,184,933,26,
184,429.6,1756.3,124.4,182,925,26,
185,431.7,1764.4,124.4,182,925,26,
186,433.6,1772.6,123.0,188,947,26,
187,435.6,1781.0,121.4,196,973,26,
188,438.6,1793.0,122.6,190,953,26,
189,440.7,1801.1,124.1,183,930,26,
190,442.6,1809.2,124.4,182,925,26,
191,445.6,1821.4,123.9,184,933,26,
192,447.6,1829.5,123.2,187,944,26,
193,449.6,1837.7,124.0,184,931,26,
194,452.6,1849.7,124.4,182,925,26,
195,454.6,1857.7,124.2,183,928,26,
196,456.6,1866.0,123.8,184,934,25,
197,459.7,1878.0,123.7,185,936,26,
198,461.6,1886.0,124.8,180,919,25,
199,464.6,1898.2,124.5,181,924,25,
200,466.6,1906.2,124.5,181,924,25,
201,468.6,1914.4,123.9,184,933,25,
202,471.7,1926.7,123.7,185,936,25,
203,473.6,1934.6,123.0,188,947,25,
204,475.6,1943.0,123.7,185,936,25,
205,478.7,1955.6,120.2,202,993,25,
206,480.6,1963.9,119.5,205,1005,25,
207,483.7,1976.6,120.5,200,988,25,
208,485.6,1984.7,120.5,200,988,25,
209,487.6,1993.0,121.5,195,971,25,
210,490.6,2005.6,120.5,200,988,26,
211,492.6,2013.7,120.5,200,988,26,
212,494.6,2021.9,121.5,195,971,26,
