Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
1,0.2,0.6,0.0,,,,
2,2.2,8.3,150.4,103,654,,
3,5.2,20.3,123.9,184,933,28,
4,7.2,28.6,123.9,184,933,28,
5,9.2,37.2,118.5,210,1023,27,
6,12.2,50.1,118.0,213,1033,26,
7,14.2,58.4,118.0,213,1033,26,
8,16.2,66.8,118.8,209,1018,26,
9,18.2,75.4,118.5,210,1023,26,
10,21.2,88.0,119.5,205,1005,26,
11,23.2,96.4,118.6,210,1022,26,
12,25.2,105.1,117.4,216,1044,26,
13,28.2,118.1,116.3,222,1065,26,
14,30.2,126.6,116.3,222,1065,26,
15,32.2,135.2,116.6,221,1059,26,
16,34.2,143.8,117.2,217,1048,27,
17,37.2,156.5,118.1,212,1031,27,
18,39.2,164.9,118.3,211,1027,26,
19,41.2,173.5,117.5,216,1042,27,
20,43.2,182.1,117.9,214,1034,27,
21,46.2,194.8,117.7,215,1038,27,
22,48.2,203.1,119.0,208,1014,26,
23,50.2,211.5,119.5,205,1005,27,
24,52.2,220.0,119.8,204,1000,27,
25,55.2,232.5,119.4,206,1007,27,
26,57.2,240.9,119.7,204,1002,26,
27,59.2,249.3,118.9,208,1016,27,
28,62.2,262.1,119.0,208,1014,26,
29,64.2,270.6,119.0,208,1014,26,
30,66.2,279.3,115.4,228,1083,26,
31,69.2,292.3,117.6,215,1040,26,
32,71.2,300.5,117.6,215,1040,26,
33,73.2,309.0,118.7,209,1020,26,
34,76.2,321.9,118.7,209,1020,25,
35,78.2,330.1,118.7,209,1020,25,
36,80.2,338.5,119.7,204,1002,26,
37,83.3,351.2,120.4,201,990,26,
38,85.3,359.5,120.4,201,990,26,
39,87.2,367.7,119.8,204,1000,26,
40,89.3,376.2,120.4,201,990,26,
41,92.3,388.5,120.9,198,981,26,
42,94.3,396.7,121.6,195,969,26,
43,96.2,404.9,122.0,193,963,26,
44,99.2,417.4,121.6,195,969,26,
45,101.3,425.6,121.6,195,969,26,
46,103.3,433.8,121.4,196,973,27,
47,105.2,442.1,121.9,193,964,26,
48,108.3,454.4,121.8,194,966,26,
49,110.3,462.5,122.6,190,953,27,
50,112.2,470.7,122.2,192,960,26,
51,115.3,483.1,123.5,186,939,26,
52,117.3,491.1,123.5,186,939,26,
53,119.3,499.0,124.1,183,930,26,
54,121.3,507.1,125.8,176,905,26,
55,124.3,519.1,125.7,176,906,26,
56,126.3,527.1,124.6,181,922,26,
57,128.3,535.3,125.0,179,916,26,
58,131.3,547.9,120.3,201,991,26,
59,133.3,556.0,120.3,201,991,26,
60,135.3,564.2,121.1,197,978,26,
61,138.3,576.5,124.1,183,930,26,
62,140.3,584.5,124.1,183,930,26,
63,142.3,592.6,124.1,183,930,26,
64,144.3,600.7,124.1,183,930,26,
65,147.3,612.9,124.4,182,925,26,
66,149.3,620.9,123.7,185,936,26,
67,151.3,629.0,123.4,186,941,26,
68,154.3,641.5,123.0,188,947,26,
