Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
1,0.4,1.2,0.0,,,,
2,2.4,9.4,141.3,124,726,,
3,4.4,17.7,123.3,187,942,27,
4,7.4,30.2,121.6,195,969,27,
5,9.4,38.7,119.1,207,1013,26,
6,11.4,47.5,117.1,218,1050,26,
7,14.4,60.1,116.6,221,1059,26,
8,16.4,68.5,118.6,210,1022,25,
9,19.4,81.3,118.5,210,1023,25,
10,21.4,89.6,118.5,210,1023,25,
11,23.4,98.2,119.3,206,1009,25,
12,26.4,111.0,118.3,211,1027,26,
13,28.4,119.4,118.3,211,1027,26,
14,30.4,127.9,117.7,215,1038,26,
15,33.4,140.7,118.7,209,1020,26,
16,35.4,149.1,118.7,209,1020,26,
17,37.4,157.6,118.3,211,1027,26,
18,40.4,170.8,116.3,222,1065,25,
19,42.4,179.1,116.3,222,1065,25,
20,44.4,187.7,117.7,215,1038,26,
21,47.4,200.7,117.9,214,1034,26,
22,49.4,209.0,117.9,214,1034,26,
23,51.4,217.5,118.2,212,1029,26,
24,53.4,226.0,118.4,211,1025,26,
25,56.4,238.7,118.7,209,1020,26,
26,58.4,247.1,118.5,210,1023,26,
27,61.4,260.0,118.2,212,1029,26,
28,63.4,268.4,118.2,212,1029,26,
29,65.4,276.9,117.4,216,1044,26,
30,68.4,290.0,116.9,219,1054,25,
31,70.4,298.5,116.9,219,1054,25,
32,72.4,307.1,116.8,220,1055,25,
33,75.4,319.9,117.5,216,1042,25,
34,77.4,328.3,118.1,212,1031,25,
35,79.4,336.9,117.9,214,1034,25,
36,82.4,349.8,117.7,215,1038,25,
37,84.4,358.7,115.0,230,1092,24,
38,87.4,371.6,114.8,231,1096,25,
39,89.4,380.2,116.0,224,1071,24,
40,92.4,393.3,116.5,221,1061,25,
41,94.4,401.7,116.5,221,1061,25,
42,97.4,414.8,117.0,219,1052,25,
43,99.4,423.2,117.0,219,1052,25,
44,101.4,431.8,116.5,221,1061,25,
45,104.4,444.7,117.7,215,1038,25,
46,106.4,453.2,117.1,218,1050,25,
47,108.4,461.8,116.9,219,1054,25,
48,111.4,474.5,118.2,212,1029,25,
49,113.4,483.2,117.1,218,1050,25,
50,116.4,496.1,116.5,221,1061,25,
51,118.4,504.5,117.1,218,1050,25,
52,120.4,513.0,118.3,211,1027,25,
53,123.4,525.6,119.0,208,1014,25,
54,125.4,534.1,118.8,209,1018,26,
55,128.4,547.1,117.2,217,1048,25,
56,130.4,555.4,117.2,217,1048,25,
57,132.4,563.9,118.3,211,1027,25,
58,135.4,576.7,118.5,210,1023,26,
59,137.4,585.0,119.0,208,1014,25,
60,139.4,593.5,119.4,206,1007,25,
61,142.4,606.0,119.4,206,1007,25,
62,144.4,614.3,120.0,203,997,26,
63,146.4,622.8,119.9,203,998,26,
64,149.4,635.7,118.6,210,1022,26,
