Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
1,1.0,3.7,145.1,115,694,,
2,3.0,11.6,145.1,115,694,,
3,5.0,19.6,125.5,177,909,26,
4,7.0,27.9,124.1,183,930,26,
5,10.0,40.4,121.1,197,978,26,
6,12.0,48.5,120.9,198,981,25,
7,14.0,56.9,121.8,194,966,26,
8,17.0,69.7,120.4,201,990,26,
9,19.0,78.0,118.6,210,1022,26,
10,21.0,86.4,118.2,212,1029,26,
11,24.0,98.8,121.9,193,964,26,
12,31.0,120.6,153.4,97,633,78,
13,33.0,128.0,153.4,97,633,78,
14,35.0,136.4,134.9,143,790,28,
15,37.0,145.3,117.9,214,1034,28,
16,39.0,154.2,112.4,246,1148,28,
17,41.0,163.3,111.9,250,1159,27,
18,44.0,176.9,112.2,248,1152,27,
19,46.0,185.5,112.2,248,1152,27,
20,48.0,194.3,114.0,236,1113,27,
21,50.0,203.5,112.6,245,1143,27,
22,53.0,217.2,111.4,253,1171,27,
23,55.0,225.9,111.4,253,1171,27,
24,57.0,234.6,112.7,245,1141,26,
25,59.0,243.4,115.0,230,1092,26,
26,62.0,257.0,111.4,253,1171,27,
27,64.0,265.9,111.4,253,1171,27,
28,66.0,275.0,110.1,262,1202,27,
29,68.0,284.0,110.6,259,1190,27,
30,71.0,297.3,114.1,236,1110,27,
31,73.0,306.1,114.1,236,1110,27,
32,75.0,315.0,113.2,241,1130,27,
33,77.0,323.8,113.2,241,1130,27,
34,80.0,336.6,116.1,224,1069,26,
35,82.0,345.1,116.9,219,1054,26,
36,84.0,353.7,117.3,217,1046,27,
37,86.0,362.8,114.9,231,1094,27,
38,89.0,376.4,111.9,250,1159,27,
39,91.0,385.2,111.3,254,1173,27,
40,93.0,394.2,111.7,251,1164,26,
41,95.0,402.9,113.3,241,1128,27,
42,98.0,416.0,115.7,226,1077,27,
43,100.0,424.5,115.7,226,1077,27,
44,102.0,433.2,115.7,226,1077,26,
45,105.0,446.1,116.2,223,1067,25,
46,107.0,454.5,117.2,217,1048,25,
47,109.0,463.2,117.7,215,1038,25,
48,112.0,475.9,117.8,214,1036,26,
49,114.0,484.1,119.0,208,1014,26,
50,116.0,492.4,120.5,200,988,26,
51,119.0,504.9,122.3,191,958,27,
52,121.0,513.0,122.3,191,958,27,
53,123.0,521.1,122.4,191,956,26,
54,125.0,529.4,122.2,192,960,27,
55,127.0,537.8,122.0,193,963,27,
56,130.0,550.2,120.9,198,981,27,
57,132.0,558.5,120.3,201,991,26,
58,134.0,566.9,119.8,204,1000,27,
59,136.0,575.2,120.7,199,985,27,
60,139.0,587.4,122.7,189,952,28,
61,141.0,595.4,123.4,186,941,26,
62,143.0,603.5,122.9,189,948,26,
63,146.0,615.7,124.0,184,931,26,
64,148.0,623.9,123.8,184,934,25,
65,150.0,632.4,121.3,196,974,26,
66,153.0,645.0,119.6,205,1004,25,
67,155.0,653.1,120.2,202,993,25,
68,158.0,665.9,120.4,201,990,25,
69,160.0,674.0,120.4,201,990,25,
70,162.0,682.4,120.3,201,991,25,
71,165.0,695.2,119.7,204,1002,26,
72,167.0,703.3,119.7,204,1002,26,
73,169.0,711.7,120.0,203,997,25,
74,172.0,724.3,119.9,203,998,25,
75,174.0,732.6,119.9,203,998,25,
76,176.0,741.2,119.3,206,1009,25,
77,179.0,753.9,118.5,210,1023,25,
78,181.0,762.3,118.5,210,1023,25,
79,184.0,775.1,118.6,210,1022,25,
80,186.0,783.2,119.2,207,1011,24,
81,189.0,796.0,120.5,200,988,25,
82,191.0,804.1,120.5,200,988,25,
83,193.0,812.1,122.5,190,955,26,
84,196.0,824.4,124.6,181,922,26,
85,198.0,832.3,124.6,181,922,26,
86,200.0,840.4,124.9,180,918,26,
87,202.0,848.4,124.4,182,925,26,
88,205.0,860.6,124.6,181,922,27,
89,207.0,868.5,124.6,181,922,27,
90,209.0,876.6,124.8,180,919,27,
91,212.0,888.8,124.5,181,924,26,
92,214.0,897.0,124.5,181,924,26,
93,216.0,905.2,121.7,194,968,26,
94,218.0,913.7,120.7,199,985,26,
95,221.0,926.1,120.4,201,990,26,
96,223.0,934.3,120.7,199,985,26,
97,225.0,942.5,121.9,193,964,26,
98,228.0,954.9,122.6,190,953,26,
99,230.0,962.8,122.6,190,953,26,
100,232.0,970.8,124.7,180,921,26,
101,234.0,978.8,125.5,177,909,27,
102,237.0,990.9,126.5,173,895,26,
103,239.0,998.9,125.7,176,906,26,
104,241.0,1007.1,122.9,189,948,25,
105,244.0,1019.3,123.1,188,945,26,
106,246.0,1027.3,123.5,186,939,26,
107,248.0,1035.5,124.1,183,930,25,
108,251.0,1047.5,125.1,179,915,26,
109,253.0,1055.4,125.6,177,907,26,
110,255.0,1063.5,124.9,180,918,25,
111,258.0,1075.4,125.9,175,903,26,
112,260.0,1083.2,126.7,172,892,26,
113,262.0,1090.9,127.8,168,877,26,
114,265.0,1103.1,125.9,175,903,27,
115,267.0,1110.8,125.9,175,903,27,
116,269.0,1118.7,126.5,173,895,26,
117,272.0,1131.0,123.4,186,941,26,
118,274.0,1139.1,123.4,186,941,26,
119,276.0,1147.1,123.6,185,937,26,
120,278.0,1155.1,125.1,179,915,26,
121,281.0,1167.0,126.2,174,899,26,
122,283.0,1174.9,126.7,172,892,26,
123,285.0,1182.9,125.4,177,910,26,
124,288.0,1194.8,126.8,172,890,26,
125,290.0,1202.6,126.9,171,889,26,
126,292.0,1210.6,126.6,172,893,26,
127,295.0,1222.5,128.1,167,873,26,
128,297.0,1230.3,128.1,167,873,26,
129,299.0,1238.2,127.1,170,886,26,
130,301.0,1246.6,124.2,183,928,27,
131,304.0,1259.2,120.0,203,997,27,
132,306.0,1267.4,120.0,203,997,27,
133,308.0,1275.7,121.0,198,979,27,
134,310.0,1284.0,120.6,200,986,27,
135,312.0,1292.5,120.0,203,997,28,
136,315.0,1304.8,120.5,200,988,27,
137,317.0,1313.0,122.3,191,958,27,
138,319.0,1321.3,121.7,194,968,27,
139,321.0,1329.6,121.3,196,974,27,
140,324.0,1342.1,121.5,195,971,27,
141,326.0,1350.4,120.9,198,981,27,
142,328.0,1358.6,120.4,201,990,27,
143,330.0,1367.0,120.9,198,981,27,
144,333.0,1379.7,118.9,208,1016,27,
145,335.0,1387.9,118.9,208,1016,27,
146,337.0,1396.3,119.9,203,998,27,
147,339.0,1404.6,120.5,200,988,26,
148,342.0,1417.1,120.9,198,981,27,
