Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
1,0.2,0.5,0.0,,,,
2,3.2,12.9,122.4,191,956,26,
3,5.2,21.1,122.4,191,956,26,
4,7.2,29.6,120.7,199,985,27,
5,9.2,38.3,117.8,214,1036,27,
6,12.2,51.2,117.7,215,1038,26,
7,14.2,59.3,117.7,215,1038,26,
8,16.2,67.8,119.9,203,998,26,
9,18.2,76.4,119.2,207,1011,26,
10,21.2,89.2,117.7,215,1038,27,
11,23.2,97.5,118.2,212,1029,27,
12,25.2,106.1,118.3,211,1027,27,
13,27.2,114.7,117.6,215,1040,27,
14,30.2,127.4,117.6,215,1040,27,
15,32.2,135.8,118.0,213,1033,26,
16,34.2,144.5,117.6,215,1040,26,
17,37.2,157.1,119.6,205,1004,27,
18,39.2,165.4,119.6,205,1004,27,
19,41.2,173.5,121.5,195,971,27,
20,43.2,181.9,121.1,197,978,27,
21,45.2,190.3,120.7,199,985,27,
22,48.2,202.8,120.2,202,993,27,
23,50.2,211.1,120.4,201,990,27,
24,52.2,219.4,119.5,205,1005,27,
25,54.2,227.8,120.4,201,990,26,
26,57.2,240.2,122.2,192,960,27,
27,59.2,248.4,122.2,192,960,27,
28,61.2,256.6,120.9,198,981,27,
29,63.2,265.0,121.5,195,971,27,
30,66.2,277.7,119.2,207,1011,27,
31,68.2,286.1,119.2,207,1011,27,
32,70.2,294.5,117.9,214,1034,27,
33,72.2,303.1,118.6,210,1022,27,
34,75.2,315.9,119.1,207,1013,27,
35,77.2,324.2,119.1,207,1013,27,
36,79.2,332.6,118.9,208,1016,27,
37,81.2,341.0,118.6,210,1022,27,
38,83.2,349.7,118.7,209,1020,27,
39,86.2,362.6,117.6,215,1040,26,
40,88.2,371.0,116.4,222,1063,27,
41,90.2,379.7,117.2,217,1048,26,
42,93.2,392.6,118.4,211,1025,26,
43,95.2,400.9,118.4,211,1025,26,
44,97.2,409.4,117.5,216,1042,26,
45,99.2,418.0,118.3,211,1027,27,
46,102.2,430.7,119.3,206,1009,26,
47,104.2,439.1,119.3,206,1009,26,
48,106.2,447.5,117.9,214,1034,26,
49,108.2,456.0,118.8,209,1018,27,
50,111.2,468.7,119.1,207,1013,27,
51,113.2,476.9,119.1,207,1013,27,
52,115.2,485.2,120.4,201,990,27,
53,117.2,493.6,121.8,194,966,27,
54,120.2,506.0,121.1,197,978,27,
55,122.2,514.2,121.1,197,978,27,
56,124.2,522.4,121.3,196,974,27,
57,126.2,530.7,121.7,194,968,26,
58,129.2,543.3,121.1,197,978,27,
59,131.2,551.4,121.1,197,978,27,
60,133.2,559.8,120.4,201,990,27,
61,135.2,568.4,119.2,207,1011,27,
62,138.2,581.0,118.3,211,1027,26,
63,140.2,589.3,119.1,207,1013,26,
64,142.2,597.8,120.0,203,997,27,
65,145.2,610.2,122.0,193,963,26,
66,147.2,618.3,122.0,193,963,26,
67,149.2,626.4,122.5,190,955,26,
68,151.2,634.8,122.3,191,958,26,
69,154.2,647.3,120.7,199,985,27,
70,156.2,655.7,119.8,204,1000,26,
71,158.2,664.1,120.0,203,997,26,
72,161.2,676.6,120.2,202,993,26,
73,163.2,684.9,120.1,202,995,26,
74,165.2,693.3,119.8,204,1000,27,
75,168.2,705.8,122.2,192,960,26,
76,170.2,713.9,122.2,192,960,26,
77,172.2,722.0,122.6,190,953,26,
78,174.2,730.3,122.9,189,948,26,
79,177.2,742.6,123.2,187,944,26,
80,179.2,750.8,121.7,194,968,26,
81,181.2,759.4,120.6,200,986,26,
82,184.2,771.9,118.8,209,1018,26,
83,186.2,779.8,121.9,193,964,26,
84,188.2,788.1,122.9,189,948,26,
85,191.2,800.5,123.3,187,942,26,
86,193.2,808.4,123.3,187,942,26,
87,195.2,816.5,123.7,185,936,26,
88,197.2,824.7,123.9,184,933,26,
89,200.2,837.0,122.6,190,953,26,
90,202.2,845.1,122.6,190,953,26,
91,204.2,853.4,121.4,196,973,26,
92,207.3,866.0,121.8,194,966,26,
93,209.2,874.0,121.8,194,966,26,
94,211.3,882.1,123.1,188,945,26,
95,213.3,890.5,123.3,187,942,26,
96,216.2,902.7,122.4,191,956,26,
97,218.2,910.8,122.4,191,956,26,
98,220.3,919.2,121.6,195,969,26,
99,223.3,931.7,120.9,198,981,26,
100,225.3,939.8,120.9,198,981,26,
101,227.2,948.0,122.4,191,956,26,
102,229.2,956.2,122.9,189,948,26,
103,232.3,968.6,123.0,188,947,26,
104,234.2,976.9,121.2,197,976,26,
105,236.2,985.4,119.1,207,1013,26,
106,239.3,998.1,119.2,207,1011,26,
107,241.2,1006.4,118.9,208,1016,26,
108,243.2,1014.9,119.0,208,1014,26,
109,246.3,1027.6,121.0,198,979,26,
110,248.3,1035.6,121.0,198,979,26,
111,250.3,1043.9,122.3,191,958,26,
112,252.3,1052.2,121.8,194,966,26,
113,255.3,1064.3,122.4,191,956,26,
114,257.3,1072.3,124.0,184,931,26,
115,259.3,1080.4,124.5,181,924,26,
116,261.3,1088.6,124.9,180,918,26,
117,264.3,1100.7,123.5,186,939,27,
118,266.3,1108.7,123.4,186,941,26,
119,268.2,1116.8,124.5,181,924,26,
120,271.3,1129.5,120.0,203,997,26,
121,273.3,1137.8,120.0,203,997,26,
122,275.3,1146.0,119.5,205,1005,26,
123,277.3,1154.3,121.4,196,973,26,
124,280.3,1166.7,122.4,191,956,26,
125,282.3,1174.6,122.4,191,956,27,
126,284.3,1182.9,123.4,186,941,26,
127,287.3,1195.3,122.6,190,953,27,
128,289.3,1203.4,122.6,190,953,27,
129,291.3,1211.4,122.7,189,952,27,
130,293.2,1219.6,123.4,186,941,26,
131,296.3,1232.0,122.6,190,953,26,
132,298.3,1240.1,122.6,190,953,26,
133,300.3,1248.4,121.9,193,964,26,
134,302.3,1256.8,120.8,199,983,26,
135,305.3,1269.4,119.9,203,998,27,
136,307.3,1277.5,120.1,202,995,26,
137,309.3,1285.7,121.7,194,968,27,
138,311.3,1293.9,123.5,186,939,26,
139,314.3,1306.1,123.2,187,944,27,
140,316.3,1314.3,122.1,192,961,26,
141,318.3,1322.5,122.6,190,953,27,
142,321.3,1334.9,122.9,189,948,27,
143,323.3,1342.9,122.9,189,948,27,
144,325.3,1351.0,123.0,188,947,26,
145,327.2,1359.4,122.4,191,956,27,
146,330.3,1371.9,121.3,196,974,27,
147,332.3,1380.0,121.3,196,974,27,
148,334.3,1388.3,121.2,197,976,27,
149,336.3,1396.6,121.0,198,979,26,
150,339.3,1409.2,120.8,199,983,27,
151,341.3,1417.3,120.8,199,983,27,
152,343.3,1425.5,121.6,195,969,27,
153,345.3,1433.7,122.3,191,958,27,
154,348.3,1446.3,120.7,199,985,27,
155,350.3,1454.5,120.7,199,985,27,
156,352.3,1462.7,120.0,203,997,27,
157,354.3,1471.1,122.4,191,956,26,
158,357.3,1483.2,123.2,187,944,26,
159,359.3,1491.4,123.5,186,939,26,
160,361.3,1499.7,122.2,192,960,27,
161,363.3,1508.2,120.0,203,997,27,
162,366.3,1521.0,119.1,207,1013,27,
163,368.3,1529.3,118.2,212,1029,27,
164,370.3,1538.0,117.1,218,1050,26,
165,373.3,1550.6,121.1,197,978,26,
166,375.3,1558.8,121.1,197,978,26,
