Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
1,0.8,3.1,134.5,144,795,,
2,2.8,11.7,134.5,144,795,,
3,4.8,20.4,116.8,220,1055,29,
4,6.8,29.4,114.5,233,1102,30,
5,8.8,38.7,111.2,255,1176,29,
6,10.8,47.9,108.2,276,1250,28,
7,12.8,57.1,108.0,278,1256,28,
8,14.8,66.3,109.2,269,1225,29,
9,16.8,75.6,109.8,264,1209,28,
10,18.8,84.8,110.0,263,1205,28,
11,21.8,98.4,110.6,259,1190,28,
12,23.8,107.2,110.9,257,1183,27,
13,25.8,116.2,111.3,254,1173,27,
14,27.8,125.2,111.8,250,1161,28,
15,29.8,134.2,112.1,248,1155,27,
16,31.8,143.1,113.2,241,1130,28,
17,34.8,156.4,113.1,242,1132,28,
18,36.8,165.2,113.1,242,1132,28,
19,38.8,173.9,113.8,237,1117,28,
20,40.8,182.6,114.6,233,1100,28,
21,42.8,191.4,114.8,231,1096,28,
22,44.8,200.2,114.3,234,1106,28,
23,47.8,213.5,114.1,236,1110,28,
24,49.8,222.3,114.1,236,1110,28,
25,51.8,231.0,114.0,236,1113,28,
26,53.8,239.8,113.6,239,1121,28,
27,55.8,248.5,114.4,234,1104,28,
28,57.8,257.4,115.6,227,1079,28,
29,59.8,266.1,115.4,228,1083,28,
30,62.8,279.2,115.0,230,1092,28,
31,64.8,287.8,115.0,230,1092,28,
32,66.8,296.4,115.7,226,1077,28,
33,68.8,305.0,116.4,222,1063,27,
34,70.8,313.6,116.6,221,1059,28,
35,72.8,322.4,116.9,219,1054,27,
36,75.8,335.2,117.1,218,1050,28,
37,77.8,343.7,117.1,218,1050,28,
38,79.8,352.3,116.6,221,1059,27,
39,81.8,360.9,117.0,219,1052,27,
40,84.8,374.0,116.7,220,1057,27,
41,86.8,382.5,116.7,220,1057,27,
42,88.8,391.0,116.8,220,1055,27,
43,90.8,399.6,116.9,219,1054,27,
44,92.8,408.2,116.6,221,1059,27,
45,95.8,421.4,115.3,228,1085,26,
46,97.8,430.0,115.3,228,1085,26,
47,99.8,438.6,114.9,231,1094,27,
48,101.8,447.3,116.3,222,1065,26,
49,104.8,460.0,117.3,217,1046,26,
