Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
1,0.9,3.2,148.3,107,669,,
2,2.9,11.0,148.3,107,669,,
3,4.9,19.1,126.5,173,895,27,
4,6.9,27.6,122.6,190,953,26,
5,9.9,39.8,120.7,199,985,26,
6,11.9,48.2,122.2,192,960,24,
7,13.9,56.7,119.4,206,1007,27,
8,16.9,69.4,119.2,207,1011,26,
9,18.9,78.1,117.0,219,1052,25,
10,21.9,90.4,118.3,211,1027,24,
11,23.9,98.9,121.0,198,979,25,
12,25.9,107.6,117.5,216,1042,26,
13,28.9,120.5,116.6,221,1059,25,
14,30.9,129.0,116.5,221,1061,26,
15,32.9,137.7,117.0,219,1052,26,
16,35.9,150.3,118.2,212,1029,26,
17,37.9,158.5,119.8,204,1000,26,
18,39.9,167.0,119.4,206,1007,26,
19,42.9,179.5,119.4,206,1007,26,
20,44.9,187.6,121.1,197,978,26,
21,46.9,196.0,122.0,193,963,26,
22,48.9,204.4,121.1,197,978,27,
23,51.9,217.0,119.8,204,1000,27,
24,53.9,225.3,118.8,209,1018,26,
25,55.9,233.7,119.9,203,998,26,
26,58.9,246.3,120.1,202,995,26,
27,60.9,254.6,120.1,202,995,26,
28,62.9,263.1,118.8,209,1018,26,
29,65.9,275.9,118.8,209,1018,26,
30,67.9,284.2,118.8,209,1018,26,
31,69.9,292.7,119.7,204,1002,26,
32,72.9,305.4,119.7,204,1002,26,
33,74.9,313.6,119.7,204,1002,26,
34,76.9,322.0,119.6,205,1004,26,
35,78.9,330.5,119.1,207,1013,26,
36,81.9,342.9,119.5,205,1005,26,
37,83.9,351.1,121.2,197,976,25,
38,86.9,363.5,121.9,193,964,25,
39,88.9,371.7,121.9,193,964,25,
40,90.9,380.3,120.5,200,988,25,
41,93.9,392.7,119.6,205,1004,25,
42,95.9,401.0,120.5,200,988,26,
43,98.9,413.6,121.7,194,968,26,
44,100.9,421.6,121.7,194,968,26,
45,102.9,429.8,121.6,195,969,26,
46,105.9,442.3,122.7,189,952,25,
47,107.9,450.4,122.7,189,952,25,
48,109.9,458.7,121.8,194,966,26,
49,112.9,471.2,121.1,197,978,25,
50,114.9,479.6,119.7,204,1002,24,
51,117.9,492.2,120.0,203,997,25,
52,119.9,500.4,120.5,200,988,25,
53,122.9,513.2,119.9,203,998,25,
54,124.9,521.4,119.9,203,998,25,
55,126.9,529.9,119.8,204,1000,25,
56,129.9,542.4,120.0,203,997,25,
57,131.9,550.6,119.7,204,1002,25,
58,133.9,558.9,121.3,196,974,25,
59,136.9,571.2,122.1,192,961,26,
60,138.9,579.4,122.0,193,963,26,
61,141.9,592.1,120.7,199,985,25,
62,143.9,600.2,120.7,199,985,25,
63,145.9,608.7,120.2,202,993,25,
64,148.9,621.0,121.1,197,978,24,
65,150.9,629.3,121.3,196,974,24,
66,153.9,641.8,121.0,198,979,25,
67,155.9,650.0,120.4,201,990,24,
68,158.9,662.6,120.6,200,986,26,
69,160.9,670.9,120.6,200,986,26,
70,162.9,679.3,118.8,209,1018,26,
71,165.9,692.0,120.7,199,985,26,
