Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
1,0.7,2.5,0.0,,,,
2,2.7,10.3,149.0,106,664,,
3,4.7,18.3,127.2,170,885,27,
4,6.7,26.6,125.4,177,910,27,
5,9.7,39.5,117.4,216,1044,26,
6,11.7,47.9,117.4,216,1044,26,
7,13.7,56.6,116.7,220,1057,26,
8,16.7,69.7,115.5,227,1081,26,
9,18.7,78.2,115.5,227,1081,26,
10,20.7,86.7,116.4,222,1063,26,
11,23.8,99.5,118.9,208,1016,26,
12,25.7,107.8,118.9,208,1016,26,
13,27.7,116.2,119.1,207,1013,26,
14,30.7,128.8,119.8,204,1000,26,
15,32.7,136.9,121.0,198,979,24,
16,34.7,145.3,121.4,196,973,26,
17,37.7,157.8,120.3,201,991,26,
18,39.7,166.1,120.8,199,983,26,
19,41.7,174.5,120.3,201,991,26,
20,44.8,187.1,120.2,202,993,26,
21,46.7,195.3,119.9,203,998,26,
22,48.7,203.8,120.1,202,995,26,
23,51.8,216.3,119.9,203,998,25,
24,53.7,224.6,120.1,202,995,25,
25,56.7,237.1,121.5,195,971,25,
26,58.7,245.2,121.5,195,971,25,
27,60.7,253.6,121.2,197,976,25,
28,63.7,266.3,120.2,202,993,25,
29,65.7,274.6,119.3,206,1009,25,
30,68.7,287.5,119.3,206,1009,25,
31,70.7,295.7,119.3,206,1009,25,
32,72.7,304.0,120.7,199,985,26,
33,74.7,312.2,121.4,196,973,26,
34,77.7,324.6,121.9,193,964,26,
35,79.7,332.7,121.2,197,976,25,
36,81.7,341.1,122.3,191,958,26,
37,84.7,353.5,121.4,196,973,26,
38,86.7,361.7,121.0,198,979,25,
39,88.7,370.2,120.3,201,991,27,
40,91.7,382.8,119.4,206,1007,26,
41,93.7,391.1,119.7,204,1002,26,
42,95.7,399.6,120.2,202,993,26,
43,98.7,412.0,120.4,201,990,26,
44,100.7,420.2,120.2,202,993,26,
45,102.7,428.8,120.7,199,985,26,
46,105.7,441.2,119.6,205,1004,26,
47,107.7,449.5,120.6,200,986,26,
48,109.7,457.9,120.6,200,986,26,
49,112.7,470.4,120.5,200,988,26,
50,114.7,478.6,120.1,202,995,26,
51,116.7,487.1,120.2,202,993,26,
52,119.7,499.7,120.0,203,997,26,
53,121.7,508.0,119.7,204,1002,26,
54,124.7,520.8,119.5,205,1005,25,
55,126.7,528.9,119.5,205,1005,25,
56,128.7,537.3,121.2,197,976,25,
57,131.7,549.7,121.2,197,976,25,
58,133.7,557.9,121.7,194,968,26,
59,135.7,566.4,121.1,197,978,26,
60,138.7,578.9,119.3,206,1009,25,
61,140.7,587.3,119.4,206,1007,25,
62,143.7,599.9,120.9,198,981,25,
63,145.7,608.0,120.9,198,981,25,
64,147.7,616.4,121.5,195,971,26,
65,150.7,628.7,122.4,191,956,26,
66,152.7,636.9,122.4,191,956,26,
67,154.7,645.1,121.6,195,969,25,
68,157.7,657.5,121.8,194,966,25,
69,159.7,665.8,121.7,194,968,25,
70,162.7,678.3,120.8,199,983,25,
71,164.7,686.4,120.8,199,983,25,
72,166.7,694.7,122.3,191,958,25,
73,169.7,707.0,122.7,189,952,25,
74,171.7,715.1,122.5,190,955,25,
75,174.7,727.6,121.6,195,969,25,
76,176.7,735.8,121.6,195,969,25,
77,178.7,744.2,120.6,200,986,25,
78,181.7,756.4,121.6,195,969,25,
79,183.7,764.6,122.7,189,952,25,
80,186.7,777.0,122.4,191,956,25,
81,188.7,785.1,122.4,191,956,25,
82,190.7,793.4,121.9,193,964,25,
83,193.7,805.7,121.7,194,968,25,
84,195.7,813.8,122.7,189,952,25,
85,198.7,826.4,121.2,197,976,25,
86,200.7,834.5,121.2,197,976,25,
87,202.7,842.8,121.3,196,974,25,
88,205.7,855.4,121.9,193,964,26,
89,207.7,863.3,121.9,193,964,26,
90,209.7,871.7,122.7,189,952,25,
91,212.7,884.1,121.8,194,966,25,
92,214.7,892.2,121.8,194,966,25,
93,216.7,900.6,121.3,196,974,25,
94,219.7,913.0,121.7,194,968,25,
95,221.7,921.1,121.3,196,974,26,
96,224.7,933.6,122.3,191,958,26,
97,226.7,941.7,122.3,191,958,26,
98,228.7,950.0,121.7,194,968,25,
99,230.7,958.2,121.6,195,969,26,
100,233.7,970.4,123.3,187,942,26,
101,235.7,978.8,121.9,193,964,25,
102,238.7,991.3,120.2,202,993,25,
103,240.7,999.5,121.0,198,979,25,
104,242.7,1007.8,121.2,197,976,25,
105,245.7,1020.1,121.8,194,966,25,
106,247.7,1028.4,121.7,194,968,25,
107,250.7,1041.0,120.4,201,990,25,
108,252.7,1049.2,120.4,201,990,25,
109,254.7,1057.7,119.8,204,1000,25,
110,257.7,1070.1,120.1,202,995,25,
111,259.7,1078.3,121.7,194,968,25,
112,262.7,1091.1,118.8,209,1018,25,
113,264.7,1099.5,118.8,209,1018,25,
114,266.7,1107.9,118.1,212,1031,25,
115,269.7,1120.5,119.8,204,1000,25,
116,271.7,1128.8,119.5,205,1005,25,
117,274.7,1141.6,120.0,203,997,25,
118,276.7,1149.8,120.0,203,997,25,
119,278.7,1158.1,119.8,204,1000,25,
120,281.7,1170.8,121.2,197,976,25,
121,283.7,1178.9,121.2,197,976,25,
122,285.7,1187.3,120.9,198,981,25,
123,288.7,1199.9,120.1,202,995,25,
124,290.7,1208.1,119.6,205,1004,26,
125,292.7,1216.7,120.5,200,988,25,
126,295.7,1229.0,119.7,204,1002,25,
127,297.7,1237.3,121.1,197,978,26,
128,300.0,1246.9,120.6,200,986,26,
129,302.7,1258.2,120.3,201,991,26,
130,304.7,1266.4,120.6,200,986,26,
131,306.7,1274.8,121.3,196,974,26,
132,309.7,1287.2,120.5,200,988,26,
133,311.7,1295.5,121.1,197,978,26,
134,313.7,1303.9,120.8,199,983,26,
135,316.7,1316.3,120.9,198,981,26,
136,318.7,1324.5,121.1,197,978,26,
137,320.7,1332.9,121.3,196,974,26,
138,323.7,1345.3,121.5,195,971,26,
139,325.7,1353.5,121.2,197,976,26,
140,327.7,1361.9,121.1,197,978,26,
141,330.7,1374.2,121.0,198,979,26,
142,332.7,1382.4,121.6,195,969,26,
143,334.7,1390.8,121.3,196,974,26,
144,337.7,1403.3,120.8,199,983,25,
145,339.7,1411.5,120.9,198,981,26,
146,341.7,1419.9,120.5,200,988,26,
147,344.7,1432.3,120.9,198,981,26,
148,346.7,1440.4,122.1,192,961,26,
149,348.7,1448.8,121.7,194,968,26,
150,351.7,1461.4,120.0,203,997,26,
151,353.7,1469.6,120.0,203,997,26,
152,355.7,1478.0,120.3,201,991,26,
153,358.7,1490.7,119.5,205,1005,26,
154,360.7,1499.0,119.5,205,1005,26,
155,362.7,1507.6,117.7,215,1038,25,
156,365.7,1520.3,118.6,210,1022,25,
157,367.7,1528.6,118.6,210,1022,25,
158,369.7,1537.2,118.8,209,1018,25,
159,372.7,1549.7,119.6,205,1004,25,
160,374.7,1558.0,119.9,203,998,26,
161,376.7,1566.6,119.1,207,1013,26,
162,379.7,1579.1,119.2,207,1011,26,
163,381.7,1587.5,120.0,203,997,26,
164,384.7,1600.2,119.5,205,1005,26,
165,386.7,1608.4,119.5,205,1005,26,
166,388.7,1616.7,120.4,201,990,26,
167,391.7,1629.3,121.5,195,971,26,
168,393.7,1637.3,121.5,195,971,26,
169,395.7,1645.4,123.2,187,944,26,
170,397.7,1653.9,122.2,192,960,26,
171,400.7,1666.2,121.2,197,976,26,
172,402.7,1674.6,120.6,200,986,26,
173,404.7,1683.1,118.8,209,1018,26,
174,407.7,1695.7,119.8,204,1000,26,
175,409.7,1703.8,120.2,202,993,26,
176,411.7,1712.2,121.0,198,979,26,
177,414.7,1724.7,122.2,192,960,26,
178,416.7,1732.8,122.2,192,960,26,
179,418.7,1741.2,120.6,200,986,26,
180,420.7,1749.8,119.9,203,998,26,
181,423.7,1762.3,119.1,207,1013,26,
182,425.7,1770.6,119.3,206,1009,26,
183,427.7,1779.2,119.6,205,1004,26,
184,430.7,1791.8,117.9,214,1034,25,
185,432.7,1800.3,118.7,209,1020,25,
186,435.7,1813.1,119.4,206,1007,25,
187,437.7,1821.4,119.4,206,1007,25,
188,439.7,1829.7,119.2,207,1011,26,
189,441.7,1838.3,119.7,204,1002,26,
190,444.7,1850.9,118.8,209,1018,26,
191,446.7,1859.3,118.4,211,1025,26,
192,448.7,1867.8,118.6,210,1022,26,
193,451.7,1880.2,120.0,203,997,26,
194,453.7,1888.3,122.4,191,956,26,
195,455.7,1896.6,122.1,192,961,27,
196,457.7,1904.9,121.5,195,971,27,
197,460.7,1917.5,120.4,201,990,27,
198,462.7,1925.8,119.7,204,1002,26,
199,464.7,1934.4,118.7,209,1020,26,
200,467.7,1946.9,120.6,200,986,26,
201,469.7,1955.1,120.6,200,986,26,
202,471.7,1963.4,121.1,197,978,26,
203,473.7,1971.8,120.8,199,983,26,
204,476.7,1984.3,121.0,198,979,27,
205,478.7,1992.5,120.6,200,986,27,
206,480.7,2000.9,120.2,202,993,27,
207,482.7,2009.4,119.4,206,1007,26,
208,485.7,2021.9,120.0,203,997,26,
209,487.7,2030.2,119.8,204,1000,26,
210,489.7,2038.7,120.0,203,997,27,
211,492.7,2051.3,120.1,202,995,26,
212,494.7,2059.5,120.1,202,995,26,
213,496.7,2067.8,120.4,201,990,26,
214,498.7,2076.4,120.0,203,997,27,
215,501.7,2089.0,119.2,207,1011,26,
216,503.7,2097.2,119.1,207,1013,26,
217,505.7,2105.6,120.2,202,993,27,
218,508.7,2118.4,120.0,203,997,26,
219,510.7,2126.6,120.0,203,997,26,
220,512.7,2134.8,120.4,201,990,26,
221,514.7,2143.2,120.4,201,990,26,
222,517.7,2155.8,120.1,202,995,27,
223,519.7,2164.1,120.1,202,995,27,
224,521.7,2172.4,119.7,204,1002,27,
225,523.7,2180.9,119.6,205,1004,26,
226,526.7,2193.5,120.0,203,997,26,
227,528.7,2201.8,120.0,203,997,26,
228,530.7,2210.2,119.7,204,1002,26,
229,532.7,2218.6,119.9,203,998,26,
230,535.7,2231.0,121.1,197,978,27,
231,537.7,2239.2,120.4,201,990,27,
232,539.7,2247.6,120.2,202,993,26,
233,542.7,2260.1,121.9,193,964,27,
234,544.7,2268.3,121.9,193,964,27,
235,546.7,2276.6,120.6,200,986,27,
236,548.7,2285.0,119.8,204,1000,27,
237,550.7,2293.5,120.2,202,993,27,
238,553.7,2306.1,119.7,204,1002,27,
239,555.7,2314.4,118.7,209,1020,27,
240,557.7,2322.8,119.2,207,1011,27,
241,559.7,2331.3,120.1,202,995,27,
242,562.7,2343.7,119.9,203,998,26,
243,564.7,2351.9,121.6,195,969,26,
244,566.7,2360.4,120.4,201,990,27,
245,568.7,2369.0,119.4,206,1007,27,
246,571.7,2381.6,118.6,210,1022,27,
247,573.7,2389.8,119.3,206,1009,26,
248,575.7,2398.2,120.8,199,983,26,
249,578.7,2410.8,120.5,200,988,26,
250,580.7,2419.0,120.5,200,988,26,
251,582.7,2427.4,120.0,203,997,27,
252,584.7,2435.8,119.8,204,1000,27,
253,587.7,2448.5,119.7,204,1002,26,
254,589.7,2456.7,119.7,204,1002,26,
255,591.7,2465.1,119.9,203,998,26,
256,593.7,2473.7,119.6,205,1004,26,
257,596.7,2486.5,118.0,213,1033,27,
258,598.7,2494.8,118.0,213,1033,27,
259,600.7,2503.4,117.8,214,1036,26,
260,602.7,2512.1,117.0,219,1052,26,
261,605.7,2524.9,117.0,219,1052,26,
262,607.7,2533.4,117.1,218,1050,26,
263,609.7,2542.0,117.4,216,1044,26,
264,612.7,2554.9,117.7,215,1038,26,
265,614.7,2563.2,117.7,215,1038,26,
266,616.7,2571.5,118.7,209,1020,26,
267,618.7,2580.0,120.1,202,995,26,
268,621.7,2592.3,120.8,199,983,26,
269,623.7,2600.4,121.7,194,968,27,
270,625.7,2608.9,121.9,193,964,26,
271,628.7,2621.4,121.6,195,969,26,
272,630.7,2629.5,121.6,195,969,26,
273,632.7,2637.7,121.6,195,969,27,
274,634.7,2646.1,121.0,198,979,26,
275,637.7,2658.9,119.0,208,1014,26,
276,639.7,2667.1,119.0,208,1014,26,
277,641.7,2675.4,119.7,204,1002,27,
278,643.7,2683.8,120.7,199,985,27,
279,646.7,2696.5,120.0,203,997,27,
280,648.7,2704.7,120.0,203,997,27,
281,650.7,2713.1,119.7,204,1002,26,
282,652.7,2721.5,119.8,204,1000,27,
283,655.7,2734.3,119.0,208,1014,27,
284,657.7,2742.5,119.0,208,1014,27,
285,659.7,2751.0,119.2,207,1011,26,
286,661.7,2759.4,119.4,206,1007,27,
287,664.7,2772.1,119.1,207,1013,27,
288,666.7,2780.4,119.1,207,1013,27,
