Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
1,0.4,1.4,0.0,,,,
2,2.4,10.0,136.4,138,774,,
3,4.4,18.6,117.0,219,1052,28,
4,7.4,31.8,114.8,231,1096,27,
5,9.4,40.4,114.8,231,1096,27,
6,11.4,49.1,113.9,237,1115,26,
7,13.4,58.0,114.4,234,1104,26,
8,16.4,71.1,115.5,227,1081,27,
9,18.4,79.6,115.5,227,1081,27,
10,20.4,88.4,115.3,228,1085,26,
11,22.4,97.1,115.4,228,1083,26,
12,25.4,110.0,116.4,222,1063,27,
13,27.4,118.6,115.9,225,1073,26,
14,29.4,127.3,116.1,224,1069,27,
15,31.4,136.1,116.4,222,1063,26,
16,34.5,149.1,115.6,227,1079,27,
17,36.5,157.5,116.6,221,1059,27,
18,38.5,166.4,116.1,224,1069,27,
19,41.5,179.9,114.3,234,1106,25,
20,43.5,188.4,114.3,234,1106,25,
21,45.5,197.1,115.5,227,1081,27,
22,47.5,205.8,115.7,226,1077,27,
23,50.5,218.9,115.8,225,1075,27,
24,52.5,227.4,115.8,225,1075,27,
25,54.5,235.9,116.2,223,1067,27,
26,56.5,244.5,117.0,219,1052,27,
27,58.5,253.1,117.3,217,1046,28,
28,61.5,266.0,117.2,217,1048,27,
29,63.5,274.6,117.2,217,1048,27,
30,65.5,283.2,115.7,226,1077,27,
31,67.5,291.7,117.0,219,1052,27,
32,70.5,304.3,119.5,205,1005,27,
33,72.5,312.7,119.5,205,1005,27,
34,74.5,321.0,118.9,208,1016,27,
35,76.5,329.6,118.8,209,1018,27,
36,79.5,342.4,118.3,211,1027,27,
37,81.5,350.8,118.3,211,1027,27,
38,83.5,359.3,118.2,212,1029,27,
39,85.5,367.9,117.5,216,1042,27,
40,88.5,380.9,117.4,216,1044,26,
41,90.5,389.3,117.4,216,1044,26,
42,92.5,397.7,118.5,210,1023,27,
43,94.5,406.2,118.8,209,1018,27,
44,96.5,414.7,118.9,208,1016,27,
45,99.5,427.5,118.7,209,1020,27,
46,101.5,435.8,117.7,215,1038,26,
47,103.5,444.2,118.9,208,1016,26,
48,105.5,452.8,119.6,205,1004,27,
49,108.5,465.4,119.4,206,1007,27,
50,110.5,473.7,119.1,207,1013,27,
51,112.5,482.2,119.6,205,1004,27,
52,115.5,495.2,117.8,214,1036,26,
53,117.5,503.5,117.8,214,1036,26,
54,119.5,511.9,118.2,212,1029,26,
55,121.5,520.5,118.6,210,1022,26,
56,124.5,533.3,118.8,209,1018,26,
57,126.5,541.6,118.0,213,1033,26,
58,128.5,550.1,118.4,211,1025,26,
59,131.5,563.0,118.4,211,1025,26,
60,133.5,571.4,118.4,211,1025,26,
61,135.5,579.8,117.9,214,1034,27,
62,137.5,588.3,118.7,209,1020,26,
63,140.5,601.2,117.8,214,1036,27,
64,142.6,609.6,117.8,214,1036,27,
65,144.5,618.1,117.9,214,1034,26,
66,146.5,626.6,118.5,210,1023,26,
67,149.5,639.3,119.7,204,1002,26,
68,151.5,647.7,118.5,210,1023,27,
69,153.5,656.4,116.8,220,1055,26,
70,156.5,669.2,117.2,217,1048,26,
71,158.5,677.7,117.4,216,1044,26,
72,160.5,686.3,117.6,215,1040,25,
73,163.5,699.2,117.2,217,1048,26,
74,165.5,707.7,116.7,220,1057,26,
75,167.5,716.2,117.0,219,1052,26,
76,170.5,729.1,117.9,214,1034,26,
77,172.5,737.4,117.9,214,1034,26,
78,174.5,745.8,118.7,209,1020,26,
79,176.5,754.5,118.5,210,1023,27,
80,179.5,767.3,117.3,217,1046,27,
81,181.5,775.7,117.8,214,1036,26,
82,183.5,784.3,118.0,213,1033,26,
83,186.6,797.3,117.5,216,1042,26,
84,188.6,805.8,117.5,216,1042,26,
85,190.6,814.4,116.4,222,1063,26,
86,192.6,822.9,117.7,215,1038,26,
87,195.6,835.5,119.1,207,1013,26,
88,197.6,843.7,119.3,206,1009,27,
89,199.5,852.2,119.3,206,1009,26,
90,202.6,865.0,119.1,207,1013,26,
91,204.6,873.3,119.1,207,1013,26,
92,206.6,881.7,118.7,209,1020,26,
93,208.6,890.3,119.1,207,1013,26,
94,211.6,903.0,117.9,214,1034,26,
95,213.6,911.4,118.7,209,1020,25,
96,215.5,919.9,118.5,210,1023,26,
97,218.6,932.5,119.0,208,1014,26,
98,220.5,940.9,118.8,209,1018,26,
99,222.6,949.6,118.9,208,1016,26,
100,225.6,962.2,118.4,211,1025,26,
101,227.6,970.6,118.0,213,1033,26,
102,229.6,979.2,118.5,210,1023,27,
103,232.6,991.9,119.5,205,1005,26,
104,234.6,1000.2,119.5,205,1005,26,
105,236.6,1008.6,119.2,207,1011,27,
106,238.5,1017.2,118.0,213,1033,26,
107,241.6,1029.7,118.8,209,1018,26,
108,243.6,1037.9,120.7,199,985,27,
109,245.6,1046.4,120.7,199,985,27,
