Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
1,0.7,2.6,0.0,,,,
2,2.7,10.9,141.6,123,724,,
3,4.7,19.2,120.7,199,985,28,
4,6.7,27.7,120.0,203,997,28,
5,8.7,36.5,117.3,217,1046,27,
6,11.7,49.1,117.3,217,1046,27,
7,13.7,57.6,118.3,211,1027,27,
8,15.7,66.4,116.7,220,1057,27,
9,17.7,75.2,114.9,231,1094,27,
10,20.7,88.3,114.4,234,1104,27,
11,22.7,96.9,114.8,231,1096,27,
12,24.7,105.6,115.8,225,1075,26,
13,27.7,118.6,117.0,219,1052,26,
14,29.7,126.9,117.0,219,1052,26,
15,31.7,135.6,117.9,214,1034,25,
16,33.7,144.3,116.5,221,1061,26,
17,36.7,157.3,116.6,221,1059,26,
18,38.7,165.7,115.8,225,1075,26,
19,40.7,174.5,115.9,225,1073,27,
20,43.7,187.7,116.0,224,1071,27,
21,45.7,196.2,116.0,224,1071,27,
22,47.7,204.7,116.4,222,1063,26,
23,49.7,213.4,116.2,223,1067,27,
24,51.7,222.2,116.0,224,1071,27,
25,54.7,235.1,115.9,225,1073,27,
26,56.7,243.6,116.2,223,1067,27,
27,58.7,252.2,116.6,221,1059,26,
28,61.7,265.3,115.9,225,1073,27,
29,63.7,273.8,115.9,225,1073,27,
30,65.7,282.5,115.9,225,1073,27,
31,67.7,291.3,116.0,224,1071,26,
32,70.7,304.3,115.7,226,1077,26,
33,72.7,312.8,115.9,225,1073,26,
34,74.7,321.5,115.8,225,1075,27,
35,76.7,330.3,115.8,225,1075,27,
36,79.7,343.1,116.2,223,1067,26,
37,81.7,351.6,117.4,216,1044,27,
38,83.7,360.1,117.2,217,1048,26,
39,86.7,373.2,117.2,217,1048,26,
40,88.7,381.7,117.2,217,1048,26,
41,90.7,390.1,116.5,221,1061,27,
42,92.7,398.9,116.8,220,1055,26,
43,95.7,411.8,117.0,219,1052,26,
44,97.7,420.2,117.0,219,1052,26,
45,99.7,428.8,117.2,217,1048,26,
46,101.7,437.5,117.4,216,1044,27,
47,104.7,450.2,116.9,219,1054,26,
48,106.7,458.7,117.2,217,1048,26,
49,108.7,467.4,117.2,217,1048,26,
50,111.7,480.4,117.1,218,1050,26,
51,113.7,488.8,116.4,222,1063,25,
52,115.7,497.5,117.4,216,1044,25,
53,118.7,510.1,117.8,214,1036,26,
54,120.7,518.4,119.0,208,1014,25,
55,122.7,527.0,119.5,205,1005,26,
56,125.7,539.9,117.6,215,1040,26,
57,127.7,548.3,116.7,220,1057,26,
58,129.7,557.1,116.9,219,1054,26,
59,132.7,570.0,116.6,221,1059,25,
60,134.7,578.4,116.6,221,1059,26,
61,136.7,587.2,117.3,217,1046,26,
62,139.7,600.0,116.7,220,1057,26,
63,141.7,608.5,117.0,219,1052,26,
64,143.7,617.2,117.0,219,1052,26,
65,146.7,630.0,117.8,214,1036,25,
66,148.7,638.8,115.8,225,1075,26,
67,150.7,647.5,114.9,231,1094,26,
68,153.7,660.3,116.5,221,1061,26,
69,155.7,668.7,117.6,215,1040,26,
70,157.7,677.3,117.8,214,1036,26,
71,160.7,690.2,117.4,216,1044,26,
72,162.7,698.7,117.4,216,1044,26,
73,164.7,707.2,117.6,215,1040,26,
74,166.7,715.8,117.5,216,1042,26,
75,169.7,728.5,118.0,213,1033,26,
76,171.7,736.9,117.8,214,1036,26,
77,173.7,745.5,117.9,214,1034,26,
78,176.7,758.5,116.8,220,1055,26,
79,178.7,766.9,116.8,220,1055,26,
80,180.7,775.5,117.1,218,1050,26,
81,183.7,788.7,116.1,224,1069,26,
82,185.7,797.3,116.1,224,1069,26,
83,187.7,806.0,114.9,231,1094,26,
84,190.7,819.1,116.8,220,1055,26,
85,192.7,827.5,116.8,220,1055,26,
86,194.7,836.1,116.2,223,1067,26,
87,197.7,849.3,116.1,224,1069,26,
88,199.7,857.8,116.1,224,1069,26,
89,201.7,866.4,116.1,224,1069,26,
90,204.7,879.4,117.0,219,1052,26,
91,206.7,887.7,117.0,219,1052,26,
92,208.7,896.3,117.3,217,1046,26,
93,211.7,909.5,115.9,225,1073,25,
94,213.7,917.9,115.9,225,1073,25,
95,215.7,926.7,115.7,226,1077,26,
96,218.7,939.8,116.3,222,1065,26,
97,220.7,948.3,116.3,222,1065,26,
98,222.7,956.9,116.7,220,1057,26,
99,225.7,970.0,116.2,223,1067,26,
100,227.8,978.6,116.2,223,1067,26,
101,229.7,987.2,115.5,227,1081,26,
102,231.7,995.9,115.8,225,1075,26,
103,234.7,1008.7,116.9,219,1054,26,
104,236.7,1017.3,116.8,220,1055,26,
105,239.7,1030.3,117.1,218,1050,25,
106,241.7,1038.7,117.1,218,1050,25,
107,243.8,1047.2,117.3,217,1046,25,
108,246.8,1060.1,118.4,211,1025,25,
109,248.7,1068.5,117.2,217,1048,25,
110,250.7,1077.0,118.0,213,1033,25,
111,253.8,1089.6,119.5,205,1005,25,
112,255.7,1097.8,119.7,204,1002,25,
113,257.7,1106.4,120.1,202,995,25,
114,260.7,1119.1,118.8,209,1018,26,
115,262.7,1127.6,117.6,215,1040,26,
116,265.7,1140.5,117.7,215,1038,25,
117,267.7,1148.9,117.7,215,1038,25,
118,269.7,1157.5,116.9,219,1054,25,
119,272.7,1170.5,117.6,215,1040,26,
120,274.7,1178.9,117.6,215,1040,26,
121,276.7,1187.6,115.8,225,1075,25,
122,279.7,1200.5,117.0,219,1052,25,
123,281.7,1208.9,116.9,219,1054,25,
124,283.7,1217.6,117.4,216,1044,25,
125,286.7,1230.2,118.4,211,1025,25,
126,288.7,1238.6,118.5,210,1023,26,
127,291.7,1251.6,118.3,211,1027,25,
128,293.7,1259.9,118.3,211,1027,25,
129,295.7,1268.6,117.0,219,1052,26,
130,298.7,1281.5,116.9,219,1054,26,
131,300.7,1289.9,116.9,219,1054,26,
132,302.7,1298.7,116.1,224,1069,25,
133,305.7,1311.6,116.5,221,1061,25,
134,307.7,1320.1,116.6,221,1059,25,
135,310.7,1333.1,117.4,216,1044,25,
136,312.7,1341.5,117.4,216,1044,25,
137,314.7,1350.0,117.2,217,1048,26,
138,317.7,1362.9,118.8,209,1018,26,
139,319.7,1371.1,118.8,209,1018,26,
140,321.7,1379.5,119.2,207,1011,25,
141,324.7,1392.2,119.4,206,1007,25,
142,326.7,1400.5,119.4,206,1007,25,
143,328.7,1408.9,119.7,204,1002,26,
144,331.7,1421.7,119.0,208,1014,26,
145,333.7,1429.9,119.0,208,1014,26,
146,335.7,1438.5,119.1,207,1013,25,
147,338.7,1451.2,118.9,208,1016,25,
148,340.7,1459.6,118.5,210,1023,25,
149,342.7,1468.3,117.4,216,1044,26,
150,345.7,1480.9,117.2,217,1048,25,
151,347.7,1489.4,118.7,209,1020,25,
152,350.8,1502.2,119.5,205,1005,25,
153,352.8,1510.4,119.5,205,1005,25,
154,354.8,1518.9,119.1,207,1013,26,
155,357.8,1531.6,119.8,204,1000,26,
156,359.8,1539.8,119.8,204,1000,26,
157,361.7,1548.2,119.8,204,1000,26,
158,364.8,1561.1,119.1,207,1013,25,
159,366.8,1569.6,117.4,216,1044,25,
160,368.8,1578.2,117.1,218,1050,25,
161,371.8,1590.7,119.3,206,1009,25,
162,373.8,1599.2,118.6,210,1022,26,
163,376.8,1612.2,118.0,213,1033,26,
164,378.8,1620.4,118.0,213,1033,26,
165,380.7,1629.1,117.8,214,1036,25,
166,383.8,1642.1,117.2,217,1048,26,
167,385.8,1650.4,117.2,217,1048,26,
168,387.8,1659.0,117.7,215,1038,25,
169,390.8,1671.6,119.7,204,1002,26,
170,392.8,1679.8,119.7,204,1002,26,
171,394.8,1688.3,120.5,200,988,26,
172,397.8,1701.0,118.6,210,1022,26,
173,399.8,1709.5,118.6,210,1022,26,
174,401.7,1718.0,117.3,217,1046,26,
175,404.8,1731.1,117.3,217,1046,26,
176,406.8,1739.4,117.3,217,1046,26,
177,408.8,1747.9,118.0,213,1033,26,
178,411.8,1761.1,115.8,225,1075,26,
179,413.8,1769.6,115.8,225,1075,26,
180,415.8,1778.3,115.0,230,1092,25,
181,418.8,1791.4,117.2,217,1048,26,
182,420.8,1799.8,117.2,217,1048,26,
183,422.8,1808.4,116.6,221,1059,26,
184,425.8,1821.5,117.2,217,1048,25,
185,427.8,1829.8,117.2,217,1048,25,
186,429.8,1838.3,117.7,215,1038,26,
187,432.8,1851.3,117.8,214,1036,26,
188,434.8,1859.5,117.8,214,1036,26,
189,436.8,1868.1,118.5,210,1023,25,
190,439.8,1881.0,117.9,214,1034,26,
191,441.8,1889.3,117.9,214,1034,26,
192,443.8,1897.9,117.9,214,1034,26,
193,445.8,1906.5,117.5,216,1042,26,
194,448.8,1919.5,116.9,219,1054,27,
195,450.8,1928.1,116.3,222,1065,26,
196,452.8,1936.9,115.1,230,1089,26,
197,455.8,1949.8,115.8,225,1075,26,
198,457.8,1958.4,115.9,225,1073,26,
199,459.8,1967.1,116.3,222,1065,25,
200,462.8,1980.2,116.0,224,1071,26,
201,464.8,1988.7,115.2,229,1087,26,
202,467.4,2000.2,115.8,225,1075,26,
203,469.8,2010.5,116.0,224,1071,26,
204,471.8,2019.1,115.6,227,1079,25,
205,474.8,2032.3,116.1,224,1069,25,
206,476.8,2040.7,116.1,224,1069,25,
207,478.8,2049.3,116.8,220,1055,26,
208,480.8,2058.1,116.2,223,1067,25,
209,483.8,2070.9,116.6,221,1059,26,
210,485.8,2079.5,116.5,221,1061,26,
211,487.8,2088.3,116.0,224,1071,26,
212,490.8,2101.2,116.2,223,1067,26,
213,492.8,2109.7,116.9,219,1054,26,
214,494.8,2118.2,117.3,217,1046,26,
215,497.8,2130.9,118.9,208,1016,26,
216,499.8,2139.3,118.5,210,1023,26,
