Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
1,0.1,0.2,0.0,,,,
2,2.1,8.9,136.2,139,776,,
3,4.1,18.3,110.6,259,1190,33,
4,6.1,28.4,103.3,318,1392,35,
5,8.1,38.1,100.9,341,1472,33,
6,10.1,47.8,103.7,314,1380,30,
7,12.1,57.3,103.8,313,1377,29,
8,14.1,66.9,104.2,309,1364,29,
9,16.1,76.6,104.6,306,1352,29,
10,18.1,86.1,104.4,308,1358,28,
11,20.1,95.6,106.0,294,1311,27,
12,23.1,109.7,107.5,282,1269,28,
13,25.1,118.9,107.5,282,1269,28,
14,27.1,128.1,107.4,283,1272,28,
15,29.1,137.4,108.0,278,1256,28,
16,31.1,146.9,107.9,279,1258,27,
17,34.1,160.9,107.9,279,1258,27,
18,36.1,170.1,107.9,279,1258,27,
19,38.1,179.3,107.8,279,1261,27,
20,40.1,188.7,107.8,279,1261,27,
21,43.1,202.7,108.9,271,1232,27,
22,45.1,211.8,108.9,271,1232,27,
23,47.1,220.9,109.5,267,1217,27,
24,49.1,230.1,109.0,270,1230,28,
25,51.1,239.2,110.3,261,1197,27,
26,54.1,252.7,112.3,247,1150,28,
27,56.1,261.7,112.3,247,1150,28,
28,58.1,270.8,110.0,263,1205,28,
29,60.1,280.0,108.7,273,1237,27,
30,62.1,289.3,108.8,272,1235,27,
31,64.1,298.7,108.5,274,1243,28,
32,67.1,312.5,109.1,270,1227,28,
33,69.1,321.6,109.1,270,1227,28,
34,71.1,330.8,109.3,268,1222,27,
35,73.1,340.0,108.4,275,1245,28,
36,75.1,349.4,108.8,272,1235,27,
37,78.1,363.3,109.1,270,1227,27,
38,80.1,372.2,109.1,270,1227,27,
39,82.1,381.2,110.9,257,1183,27,
40,84.1,390.2,111.5,252,1168,27,
41,86.1,399.3,111.2,255,1176,27,
42,89.1,413.1,110.1,262,1202,27,
43,91.1,422.1,110.1,262,1202,27,
44,93.1,431.0,110.7,258,1187,27,
45,95.1,440.1,110.6,259,1190,27,
46,97.1,449.2,111.4,253,1171,27,
47,100.1,462.8,111.8,250,1161,27,
48,102.1,471.6,111.8,250,1161,27,
49,104.1,480.5,111.9,250,1159,28,
50,106.1,489.5,112.0,249,1157,27,
51,108.1,498.7,111.8,250,1161,27,
52,111.1,512.2,110.7,258,1187,27,
53,113.1,521.1,111.1,255,1178,26,
54,115.1,530.1,111.6,252,1166,27,
55,117.1,539.0,112.8,244,1139,26,
56,120.1,552.2,113.8,237,1117,27,
57,122.1,561.0,113.8,237,1117,27,
58,124.1,569.8,114.0,236,1113,27,
59,126.1,578.8,112.8,244,1139,27,
60,129.1,592.3,112.3,247,1150,27,
61,131.1,601.0,112.3,247,1150,27,
62,133.1,610.0,112.9,243,1137,27,
63,135.1,619.0,112.6,245,1143,27,
64,138.1,632.2,113.1,242,1132,26,
65,140.1,640.9,113.1,242,1132,25,
66,142.1,649.9,113.8,237,1117,26,
67,145.1,663.1,114.2,235,1108,26,
68,147.1,671.8,113.8,237,1117,26,
69,149.1,680.7,113.6,239,1121,26,
70,152.1,694.5,112.2,248,1152,26,
71,154.1,703.2,110.8,257,1185,25,
72,156.1,712.2,112.5,246,1146,25,
73,159.1,725.5,113.5,239,1123,26,
74,161.1,734.3,113.1,242,1132,26,
75,163.1,743.2,113.1,242,1132,26,
76,166.1,756.4,113.7,238,1119,26,
77,168.1,765.1,113.9,237,1115,26,
78,170.1,774.0,114.5,233,1102,26,
79,173.1,787.3,114.2,235,1108,26,
80,175.1,795.9,113.8,237,1117,26,
81,177.1,804.9,113.4,240,1126,26,
82,180.1,818.1,114.2,235,1108,26,
83,182.1,826.8,114.2,235,1108,26,
84,184.1,835.6,114.4,234,1104,26,
85,187.1,848.9,114.3,234,1106,26,
86,189.1,857.5,114.3,234,1106,26,
87,191.1,866.4,114.2,235,1108,26,
88,194.1,879.6,115.5,227,1081,25,
89,196.1,888.1,115.5,227,1081,25,
90,198.1,896.9,115.3,228,1085,26,
91,201.1,910.3,113.4,240,1126,26,
92,203.1,918.9,113.4,240,1126,26,
93,205.1,927.7,113.8,237,1117,25,
94,208.1,941.0,114.6,233,1100,26,
95,210.1,949.7,114.6,233,1100,26,
96,212.1,958.4,114.8,231,1096,26,
97,214.1,967.4,114.1,236,1110,26,
98,217.1,980.7,112.2,248,1152,26,
99,219.1,989.3,113.5,239,1123,26,
100,221.1,998.3,114.6,233,1100,25,
101,224.1,1011.6,114.0,236,1113,26,
102,226.1,1020.2,113.7,238,1119,26,
103,228.1,1029.0,114.0,236,1113,26,
104,231.1,1042.4,114.4,234,1104,26,
105,233.1,1050.9,114.4,234,1104,26,
106,235.1,1059.6,114.8,231,1096,26,
107,237.1,1068.5,114.6,233,1100,26,
108,240.1,1081.6,114.9,231,1094,26,
109,242.1,1090.1,115.2,229,1087,26,
110,244.1,1098.9,115.6,227,1079,26,
111,247.1,1112.2,113.9,237,1115,26,
112,249.1,1120.9,113.9,237,1115,26,
113,251.1,1129.6,114.0,236,1113,26,
114,254.1,1143.0,114.9,231,1094,26,
115,256.1,1151.5,114.9,231,1094,26,
116,258.1,1160.2,114.9,231,1094,26,
117,261.1,1173.6,114.4,234,1104,26,
118,263.1,1182.2,114.4,234,1104,26,
119,265.1,1191.0,113.7,238,1119,26,
120,268.1,1204.3,115.2,229,1087,26,
121,270.1,1212.8,115.2,229,1087,26,
122,272.1,1221.4,115.5,227,1081,26,
123,275.1,1234.7,115.1,230,1089,26,
124,277.1,1243.2,115.1,230,1089,26,
125,279.1,1252.0,115.5,227,1081,26,
126,281.1,1261.0,114.5,233,1102,26,
127,284.1,1274.0,113.5,239,1123,26,
128,286.1,1282.8,114.7,232,1098,26,
129,288.1,1291.6,114.5,233,1102,26,
130,291.1,1304.7,114.4,234,1104,26,
131,293.1,1313.3,114.9,231,1094,26,
132,295.1,1322.1,115.6,227,1079,26,
133,298.1,1335.3,114.7,232,1098,26,
134,300.1,1343.8,114.7,232,1098,26,
135,302.1,1352.6,115.4,228,1083,26,
136,304.1,1361.4,115.1,230,1089,26,
137,307.1,1374.8,114.1,236,1110,26,
138,309.1,1383.6,112.4,246,1148,26,
139,311.1,1392.5,112.8,244,1139,26,
140,314.1,1405.8,113.9,237,1115,26,
141,316.1,1414.4,113.9,237,1115,26,
142,318.1,1423.2,114.0,236,1113,26,
143,320.1,1432.2,114.4,234,1104,26,
144,323.1,1445.3,113.8,237,1117,26,
145,325.1,1454.0,114.2,235,1108,27,
146,327.1,1462.8,114.3,234,1106,26,
147,330.1,1476.0,115.0,230,1092,26,
148,332.1,1484.6,115.0,230,1092,26,
149,334.1,1493.4,115.0,230,1092,26,
150,337.1,1506.6,115.1,230,1089,26,
151,339.1,1515.2,115.1,230,1089,26,
152,341.1,1523.8,115.4,228,1083,26,
153,343.1,1532.5,116.1,224,1069,26,
154,346.1,1545.7,115.0,230,1092,26,
155,348.1,1554.3,115.0,230,1092,26,
156,350.1,1563.2,114.0,236,1113,26,
157,353.1,1576.5,114.3,234,1106,26,
158,355.1,1585.1,114.3,234,1106,26,
159,357.1,1593.9,114.6,233,1100,26,
160,359.1,1602.7,114.9,231,1094,26,
161,362.1,1615.9,114.6,233,1100,26,
162,364.1,1624.8,114.1,236,1110,26,
163,366.1,1633.8,111.7,251,1164,26,
164,369.1,1647.4,111.8,250,1161,26,
165,371.1,1656.2,111.8,250,1161,26,
166,373.1,1665.1,112.1,248,1155,26,
167,375.1,1673.9,113.1,242,1132,27,
168,378.1,1687.3,114.0,236,1113,26,
169,380.1,1695.9,114.0,236,1113,26,
170,382.1,1704.7,114.0,236,1113,27,
171,384.1,1713.6,113.8,237,1117,26,
172,387.1,1726.7,114.4,234,1104,26,
173,389.1,1735.3,114.7,232,1098,26,
174,391.1,1744.0,115.6,227,1079,27,
175,393.1,1753.0,115.5,227,1081,26,
176,396.1,1766.0,115.1,230,1089,26,
177,398.1,1774.7,114.7,232,1098,27,
178,400.1,1783.5,114.6,233,1100,26,
179,403.1,1796.8,114.6,233,1100,26,
180,405.1,1805.4,114.6,233,1100,26,
181,407.1,1814.1,114.7,232,1098,26,
182,409.1,1823.0,114.8,231,1096,27,
183,412.1,1836.1,115.5,227,1081,27,
184,414.1,1844.6,115.5,227,1081,27,
185,416.1,1853.2,116.1,224,1069,26,
186,418.1,1862.0,116.0,224,1071,27,
187,421.1,1875.1,115.7,226,1077,26,
188,423.1,1883.9,114.2,235,1108,26,
189,425.1,1892.8,113.7,238,1119,26,
190,428.1,1905.8,114.9,231,1094,26,
191,430.1,1914.4,115.2,229,1087,26,
192,432.1,1923.1,115.9,225,1073,26,
193,435.1,1936.2,116.1,224,1069,26,
194,437.1,1944.7,116.1,224,1069,26,
195,439.1,1953.4,115.9,225,1073,26,
196,442.1,1966.7,114.6,233,1100,26,
197,444.1,1975.2,114.6,233,1100,26,
198,446.1,1983.9,115.5,227,1081,26,
199,448.1,1992.8,114.8,231,1096,26,
200,451.1,2005.9,114.9,231,1094,26,
201,453.1,2014.5,114.3,234,1106,26,
202,455.1,2023.3,114.8,231,1096,26,
203,458.1,2036.4,115.6,227,1079,26,
204,460.1,2044.9,115.6,227,1079,26,
205,462.1,2053.6,116.3,222,1065,26,
206,465.1,2066.6,116.7,220,1057,26,
207,467.1,2075.1,116.7,220,1057,26,
208,469.1,2083.9,115.1,230,1089,26,
209,471.1,2092.8,114.2,235,1108,26,
210,474.1,2106.0,114.2,235,1108,26,
211,476.1,2114.6,114.1,236,1110,26,
212,478.1,2123.5,114.5,233,1102,26,
213,481.1,2136.8,114.4,234,1104,26,
214,483.1,2145.5,114.4,234,1104,26,
215,485.1,2154.3,113.3,241,1128,26,
216,488.1,2167.7,114.0,236,1113,26,
217,490.1,2176.4,114.0,236,1113,26,
218,492.1,2185.3,112.9,243,1137,26,
219,494.1,2194.2,112.7,245,1141,27,
220,497.1,2207.6,114.1,236,1110,26,
221,499.1,2216.2,114.1,236,1110,26,
222,501.1,2224.9,114.3,234,1106,27,
223,503.1,2233.9,114.0,236,1113,26,
224,506.1,2247.1,114.1,236,1110,27,
225,508.1,2255.8,114.1,236,1110,27,
226,510.1,2264.7,113.7,238,1119,26,
227,512.1,2273.7,113.2,241,1130,27,
228,515.1,2287.0,113.3,241,1128,27,
229,517.1,2295.7,113.3,241,1128,27,
230,519.1,2304.6,113.4,240,1126,27,
231,521.1,2313.5,113.0,243,1134,27,
232,524.1,2327.0,112.6,245,1143,27,
233,526.1,2335.9,112.6,245,1143,27,
234,528.1,2344.7,112.0,249,1157,27,
235,530.1,2353.7,112.6,245,1143,27,
236,532.1,2362.7,112.5,246,1146,27,
237,535.1,2376.1,112.9,243,1137,27,
238,537.1,2385.0,111.9,250,1159,27,
239,539.1,2393.8,112.3,247,1150,27,
240,541.1,2402.8,113.4,240,1126,27,
241,544.1,2416.1,113.3,241,1128,27,
242,546.1,2424.8,113.3,241,1128,27,
243,548.1,2433.6,113.1,242,1132,27,
244,550.1,2442.5,113.8,237,1117,27,
245,553.1,2455.8,114.2,235,1108,27,
246,555.1,2464.5,114.2,235,1108,27,
247,557.1,2473.2,114.1,236,1110,27,
248,559.1,2482.1,113.3,241,1128,27,
249,561.1,2491.1,113.4,240,1126,27,
