Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
1,0.6,1.9,0.0,,,,
2,2.6,10.2,143.4,119,708,,
3,4.6,18.7,119.3,206,1009,28,
4,6.6,27.4,118.3,211,1027,28,
5,9.6,40.5,115.8,225,1075,28,
6,11.6,49.1,115.8,225,1075,28,
7,13.6,57.8,114.8,231,1096,28,
8,15.6,66.6,114.4,234,1104,27,
9,18.6,79.7,116.0,224,1071,26,
10,20.6,88.1,116.0,224,1071,26,
11,22.6,96.8,117.4,216,1044,26,
12,24.6,105.7,114.7,232,1098,27,
13,27.6,119.2,113.2,241,1130,27,
14,29.6,127.9,113.2,241,1130,27,
15,31.6,136.7,113.3,241,1128,27,
16,33.6,145.5,113.8,237,1117,26,
17,36.6,158.1,119.9,203,998,26,
18,38.6,166.5,119.9,203,998,26,
19,40.6,175.0,118.4,211,1025,26,
20,42.6,183.7,117.4,216,1044,27,
21,45.6,196.6,117.0,219,1052,27,
22,47.6,205.1,116.9,219,1054,27,
23,49.6,213.6,116.9,219,1054,27,
24,51.6,222.3,117.5,216,1042,26,
25,54.6,235.0,119.3,206,1009,26,
26,56.6,243.4,117.4,216,1044,26,
27,58.6,252.1,117.5,216,1042,27,
28,60.6,260.6,117.3,217,1046,27,
29,63.6,273.4,117.8,214,1036,27,
30,65.6,281.8,118.2,212,1029,27,
31,67.6,290.3,118.4,211,1025,27,
32,69.6,298.9,117.9,214,1034,27,
33,72.6,311.7,118.1,212,1031,27,
34,74.6,320.1,118.1,212,1031,27,
35,76.6,328.6,118.1,212,1031,27,
36,78.6,337.0,118.5,210,1023,27,
37,81.6,349.9,117.8,214,1036,27,
38,83.6,358.4,117.8,214,1036,27,
39,85.6,366.9,117.5,216,1042,27,
40,87.6,375.5,117.1,218,1050,27,
41,89.6,384.3,116.0,224,1071,27,
42,92.6,397.3,116.5,221,1061,27,
43,94.6,405.8,116.5,221,1061,27,
44,96.6,414.5,115.7,226,1077,27,
45,98.6,423.3,115.2,229,1087,27,
46,100.6,432.1,114.4,234,1104,27,
47,103.6,445.3,114.4,234,1104,27,
48,105.6,454.0,114.4,234,1104,27,
49,107.6,462.8,114.1,236,1110,27,
50,109.6,471.7,113.9,237,1115,27,
51,111.6,480.5,114.6,233,1100,27,
52,114.6,493.6,114.8,231,1096,27,
53,116.6,502.2,114.6,233,1100,27,
54,118.6,511.1,114.5,233,1102,26,
55,120.6,520.0,113.8,237,1117,27,
56,123.6,533.1,114.0,236,1113,27,
57,125.6,541.7,114.8,231,1096,27,
58,127.6,550.2,116.1,224,1069,28,
59,129.6,558.7,117.7,215,1038,27,
60,131.6,567.5,117.6,215,1040,27,
61,134.6,580.5,115.9,225,1073,27,
62,136.6,589.2,114.6,233,1100,26,
63,138.6,598.0,114.2,235,1108,26,
64,141.6,610.9,117.6,215,1040,26,
65,143.6,619.3,117.6,215,1040,26,
66,145.6,628.0,117.3,217,1046,27,
67,147.6,636.9,115.9,225,1073,26,
68,150.6,650.0,114.7,232,1098,27,
69,152.6,658.7,114.7,232,1098,27,
70,154.6,667.6,113.8,237,1117,27,
71,156.6,676.6,111.9,250,1159,27,
72,158.6,685.5,113.0,243,1134,27,
73,161.6,698.8,113.5,239,1123,27,
74,163.6,707.6,113.5,239,1123,27,
75,165.6,716.4,113.3,241,1128,27,
76,167.6,725.3,112.6,245,1143,27,
77,169.6,734.2,113.4,240,1126,27,
78,172.6,747.6,113.4,240,1126,27,
79,174.6,756.4,113.4,240,1126,27,
80,176.6,765.1,113.2,241,1130,27,
81,178.6,773.9,113.9,237,1115,27,
82,180.6,782.8,114.2,235,1108,28,
83,183.6,796.2,113.4,240,1126,27,
84,185.6,805.1,113.4,240,1126,27,
85,187.6,813.9,112.5,246,1146,28,
86,189.6,822.8,111.8,250,1161,27,
87,191.6,831.8,112.7,245,1141,27,
88,194.6,845.2,113.1,242,1132,27,
89,196.6,853.9,113.1,242,1132,27,
90,198.6,862.7,113.3,241,1128,27,
91,200.6,871.4,114.0,236,1113,27,
92,202.6,880.3,114.9,231,1094,27,
93,205.6,893.7,113.4,240,1126,28,
94,207.6,902.5,113.4,240,1126,28,
95,209.6,911.3,113.5,239,1123,27,
96,211.6,920.2,112.7,245,1141,28,
97,213.6,929.2,112.4,246,1148,27,
98,215.6,938.3,112.1,248,1155,28,
99,218.6,951.6,111.9,250,1159,28,
100,220.6,960.4,112.4,246,1148,27,
101,222.6,969.4,113.0,243,1134,27,
102,224.6,978.3,113.0,243,1134,27,
103,227.6,991.8,112.4,246,1148,27,
104,229.6,1000.7,112.4,246,1148,27,
105,231.6,1009.6,112.1,248,1155,28,
106,233.6,1018.5,111.5,252,1168,27,
107,235.6,1027.7,111.5,252,1168,27,
108,238.6,1041.2,112.0,249,1157,27,
109,240.6,1050.0,112.0,249,1157,27,
110,242.6,1058.9,112.8,244,1139,27,
111,244.6,1068.0,112.2,248,1152,27,
112,246.6,1077.0,111.7,251,1164,27,
113,249.6,1090.5,111.6,252,1166,27,
114,251.6,1099.4,111.6,252,1166,27,
115,253.6,1108.3,111.8,250,1161,27,
116,255.6,1117.3,112.2,248,1152,27,
117,258.6,1130.9,111.8,250,1161,27,
118,260.6,1139.8,111.8,250,1161,27,
119,262.6,1148.7,112.0,249,1157,27,
120,264.6,1157.6,111.9,250,1159,27,
121,266.6,1166.6,111.8,250,1161,28,
122,268.6,1175.7,112.0,249,1157,27,
123,271.6,1189.1,112.1,248,1155,27,
124,273.6,1197.9,112.1,248,1155,27,
125,275.6,1206.8,112.0,249,1157,27,
126,277.6,1215.8,112.6,245,1143,27,
127,280.6,1229.4,112.2,248,1152,27,
128,282.6,1238.2,112.2,248,1152,27,
129,284.6,1247.0,112.3,247,1150,27,
130,286.6,1255.8,113.8,237,1117,27,
131,288.6,1264.8,113.5,239,1123,27,
132,291.6,1278.3,112.3,247,1150,27,
133,293.6,1287.1,112.3,247,1150,27,
134,295.6,1295.9,112.3,247,1150,27,
135,297.6,1305.0,112.1,248,1155,27,
136,299.6,1314.1,111.2,255,1176,27,
137,302.6,1327.8,110.5,259,1192,27,
138,304.6,1336.7,110.5,259,1192,27,
139,306.6,1345.6,110.9,257,1183,27,
140,308.6,1354.6,112.4,246,1148,27,
141,310.6,1363.7,112.3,247,1150,27,
142,313.6,1377.1,112.7,245,1141,28,
143,315.6,1385.9,112.7,245,1141,28,
144,317.6,1394.8,113.2,241,1130,28,
145,319.6,1403.5,112.5,246,1146,29,
146,321.6,1412.6,113.0,243,1134,28,
147,323.6,1421.7,111.7,251,1164,29,
148,325.6,1430.8,111.1,255,1178,27,
149,328.6,1444.1,113.0,243,1134,27,
150,330.6,1452.9,113.0,243,1134,27,
151,332.6,1461.8,113.5,239,1123,28,
152,334.6,1470.6,112.7,245,1141,28,
153,336.6,1479.7,112.3,247,1150,28,
154,339.6,1493.2,112.4,246,1148,27,
155,341.6,1502.0,112.4,246,1148,27,
156,343.6,1510.8,112.8,244,1139,27,
157,345.6,1519.8,112.6,245,1143,27,
158,347.6,1528.8,112.2,248,1152,27,
159,349.6,1537.7,112.7,245,1141,28,
160,352.6,1551.2,112.0,249,1157,28,
161,354.6,1560.1,112.0,249,1157,28,
162,356.6,1569.0,111.9,250,1159,27,
163,358.6,1578.0,111.7,251,1164,28,
164,360.6,1587.1,111.6,252,1166,27,
165,363.6,1600.7,111.9,250,1159,27,
166,365.6,1609.5,111.9,250,1159,27,
167,367.6,1618.4,112.2,248,1152,27,
168,369.6,1627.3,112.2,248,1152,28,
169,371.6,1636.3,112.1,248,1155,28,
170,373.6,1645.4,112.0,249,1157,27,
171,376.6,1658.8,112.1,248,1155,27,
172,378.6,1667.6,112.1,248,1155,27,
173,380.6,1676.5,112.2,248,1152,27,
174,382.6,1685.5,112.5,246,1146,27,
175,384.6,1694.7,111.8,250,1161,28,
176,387.6,1708.2,112.3,247,1150,27,
177,389.6,1716.9,112.3,247,1150,27,
178,391.6,1725.8,112.3,247,1150,27,
179,393.6,1734.7,112.9,243,1137,27,
180,395.6,1743.5,114.4,234,1104,27,
181,398.6,1756.8,113.9,237,1115,27,
182,400.6,1765.6,113.9,237,1115,27,
183,402.6,1774.4,113.3,241,1128,27,
184,404.6,1783.3,113.0,243,1134,27,
185,406.6,1792.3,112.9,243,1137,27,
186,409.6,1805.6,113.4,240,1126,27,
187,411.6,1814.3,113.4,240,1126,27,
188,413.6,1823.2,113.6,239,1121,27,
189,415.6,1832.1,112.8,244,1139,28,
190,417.6,1841.1,112.5,246,1146,27,
191,420.6,1854.5,113.1,242,1132,27,
192,422.6,1863.3,112.8,244,1139,27,
193,424.6,1872.3,111.7,251,1164,27,
194,426.6,1881.3,111.6,252,1166,27,
195,429.6,1894.7,112.6,245,1143,27,
196,431.6,1903.5,112.6,245,1143,27,
197,433.6,1912.4,112.9,243,1137,27,
198,435.6,1921.4,112.3,247,1150,27,
199,437.6,1930.5,112.7,245,1141,27,
200,440.6,1944.0,112.3,247,1150,28,
201,442.6,1952.8,112.3,247,1150,28,
202,444.6,1961.6,112.3,247,1150,27,
203,446.6,1970.5,112.9,243,1137,27,
204,448.6,1979.5,113.2,241,1130,27,
205,451.6,1992.8,113.6,239,1121,27,
206,453.6,2001.6,113.1,242,1132,27,
207,455.6,2010.5,112.5,246,1146,28,
208,457.6,2019.3,112.9,243,1137,27,
209,459.6,2028.3,113.5,239,1123,27,
210,462.6,2041.6,114.0,236,1113,27,
211,464.6,2050.3,114.0,236,1113,27,
212,466.6,2059.0,113.8,237,1117,28,
213,468.6,2067.9,113.7,238,1119,27,
214,470.6,2076.8,113.8,237,1117,28,
215,473.6,2090.0,114.0,236,1113,27,
216,475.6,2098.8,114.0,236,1113,27,
217,477.6,2107.7,113.0,243,1134,27,
218,479.6,2116.6,112.6,245,1143,27,
219,481.6,2125.6,112.8,244,1139,27,
220,484.6,2138.9,113.4,240,1126,27,
221,486.6,2147.7,113.4,240,1126,27,
222,488.6,2156.5,113.0,243,1134,27,
223,490.6,2165.5,113.0,243,1134,27,
224,492.6,2174.6,112.3,247,1150,27,
225,495.6,2187.9,113.1,242,1132,27,
226,497.6,2196.6,113.1,242,1132,27,
227,499.6,2205.4,113.3,241,1128,27,
228,501.6,2214.3,113.6,239,1121,27,
229,503.6,2223.3,113.5,239,1123,27,
230,506.6,2236.7,112.8,244,1139,27,
231,508.6,2245.5,112.8,244,1139,27,
232,510.6,2254.4,112.8,244,1139,27,
233,512.6,2263.3,112.9,243,1137,27,
234,515.6,2276.9,112.2,248,1152,27,
235,517.6,2285.7,112.2,248,1152,27,
236,519.6,2294.4,112.3,247,1150,27,
237,521.6,2303.3,113.8,237,1117,27,
238,523.6,2312.2,113.2,241,1130,28,
239,526.6,2325.7,113.1,242,1132,27,
240,528.6,2334.4,113.1,242,1132,27,
241,530.6,2343.0,114.2,235,1108,27,
242,532.6,2351.8,114.8,231,1096,27,
243,534.6,2360.8,114.0,236,1113,27,
244,537.6,2374.2,112.6,245,1143,27,
245,539.6,2382.9,112.6,245,1143,27,
246,541.6,2391.6,114.2,235,1108,27,
247,543.6,2400.4,114.5,233,1102,28,
248,545.6,2409.2,115.4,228,1083,27,
249,548.6,2422.6,112.9,243,1137,27,
250,550.6,2431.4,112.9,243,1137,27,
251,552.6,2440.2,112.5,246,1146,27,
252,554.6,2449.0,113.3,241,1128,27,
253,556.6,2458.1,113.3,241,1128,27,
254,559.6,2471.4,112.8,244,1139,27,
255,561.6,2480.1,112.8,244,1139,27,
256,563.6,2488.9,113.5,239,1123,27,
257,565.6,2497.8,113.8,237,1117,27,
258,567.6,2506.8,113.1,242,1132,27,
259,570.6,2520.2,112.3,247,1150,27,
260,572.6,2529.0,112.2,248,1152,27,
261,574.6,2538.0,112.4,246,1148,27,
262,576.6,2547.0,112.4,246,1148,27,
263,579.6,2560.5,112.4,246,1148,27,
264,581.6,2569.2,112.4,246,1148,27,
265,583.6,2578.1,112.6,245,1143,27,
266,585.6,2587.1,113.0,243,1134,27,
267,587.6,2596.1,112.0,249,1157,27,
268,590.6,2609.6,111.4,253,1171,27,
269,592.6,2618.5,111.4,253,1171,27,
270,594.6,2627.4,112.0,249,1157,27,
271,596.6,2636.4,112.2,248,1152,27,
272,598.6,2645.5,112.3,247,1150,28,
273,601.6,2658.9,111.3,254,1173,28,
274,603.6,2667.9,111.3,254,1173,28,
275,605.6,2676.8,111.0,256,1180,27,
276,607.6,2685.8,111.4,253,1171,28,
277,609.6,2695.0,111.1,255,1178,27,
278,612.6,2708.7,111.4,253,1171,28,
279,614.6,2717.6,111.4,253,1171,28,
280,616.6,2726.5,111.9,250,1159,28,
281,618.6,2735.4,111.7,251,1164,28,
282,620.6,2744.3,112.2,248,1152,28,
283,622.6,2753.3,113.0,243,1134,28,
284,624.6,2762.3,112.5,246,1146,28,
285,627.6,2775.8,111.6,252,1166,28,
286,629.6,2784.6,111.6,252,1166,28,
287,631.6,2793.4,112.0,249,1157,27,
288,633.6,2802.4,113.4,240,1126,28,
289,635.6,2811.3,112.7,245,1141,28,
290,637.6,2820.4,112.4,246,1148,28,
291,640.6,2833.8,112.7,245,1141,28,
292,642.6,2842.6,112.7,245,1141,28,
293,644.6,2851.4,112.6,245,1143,27,
294,646.6,2860.5,111.9,250,1159,28,
295,648.6,2869.6,111.4,253,1171,27,
296,651.6,2883.0,112.8,244,1139,28,
297,653.6,2891.8,112.8,244,1139,28,
298,655.6,2900.7,112.7,245,1141,27,
299,657.6,2909.5,112.9,243,1137,28,
300,659.6,2918.6,112.1,248,1155,28,
301,661.6,2927.7,111.5,252,1168,28,
302,664.6,2941.0,113.1,242,1132,27,
303,666.6,2949.8,113.1,242,1132,27,
304,668.6,2958.6,113.0,243,1134,28,
305,670.6,2967.7,112.2,248,1152,27,
306,672.6,2976.7,112.4,246,1148,27,
307,675.6,2990.1,112.9,243,1137,28,
308,677.6,2998.9,112.9,243,1137,28,
309,679.6,3007.7,113.1,242,1132,28,
310,681.6,3016.6,112.8,244,1139,28,
311,683.6,3025.6,112.3,247,1150,28,
312,685.6,3034.7,112.0,249,1157,27,
313,688.6,3048.1,112.2,248,1152,27,
314,690.6,3057.1,112.2,248,1152,27,
315,692.6,3065.9,111.5,252,1168,28,
316,694.6,3074.9,112.1,248,1155,28,
317,696.6,3083.9,112.7,245,1141,28,
318,698.6,3092.8,112.2,248,1152,28,
319,701.6,3106.2,113.1,242,1132,28,
320,703.6,3115.0,113.1,242,1132,28,
321,705.6,3123.7,113.5,239,1123,28,
322,707.6,3132.5,113.9,237,1115,27,
323,709.6,3141.4,113.4,240,1126,28,
324,711.6,3150.4,112.9,243,1137,27,
325,714.6,3163.9,112.4,246,1148,27,
326,716.6,3172.7,112.4,246,1148,27,
327,718.6,3181.7,112.0,249,1157,27,
328,720.6,3190.7,111.6,252,1166,28,
329,722.6,3199.8,111.6,252,1166,27,
330,725.6,3213.4,111.2,255,1176,27,
331,727.6,3222.3,111.2,255,1176,27,
