Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
1,0.5,1.3,0.0,,,,
2,3.5,12.3,139.4,129,744,25,
3,5.5,20.2,139.4,129,744,25,
4,7.5,28.6,125.2,178,913,27,
5,9.5,37.4,116.6,221,1059,26,
6,12.5,50.4,117.2,217,1048,26,
7,14.5,58.7,117.2,217,1048,26,
8,16.5,67.3,119.0,208,1014,27,
9,18.5,76.0,116.2,223,1067,27,
10,21.5,89.1,116.5,221,1061,26,
11,23.5,97.6,116.5,221,1061,26,
12,25.5,106.1,116.6,221,1059,26,
13,27.5,114.8,116.6,221,1059,27,
14,30.5,127.7,117.7,215,1038,26,
15,32.5,136.1,117.7,215,1038,26,
16,34.5,144.6,117.3,217,1046,26,
17,36.5,153.4,117.4,216,1044,27,
18,39.5,166.2,117.0,219,1052,26,
19,41.5,174.7,116.8,220,1055,26,
20,43.5,183.3,117.4,216,1044,26,
21,46.5,195.8,118.5,210,1023,26,
22,48.5,203.9,121.0,198,979,26,
23,50.5,212.3,121.3,196,974,26,
24,53.5,224.7,122.2,192,960,26,
25,55.5,232.8,122.2,192,960,26,
26,57.5,241.1,122.0,193,963,25,
27,60.5,254.0,119.9,203,998,26,
28,62.5,262.5,117.1,218,1050,24,
29,65.5,275.3,117.3,217,1046,24,
30,67.5,283.6,119.0,208,1014,23,
31,70.5,296.2,119.6,205,1004,24,
32,72.5,304.6,119.3,206,1009,24,
33,75.5,317.1,120.0,203,997,24,
34,77.5,325.6,119.8,204,1000,24,
35,80.5,338.3,118.7,209,1020,25,
36,82.5,346.5,119.1,207,1013,25,
37,84.5,355.1,120.1,202,995,26,
38,87.5,367.6,119.2,207,1011,25,
39,89.5,376.1,119.3,206,1009,25,
40,92.5,388.7,119.6,205,1004,25,
41,94.5,397.0,119.0,208,1014,25,
42,97.5,409.7,119.8,204,1000,25,
43,99.5,417.9,119.8,204,1000,25,
44,101.5,426.2,120.3,201,991,25,
45,104.5,439.0,120.2,202,993,26,
46,106.5,447.3,120.2,202,993,26,
47,108.5,455.7,118.4,211,1025,25,
48,111.5,468.2,121.2,197,976,26,
49,113.5,476.3,121.2,197,976,26,
50,115.5,484.6,122.0,193,963,26,
51,118.5,497.2,122.0,193,963,25,
52,120.5,505.5,119.9,203,998,26,
53,122.5,514.0,118.7,209,1020,25,
54,125.5,526.4,119.9,203,998,25,
55,127.5,534.8,120.7,199,985,25,
56,130.5,547.6,119.1,207,1013,25,
57,132.5,555.9,119.1,207,1013,25,
58,134.5,564.2,119.7,204,1002,25,
59,137.5,576.7,121.2,197,976,25,
60,139.5,584.7,121.3,196,974,25,
61,141.5,593.1,121.7,194,968,25,
62,144.5,605.4,121.4,196,973,26,
63,146.5,613.6,121.6,195,969,25,
64,149.5,626.1,122.1,192,961,26,
65,151.5,634.3,122.1,192,961,26,
66,153.5,642.8,119.0,208,1014,25,
67,156.5,655.6,118.5,210,1023,25,
68,158.5,663.8,119.1,207,1013,26,
69,161.5,676.7,118.7,209,1020,25,
70,163.5,684.9,118.7,209,1020,25,
71,165.5,693.5,118.4,211,1025,25,
72,168.5,706.1,118.8,209,1018,25,
73,170.5,714.3,119.8,204,1000,25,
74,173.5,727.0,121.2,197,976,25,
75,175.5,735.1,121.2,197,976,25,
76,177.5,743.4,120.8,199,983,25,
77,180.5,756.0,121.8,194,966,25,
78,182.5,764.2,121.8,194,966,25,
