Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
1,1.0,3.5,153.2,97,635,,
2,3.0,10.9,153.2,97,635,,
3,5.0,18.4,133.8,146,802,26,
4,7.0,26.5,131.5,154,829,26,
5,10.0,38.8,125.4,177,910,26,
6,12.0,47.0,121.5,195,971,26,
7,14.0,55.3,120.7,199,985,26,
8,17.0,67.8,122.5,190,955,26,
9,19.0,75.8,122.5,190,955,26,
10,21.0,84.0,122.9,189,948,26,
11,24.0,95.7,125.0,179,916,26,
12,26.0,103.5,128.6,165,866,24,
13,29.0,115.5,126.4,173,896,25,
14,31.0,123.4,126.4,173,896,25,
15,33.0,131.5,124.6,181,922,26,
16,36.0,143.4,127.9,167,875,26,
17,38.0,151.3,127.9,167,875,26,
18,40.0,159.5,125.2,178,913,26,
19,43.0,171.2,123.9,184,933,25,
20,45.0,178.9,128.8,164,863,25,
21,48.0,190.7,129.3,162,857,23,
22,50.0,198.6,129.3,162,857,23,
23,52.0,206.7,125.6,177,907,27,
24,54.0,214.9,123.3,187,942,27,
25,57.0,227.2,123.3,187,942,27,
26,59.0,235.3,123.3,187,942,27,
27,61.0,243.5,122.6,190,953,27,
28,63.0,251.8,121.6,195,969,27,
29,66.0,264.4,121.9,193,964,26,
30,68.0,272.7,119.7,204,1002,26,
31,70.0,281.0,119.5,205,1005,26,
32,73.0,293.3,123.3,187,942,26,
33,75.0,301.3,123.3,187,942,26,
34,77.0,309.4,123.1,188,945,27,
35,79.0,317.6,123.5,186,939,26,
36,82.0,329.7,124.6,181,922,26,
37,84.0,337.7,124.2,183,928,26,
38,86.0,346.0,122.9,189,948,26,
39,89.0,358.7,121.7,194,968,25,
40,91.0,367.0,118.6,210,1022,25,
41,93.0,375.5,119.3,206,1009,25,
42,96.0,387.6,121.9,193,964,26,
43,98.0,395.6,123.4,186,941,25,
44,100.0,403.8,123.7,185,936,26,
45,103.0,415.7,125.0,179,916,26,
46,105.0,423.5,126.3,174,897,26,
47,107.0,431.6,126.4,173,896,26,
48,110.0,443.6,126.5,173,895,26,
49,112.0,451.4,126.5,173,895,26,
50,114.0,459.3,126.8,172,890,26,
51,117.0,471.3,126.5,173,895,26,
52,119.0,479.1,126.5,173,895,26,
53,121.0,486.9,127.4,169,882,26,
54,124.0,498.8,128.1,167,873,26,
55,126.0,506.5,128.1,167,873,26,
56,128.0,514.4,128.0,167,874,26,
57,131.0,526.3,128.4,165,869,26,
58,133.0,534.0,128.4,165,869,26,
59,135.0,541.8,127.9,167,875,26,
60,138.0,553.6,128.6,165,866,26,
61,140.0,561.3,128.6,165,866,26,
62,142.0,569.2,128.3,166,870,26,
63,145.0,581.7,123.1,188,945,25,
64,147.0,589.6,123.1,188,945,25,
65,149.0,597.6,124.4,182,925,25,
66,152.0,609.9,125.5,177,909,26,
67,154.0,617.6,125.5,177,909,26,
68,156.0,625.5,127.1,170,886,26,
69,159.0,637.5,127.1,170,886,26,
70,161.0,645.4,127.1,170,886,26,
71,163.0,653.5,124.9,180,918,26,
72,166.0,665.7,124.9,180,918,26,
73,168.0,673.5,124.9,180,918,26,
74,170.0,681.5,125.7,176,906,26,
75,173.1,694.1,122.0,193,963,25,
76,175.1,702.1,122.0,193,963,25,
77,177.1,710.4,122.2,192,960,25,
78,180.1,722.6,123.2,187,944,26,
79,182.1,730.6,123.2,187,944,26,
80,184.1,738.7,124.3,182,927,26,
81,187.1,751.0,124.3,182,927,26,
82,189.1,758.9,124.3,182,927,26,
83,191.1,767.0,124.6,181,922,25,
84,194.1,779.1,125.0,179,916,26,
85,196.1,786.9,125.0,179,916,26,
86,198.1,794.8,126.4,173,896,26,
87,201.1,806.9,126.6,172,893,26,
88,203.1,814.8,126.6,172,893,26,
89,205.1,822.8,125.1,179,915,26,
90,208.1,834.8,127.2,170,885,26,
91,210.1,842.5,127.2,170,885,26,
92,212.1,850.4,127.5,169,881,26,
93,215.1,862.6,124.3,182,927,26,
94,217.1,870.5,124.3,182,927,26,
95,219.1,878.6,124.9,180,918,26,
96,222.1,890.9,124.6,181,922,26,
97,224.1,898.8,124.6,181,922,26,
98,226.1,906.8,124.9,180,918,26,
99,229.1,918.9,125.9,175,903,26,
100,231.1,926.7,125.9,175,903,26,
101,233.1,934.7,125.7,176,906,26,
102,236.1,947.1,123.6,185,937,25,
103,238.1,955.0,123.6,185,937,25,
104,240.1,963.1,124.2,183,928,25,
105,243.1,975.2,124.4,182,925,25,
106,245.1,983.2,124.5,181,924,26,
107,247.1,991.4,125.1,179,915,25,
108,250.1,1003.6,123.4,186,941,26,
109,252.1,1011.5,123.5,186,939,26,
110,254.1,1019.8,124.0,184,931,26,
111,257.1,1031.9,123.9,184,933,26,
112,259.1,1040.0,123.8,184,934,26,
113,261.1,1048.1,123.3,187,942,26,
114,264.1,1060.4,123.4,186,941,26,
115,266.1,1068.5,123.4,186,941,26,
116,268.1,1076.7,121.5,195,971,25,
117,271.1,1089.0,123.7,185,936,26,
118,273.1,1097.0,123.7,185,936,26,
119,275.1,1105.2,122.9,189,948,26,
120,278.1,1117.5,123.8,184,934,26,
121,280.1,1125.5,123.8,184,934,26,
122,282.1,1133.7,122.8,189,950,26,
123,285.1,1146.2,122.4,191,956,26,
124,287.1,1154.5,122.4,191,956,26,
125,289.1,1162.9,119.3,206,1009,26,
126,291.1,1171.3,118.7,209,1020,26,
127,294.1,1183.6,121.4,196,973,26,
128,296.1,1191.7,122.5,190,955,27,
129,298.1,1199.9,122.8,189,950,26,
130,301.1,1212.3,122.6,190,953,26,
131,303.1,1220.3,122.6,190,953,26,
132,305.1,1228.5,123.5,186,939,26,
133,307.1,1237.3,121.0,198,979,26,
134,310.1,1250.3,115.6,227,1079,26,
135,312.1,1259.0,114.9,231,1094,26,
136,314.1,1267.8,114.6,233,1100,26,
137,317.1,1281.0,114.7,232,1098,26,
138,319.1,1289.6,114.7,232,1098,26,
139,321.1,1298.4,114.2,235,1108,27,
140,323.1,1307.3,114.6,233,1100,26,
141,326.1,1320.4,114.5,233,1102,26,
142,328.1,1329.0,114.6,233,1100,26,
143,330.1,1337.8,114.5,233,1102,27,
144,332.1,1346.5,115.8,225,1075,27,
145,335.1,1359.5,116.5,221,1061,27,
146,337.1,1368.0,116.0,224,1071,27,
147,339.1,1376.7,116.0,224,1071,27,
148,342.1,1390.4,112.1,248,1155,26,
149,344.1,1399.3,112.1,248,1155,26,
150,346.1,1408.2,110.4,260,1195,26,
151,348.1,1417.4,110.9,257,1183,27,
152,351.1,1431.1,110.7,258,1187,27,
153,353.1,1440.1,110.7,258,1187,27,
154,355.1,1449.0,111.2,255,1176,27,
155,357.1,1458.0,111.3,254,1173,27,
156,359.1,1467.1,111.4,253,1171,27,
157,362.1,1480.8,111.5,252,1168,26,
158,364.1,1489.8,110.0,263,1205,27,
159,366.1,1498.5,110.4,260,1195,27,
160,368.1,1507.1,116.0,224,1071,27,
161,371.1,1519.9,118.2,212,1029,27,
162,373.1,1528.3,118.2,212,1029,27,
163,375.1,1536.8,117.9,214,1034,27,
164,377.1,1545.2,118.7,209,1020,27,
165,380.1,1557.8,120.6,200,986,27,
166,382.1,1566.1,120.6,200,986,27,
167,384.1,1574.3,119.9,203,998,27,
168,386.1,1582.7,120.7,199,985,27,
169,389.1,1595.5,119.3,206,1009,26,
170,391.1,1603.7,119.3,206,1009,26,
171,393.1,1611.8,120.4,201,990,26,
172,395.1,1620.0,122.2,192,960,26,
173,398.1,1632.3,123.7,185,936,27,
174,400.1,1640.4,123.7,185,936,27,
175,402.1,1648.5,122.8,189,950,27,
176,404.1,1656.6,123.3,187,942,27,
177,407.1,1668.8,124.2,183,928,26,
178,409.1,1676.9,124.2,183,928,26,
179,411.1,1685.2,122.6,190,953,26,
180,413.1,1693.6,120.5,200,988,26,
181,416.1,1705.9,121.4,196,973,26,
182,418.1,1713.9,122.6,190,953,26,
183,420.1,1722.3,122.7,189,952,26,
184,423.1,1734.6,122.3,191,958,26,
185,425.1,1742.8,121.9,193,964,26,
186,427.1,1751.2,120.7,199,985,26,
187,430.1,1763.7,121.8,194,966,26,
188,432.1,1771.8,121.8,194,966,26,
189,434.0,1779.8,122.6,190,953,26,
190,436.1,1788.1,123.1,188,945,26,
191,439.1,1800.4,123.4,186,941,27,
192,441.1,1808.3,123.4,186,941,27,
193,443.1,1816.5,123.9,184,933,26,
194,445.1,1824.8,122.8,189,950,26,
195,448.1,1837.1,122.5,190,955,27,
196,450.1,1845.2,122.5,190,955,26,
197,452.1,1853.5,121.8,194,966,27,
198,455.1,1865.8,123.2,187,944,26,
199,457.1,1873.7,123.2,187,944,26,
200,459.1,1881.9,124.5,181,924,26,
201,461.1,1890.1,123.8,184,934,26,
202,464.1,1902.2,123.9,184,933,26,
203,466.1,1910.4,122.8,189,950,26,
204,468.1,1918.7,122.3,191,958,26,
205,471.1,1930.8,123.2,187,944,26,
206,473.0,1938.7,124.5,181,924,26,
207,475.0,1946.9,124.3,182,927,26,
208,478.1,1959.4,122.2,192,960,26,
209,480.1,1967.5,122.2,192,960,26,
210,482.1,1975.7,122.1,192,961,26,
211,484.0,1984.0,121.4,196,973,26,
212,487.1,1996.3,122.0,193,963,26,
213,489.1,2004.4,122.8,189,950,26,
214,491.1,2012.6,122.9,189,948,26,
215,494.1,2025.2,122.0,193,963,26,
216,496.1,2033.2,122.0,193,963,26,
217,498.1,2041.4,122.2,192,960,26,
218,500.1,2049.6,122.6,190,953,26,
219,503.1,2062.0,121.9,193,964,26,
220,505.1,2070.2,121.9,193,964,26,
221,507.1,2078.6,120.0,203,997,26,
222,509.1,2087.0,119.8,204,1000,27,
223,512.1,2099.7,119.6,205,1004,27,
224,514.1,2108.0,119.6,205,1004,27,
225,516.1,2116.5,119.0,208,1014,26,
226,518.1,2125.2,118.0,213,1033,26,
227,521.1,2137.6,117.8,214,1036,27,
228,523.1,2145.6,121.5,195,971,26,
229,525.1,2153.8,123.6,185,937,27,
230,527.1,2161.9,123.6,185,937,27,
231,530.1,2174.2,123.8,184,934,27,
232,532.1,2182.3,123.3,187,942,27,
233,534.1,2190.5,122.5,190,955,27,
234,537.1,2202.8,123.3,187,942,26,
235,539.1,2210.9,123.3,187,942,26,
236,541.1,2219.0,123.0,188,947,26,
237,543.1,2227.2,123.2,187,944,26,
238,546.1,2239.5,123.4,186,941,26,
239,548.1,2247.5,123.4,186,941,26,
240,550.1,2255.5,124.0,184,931,27,
241,552.1,2263.9,123.5,186,939,26,
242,555.1,2276.3,121.5,195,971,27,
243,557.1,2284.3,121.5,195,971,26,
244,559.1,2292.5,123.7,185,936,26,
245,562.1,2304.8,123.8,184,934,26,
246,564.1,2312.8,123.8,184,934,26,
247,566.1,2321.1,122.2,192,960,26,
248,568.1,2329.5,120.6,200,986,27,
249,571.1,2342.0,121.0,198,979,26,
250,573.1,2350.3,120.2,202,993,26,
251,575.1,2358.7,119.7,204,1002,27,
252,577.1,2366.9,121.3,196,974,26,
253,580.1,2379.2,122.3,191,958,27,
254,582.1,2387.2,122.9,189,948,27,
255,584.1,2395.3,123.5,186,939,26,
256,586.1,2403.5,124.5,181,924,27,
257,589.1,2415.6,124.7,180,921,27,
258,591.1,2423.6,123.8,184,934,27,
259,593.1,2431.8,123.6,185,937,26,
260,595.1,2440.1,123.0,188,947,26,
261,598.1,2452.4,122.1,192,961,27,
262,600.1,2460.4,122.9,189,948,27,
263,602.1,2468.7,122.8,189,950,27,
264,604.1,2477.9,118.8,209,1018,27,
265,607.1,2491.6,110.9,257,1183,27,
266,609.1,2500.5,110.9,257,1183,27,
267,611.1,2509.4,111.6,252,1166,28,
268,613.1,2518.4,111.5,252,1168,28,
269,615.1,2527.6,110.3,261,1197,28,
270,617.1,2536.7,109.9,264,1207,28,
271,619.1,2545.8,111.4,253,1171,28,
272,622.1,2559.3,111.2,255,1176,29,
273,624.1,2568.2,111.2,255,1176,29,
274,626.1,2577.0,112.5,246,1146,28,
275,628.1,2585.9,113.3,241,1128,28,
276,630.1,2594.8,112.3,247,1150,28,
277,632.1,2603.8,112.5,246,1146,28,
278,634.1,2612.8,111.8,250,1161,28,
279,637.1,2626.5,111.2,255,1176,28,
280,639.1,2635.4,111.2,255,1176,28,
281,641.1,2644.4,110.8,257,1185,28,
282,643.1,2653.3,111.0,256,1180,29,
283,645.1,2662.3,111.9,250,1159,28,
284,647.1,2671.5,111.1,255,1178,28,
285,649.1,2680.5,110.5,259,1192,28,
286,651.1,2689.7,111.0,256,1180,29,
287,654.1,2703.3,110.4,260,1195,28,
288,656.1,2712.4,110.4,260,1195,28,
289,658.1,2721.5,109.5,267,1217,29,
290,660.1,2730.8,108.6,273,1240,29,
291,662.1,2740.1,107.6,281,1266,29,
292,664.1,2748.9,109.6,266,1214,28,
293,666.1,2757.4,115.8,225,1075,27,
294,669.1,2770.0,119.3,206,1009,28,
295,671.1,2778.4,119.3,206,1009,28,
296,673.1,2786.8,119.4,206,1007,27,
297,675.1,2795.2,119.1,207,1013,28,
298,677.1,2803.7,118.5,210,1023,27,
299,680.1,2816.3,120.3,201,991,27,
300,682.1,2824.5,120.3,201,991,27,
301,684.1,2832.6,122.2,192,960,28,
302,686.1,2840.8,122.3,191,958,28,
303,688.1,2849.0,123.0,188,947,27,
304,690.1,2857.3,122.4,191,956,28,
305,693.1,2869.5,123.1,188,945,27,
306,695.1,2877.5,123.1,188,945,27,
307,697.1,2885.8,123.1,188,945,27,
308,699.1,2894.0,122.3,191,958,27,
309,701.1,2902.3,121.9,193,964,28,
310,704.1,2914.7,122.1,192,961,27,
311,706.1,2922.7,122.1,192,961,27,
312,708.1,2930.9,123.6,185,937,28,
313,710.1,2939.2,121.9,193,964,27,
314,712.1,2947.4,122.5,190,955,27,
315,715.1,2959.9,122.3,191,958,27,
316,717.1,2968.2,120.2,202,993,27,
317,719.1,2976.6,119.1,207,1013,27,
318,721.1,2985.3,119.2,207,1011,27,
319,724.1,2998.2,116.6,221,1059,27,
320,726.1,3006.6,116.8,220,1055,27,
321,728.1,3015.2,117.4,216,1044,27,
322,730.1,3023.9,117.8,214,1036,26,
323,733.1,3036.5,118.2,212,1029,27,
324,735.1,3044.7,119.5,205,1005,27,
325,737.1,3052.9,121.1,197,978,27,
326,739.1,3061.2,121.7,194,968,27,
327,742.1,3073.5,123.1,188,945,27,
328,744.1,3081.7,123.1,188,945,27,
329,746.1,3090.0,121.6,195,969,27,
330,748.1,3098.3,121.1,197,978,27,
331,750.1,3106.6,121.6,195,969,28,
332,753.1,3119.3,120.1,202,995,27,
333,755.1,3127.7,118.6,210,1022,27,
334,757.1,3136.1,118.5,210,1023,27,
335,759.1,3144.7,118.2,212,1029,27,
336,762.1,3157.4,120.4,201,990,27,
337,764.1,3165.5,120.4,201,990,27,
338,766.1,3173.5,122.5,190,955,27,
339,768.1,3181.8,123.2,187,944,27,
340,771.1,3194.1,123.7,185,936,26,
341,773.1,3202.1,123.7,185,936,26,
342,775.1,3210.1,123.8,184,934,26,
343,777.1,3218.4,123.0,188,947,27,
344,780.1,3230.8,123.0,188,947,26,
345,782.1,3238.8,123.0,188,947,26,
346,784.1,3246.9,123.2,187,944,27,
347,786.1,3255.1,123.2,187,944,26,
348,789.1,3267.4,123.4,186,941,27,
349,791.1,3275.6,122.8,189,950,27,
350,793.1,3283.9,121.3,196,974,27,
351,795.1,3292.2,120.6,200,986,27,
352,798.1,3304.6,121.8,194,966,26,
353,800.1,3312.7,121.8,194,966,26,
354,802.1,3321.0,121.5,195,971,26,
355,804.1,3329.4,121.6,195,969,27,
356,807.1,3342.1,118.9,208,1016,27,
357,809.1,3350.4,118.9,208,1016,27,
358,811.1,3358.8,119.0,208,1014,27,
359,813.1,3367.3,119.2,207,1011,27,
360,816.1,3379.9,120.3,201,991,27,
