Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
1,,,,,,,
2,0.1,0.2,0.0,,,,
3,3.1,12.4,139.6,129,742,,
4,5.1,20.5,120.2,202,993,26,
5,7.1,29.0,122.3,191,958,26,
6,10.1,41.8,117.8,214,1036,27,
7,12.1,50.4,117.8,214,1036,27,
8,14.1,58.9,115.9,225,1073,27,
9,16.1,67.5,116.9,219,1054,27,
10,19.1,80.4,116.9,219,1054,27,
11,21.1,89.0,116.9,219,1054,27,
12,23.1,97.6,115.8,225,1075,27,
13,25.1,106.4,115.4,228,1083,27,
14,27.1,115.2,115.1,230,1089,27,
15,30.1,128.0,116.6,221,1059,27,
16,32.1,136.4,117.6,215,1040,27,
17,34.1,144.9,118.1,212,1031,27,
18,36.1,153.5,117.5,216,1042,28,
19,38.1,162.2,116.5,221,1061,27,
20,41.1,175.0,118.5,210,1023,28,
21,43.1,183.4,118.5,210,1023,28,
22,45.1,191.7,118.9,208,1016,28,
23,47.1,200.1,119.3,206,1009,27,
24,49.1,208.8,117.7,215,1038,28,
25,52.1,221.9,115.8,225,1075,26,
26,54.1,230.4,115.8,225,1075,26,
27,56.1,239.0,116.4,222,1063,25,
28,59.1,251.9,117.9,214,1034,26,
29,61.1,260.3,117.9,214,1034,26,
30,63.1,268.7,118.3,211,1027,26,
31,65.1,277.4,118.8,209,1018,26,
32,68.1,290.2,117.2,217,1048,26,
33,70.1,298.8,116.8,220,1055,26,
34,72.1,307.5,116.0,224,1071,26,
35,75.1,320.2,119.2,207,1011,27,
36,77.1,328.6,119.2,207,1011,27,
37,79.1,336.9,119.1,207,1013,27,
38,81.1,345.5,119.0,208,1014,27,
39,84.1,358.3,118.4,211,1025,27,
40,86.1,366.8,118.4,211,1025,27,
41,88.1,375.1,118.4,211,1025,27,
42,90.1,383.6,119.0,208,1014,26,
43,93.1,396.4,118.9,208,1016,26,
44,95.1,404.7,118.9,208,1016,26,
45,97.1,413.0,119.4,206,1007,27,
46,99.1,421.6,118.7,209,1020,27,
47,102.1,434.9,115.9,225,1073,26,
48,104.1,443.3,115.9,225,1073,26,
49,106.1,451.8,117.4,216,1044,27,
50,108.1,460.4,117.4,216,1044,26,
51,111.1,473.4,116.9,219,1054,27,
52,113.1,481.9,116.9,219,1054,27,
53,115.1,490.4,116.6,221,1059,27,
54,117.1,498.9,117.6,215,1040,27,
55,119.1,507.6,118.1,212,1031,27,
56,122.1,520.4,118.1,212,1031,27,
57,124.1,528.7,118.1,212,1031,27,
58,126.1,537.2,118.7,209,1020,27,
59,128.1,545.7,118.5,210,1023,27,
60,131.1,558.5,119.0,208,1014,27,
61,133.1,566.9,119.0,208,1014,27,
62,135.1,575.2,118.1,212,1031,27,
63,137.1,583.7,118.3,211,1027,27,
64,139.1,592.4,118.1,212,1031,27,
65,142.1,605.4,116.7,220,1057,27,
66,144.1,613.9,116.5,221,1061,27,
67,146.1,622.4,116.9,219,1054,27,
68,148.1,631.1,117.2,217,1048,27,
69,151.1,643.9,117.4,216,1044,27,
70,153.1,652.4,117.4,216,1044,27,
71,155.1,660.8,118.2,212,1029,27,
72,157.1,669.3,118.1,212,1031,27,
73,159.1,678.0,118.2,212,1029,27,
74,162.1,690.7,117.4,216,1044,27,
