Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
1,0.9,2.6,173.3,67,531,,
2,2.9,8.9,173.3,67,531,,
3,5.9,18.0,158.8,87,600,21,
4,7.8,24.6,163.3,80,576,22,
5,10.9,34.8,152.3,99,640,25,
6,12.9,41.8,145.9,113,687,26,
7,14.9,49.1,141.5,124,725,26,
8,17.9,59.7,139.9,128,739,25,
9,19.9,66.7,141.4,124,726,25,
10,22.9,77.3,143.3,119,709,25,
11,24.9,84.5,143.3,119,709,25,
12,26.9,91.7,138.5,132,753,26,
13,28.9,99.1,137.7,134,761,26,
14,31.9,109.7,138.5,132,753,26,
15,33.8,116.7,141.1,125,728,26,
16,36.9,127.4,143.0,120,711,25,
17,38.9,134.3,143.0,120,711,25,
18,41.9,144.8,144.9,115,695,24,
19,43.9,151.5,144.9,115,695,24,
20,45.9,158.4,145.7,113,689,25,
21,48.9,168.4,147.7,109,673,25,
22,50.9,175.1,149.2,105,662,24,
23,53.9,185.4,149.5,105,660,24,
24,55.9,192.1,147.0,110,679,25,
25,58.9,202.4,148.1,108,670,24,
26,60.9,209.3,147.4,109,676,25,
27,62.9,218.0,138.0,133,758,26,
28,64.9,227.1,114.9,231,1094,31,
29,66.9,236.2,110.3,261,1197,30,
30,68.9,245.6,109.1,270,1227,30,
31,70.9,255.0,107.3,283,1275,30,
32,72.9,264.4,106.4,291,1300,30,
33,74.9,273.8,106.4,291,1300,31,
34,76.9,283.3,106.7,288,1291,30,
35,78.9,292.9,106.3,291,1302,30,
36,80.9,302.4,104.9,303,1343,31,
37,82.9,312.0,105.6,297,1322,31,
38,84.9,321.6,104.6,306,1352,31,
39,86.9,331.3,104.8,304,1346,30,
40,88.9,340.8,105.2,301,1334,31,
41,90.9,350.3,106.1,293,1308,31,
42,92.9,359.8,105.8,296,1317,31,
43,93.9,364.5,105.8,296,1317,31,
44,95.9,374.1,105.4,299,1328,31,
45,97.9,383.6,104.4,308,1358,32,
46,99.9,393.1,105.0,302,1340,31,
47,101.9,402.7,105.4,299,1328,31,
48,103.9,412.2,104.6,306,1352,31,
49,105.9,421.9,104.6,306,1352,32,
50,107.9,431.4,104.9,303,1343,31,
51,109.9,440.9,105.6,297,1322,32,
52,111.9,450.6,104.4,308,1358,32,
53,113.9,460.3,104.2,309,1364,32,
54,114.9,465.1,104.2,309,1364,32,
55,116.9,474.8,103.5,316,1386,32,
56,118.9,484.3,103.8,313,1377,31,
57,120.9,493.9,104.5,307,1355,32,
58,122.9,503.5,104.2,309,1364,32,
59,124.9,512.9,104.5,307,1355,31,
60,127.9,525.0,126.5,173,895,26,
61,129.9,532.3,126.5,173,895,26,
62,131.9,539.5,135.9,139,779,25,
63,134.9,550.1,141.0,125,729,25,
64,136.9,557.2,141.4,124,726,25,
65,139.9,567.8,143.8,118,705,24,
66,141.9,574.6,143.8,118,705,24,
67,144.9,585.1,145.0,115,695,24,
68,146.9,592.0,145.0,115,695,24,
69,148.9,599.2,142.4,121,717,24,
70,151.9,609.5,142.6,121,715,25,
71,154.9,619.8,145.3,114,692,24,
72,156.9,626.5,148.1,108,670,22,
73,159.9,636.6,148.4,107,668,22,
74,162.9,646.7,150.7,102,651,23,
75,164.9,653.2,150.7,102,651,23,
76,166.9,659.8,150.1,103,656,24,
77,169.9,669.8,152.3,99,640,24,
78,171.9,676.4,150.8,102,651,24,
