Number,"Time (seconds)","Distance (meters)","Pace (seconds)",Watts,Cal/Hr,"Stroke Rate","Heart Rate"
1,0.2,0.5,0.0,,,,
2,2.2,8.2,146.9,110,679,,
3,5.2,20.5,122.5,190,955,28,
4,7.2,28.9,122.5,190,955,28,
5,9.2,37.2,118.1,212,1031,27,
6,11.2,45.7,119.8,204,1000,26,
7,14.2,58.3,119.5,205,1005,26,
8,16.2,66.6,118.6,210,1022,25,
9,19.2,79.3,120.3,201,991,26,
10,21.2,87.4,120.3,201,991,26,
11,23.2,95.6,121.6,195,969,26,
12,26.2,108.1,121.9,193,964,26,
13,28.2,116.2,121.9,193,964,26,
14,30.2,124.4,121.8,194,966,26,
15,33.2,136.3,127.9,167,875,25,
16,35.2,144.1,127.9,167,875,25,
17,37.2,152.4,125.6,177,907,26,
18,40.2,165.0,121.8,194,966,26,
19,42.2,172.9,121.8,194,966,26,
20,44.2,180.9,123.7,185,936,25,
21,46.2,189.1,124.7,180,921,26,
22,49.2,201.0,124.9,180,918,26,
23,51.2,209.0,125.6,177,907,25,
24,54.2,221.4,123.3,187,942,26,
25,56.2,229.3,123.3,187,942,26,
26,58.2,237.4,123.8,184,934,26,
27,60.2,245.5,124.6,181,922,26,
28,63.2,257.7,124.3,182,927,26,
29,65.2,265.7,123.4,186,941,26,
30,67.2,273.7,124.8,180,919,26,
31,70.2,285.7,125.7,176,906,25,
32,72.2,293.6,125.9,175,903,26,
33,74.2,301.8,125.0,179,916,26,
34,77.2,313.9,124.7,180,921,26,
35,79.2,321.9,124.3,182,927,26,
36,81.2,330.2,123.2,187,944,25,
37,84.2,342.3,122.9,189,948,26,
38,86.2,350.2,124.5,181,924,25,
39,89.2,362.5,124.9,180,918,25,
40,91.2,370.5,124.9,180,918,25,
41,93.2,378.5,122.9,189,948,26,
42,96.2,390.6,125.0,179,916,25,
43,98.2,398.4,125.7,176,906,25,
44,100.2,406.5,125.8,176,905,26,
45,103.2,418.9,122.8,189,950,26,
46,105.2,426.9,122.8,189,950,26,
47,107.2,435.0,123.5,186,939,26,
48,110.2,447.3,124.5,181,924,26,
49,112.2,455.3,124.5,181,924,26,
50,114.2,463.4,123.7,185,936,26,
51,117.2,475.5,124.8,180,919,25,
52,119.2,483.5,124.8,180,919,25,
53,121.2,491.7,124.0,184,931,26,
54,124.2,504.2,122.3,191,958,26,
55,126.2,512.3,122.3,191,958,26,
56,128.2,520.3,121.6,195,969,25,
57,131.2,532.7,123.3,187,942,26,
58,133.2,540.6,123.3,187,942,26,
59,135.2,548.8,124.4,182,925,26,
60,138.2,561.3,122.5,190,955,25,
61,140.2,569.2,122.5,190,955,25,
62,142.2,577.4,122.9,189,948,26,
63,145.2,589.7,124.3,182,927,26,
64,147.2,597.6,124.3,182,927,26,
65,149.2,605.6,124.0,184,931,25,
66,152.2,618.0,124.0,184,931,26,
67,154.2,625.9,124.0,184,931,26,
68,156.2,633.9,124.0,184,931,26,
69,159.2,646.2,124.3,182,927,26,
70,161.2,654.2,124.3,182,927,26,
71,163.2,662.3,123.6,185,937,26,
72,166.2,674.9,121.2,197,976,26,
73,168.2,683.1,121.2,197,976,26,
74,170.2,691.3,120.2,202,993,25,
75,173.2,703.7,122.7,189,952,26,
76,175.2,711.8,122.7,189,952,26,
77,177.2,720.0,122.0,193,963,26,
78,180.2,732.5,122.3,191,958,26,
79,182.2,740.5,122.3,191,958,26,
80,184.2,748.5,124.1,183,930,26,
81,187.2,760.9,123.0,188,947,26,
82,189.2,769.0,123.0,188,947,26,
